customer_id,region,marketing_channel,campaign_type,before_campaign_sales,after_campaign_sales,before_campaign_visits,after_campaign_visits,conversion_rate_before,conversion_rate_after,campaign_cost_usd,customer_retained
7503,Europe,TV Ads,Brand Awareness,229,2316,49,49,1.35,6.69,4176,1
7504,North America,TV Ads,Brand Awareness,4247,3748,44,84,4.75,5.96,19727,0
7505,Asia,Google Ads,Brand Awareness,1438,7186,44,5,0.73,7.0,1647,1
7506,North America,Email,Discount,429,8929,16,119,3.12,8.18,18791,1
7507,North America,TV Ads,New Product Launch,1175,8146,49,64,0.61,5.11,15971,0
7508,North America,Social Media,New Product Launch,2460,396,27,7,3.98,1.32,1176,1
7509,Middle East,Google Ads,Discount,1718,7730,46,117,0.53,5.55,15865,1
7510,Asia,Social Media,New Product Launch,2193,7541,12,109,4.53,1.53,7035,0
7511,North America,Google Ads,New Product Launch,333,8155,41,118,2.67,7.15,12941,1
7512,Asia,Social Media,Brand Awareness,3654,3625,44,103,1.31,3.76,9793,0
7513,Middle East,TV Ads,Discount,694,7959,35,55,4.13,6.35,4598,1
7514,Asia,TV Ads,Discount,1107,1234,45,74,1.33,7.28,11472,1
7515,Asia,Google Ads,Discount,2230,5201,44,109,1.41,6.71,5734,1
7516,Middle East,Influencer,New Product Launch,1265,6273,28,5,1.93,6.87,2101,0
7517,Europe,TV Ads,New Product Launch,1928,1062,41,14,1.32,6.46,13438,1
7518,North America,Google Ads,Discount,2295,1404,10,56,3.21,6.55,19797,1
7519,Europe,Email,Discount,4119,2579,4,85,2.22,5.46,18913,1
7520,Europe,Influencer,Discount,1263,8800,29,47,3.16,1.6,19825,1
7521,Middle East,Influencer,New Product Launch,4895,3535,31,46,4.64,1.41,2140,0
7522,North America,Email,Discount,560,6547,41,85,2.1,8.37,4851,1
7523,North America,Email,New Product Launch,4222,1269,49,107,1.49,8.24,14307,1
7524,Middle East,Email,Brand Awareness,2263,4608,15,31,0.69,5.93,965,1
7525,Asia,Social Media,New Product Launch,4818,6450,14,31,3.6,6.3,7630,1
7526,Asia,TV Ads,New Product Launch,4446,582,21,77,4.14,1.44,3320,1
7527,South America,Email,Discount,1031,809,48,69,1.06,6.16,19062,1
7528,Europe,Email,New Product Launch,3021,627,28,50,2.57,6.05,15430,0
7529,Asia,Email,New Product Launch,983,2926,41,112,2.73,6.43,6674,1
7530,Middle East,Social Media,Discount,901,7573,47,100,1.96,10.74,11763,1
7531,South America,Email,Brand Awareness,117,3616,33,116,1.98,3.65,6745,0
7532,Middle East,Email,Discount,3759,2820,39,97,4.68,4.55,13374,1
7533,Europe,Google Ads,Discount,1076,5293,40,60,1.78,4.13,13950,0
7534,North America,Google Ads,Brand Awareness,3496,2230,29,50,2.44,1.04,18505,1
7535,Europe,TV Ads,New Product Launch,3216,6023,1,29,2.48,8.5,1529,1
7536,Asia,Google Ads,New Product Launch,1932,5393,18,115,4.15,5.0,8928,0
7537,Middle East,Email,New Product Launch,2809,2645,13,38,2.66,8.58,15832,1
7538,North America,Google Ads,New Product Launch,3132,659,45,15,1.95,11.61,7196,1
7539,North America,Influencer,New Product Launch,2538,7943,20,55,1.75,4.34,15968,0
7540,North America,Influencer,Discount,1173,8470,15,39,1.96,6.66,17172,1
7541,Europe,Influencer,Discount,687,4500,41,115,4.99,8.79,9984,1
7542,South America,Influencer,Discount,1787,8337,22,66,2.66,5.68,17956,1
7543,Middle East,Email,New Product Launch,4166,1670,40,34,4.45,9.29,9538,1
7544,Asia,Email,Discount,2672,7432,30,23,2.1,5.57,4647,1
7545,Asia,Influencer,New Product Launch,3489,8387,10,83,0.53,11.82,17115,1
7546,Asia,TV Ads,Brand Awareness,2355,2648,4,42,2.27,11.13,17280,1
7547,Europe,Google Ads,New Product Launch,3443,5835,40,95,3.33,5.91,14385,0
7548,South America,Social Media,New Product Launch,1616,1114,2,14,4.49,9.15,18203,0
7549,South America,TV Ads,Discount,2036,2526,37,53,2.85,3.51,10997,1
7550,Asia,TV Ads,Discount,671,1041,11,53,1.39,6.91,2904,1
7551,Asia,Influencer,Discount,4616,6125,16,117,1.45,7.03,16637,1
7552,Asia,TV Ads,New Product Launch,3370,6589,46,24,0.84,4.52,4278,0
7553,Asia,Social Media,New Product Launch,1955,6567,17,44,1.75,9.26,803,1
7554,Middle East,Influencer,Discount,2308,4568,45,104,3.1,6.01,4168,1
7555,South America,Social Media,New Product Launch,1811,4127,5,33,1.17,2.71,10075,1
7556,Asia,Google Ads,Brand Awareness,4293,1995,23,53,4.93,10.59,16997,0
7557,Middle East,Influencer,Brand Awareness,2575,1696,29,105,1.65,3.08,6007,0
7558,Asia,Email,Discount,2039,6328,44,101,2.12,5.38,7828,1
7559,Europe,Email,Brand Awareness,3714,1936,5,78,3.1,8.41,10443,0
7560,Middle East,Email,Discount,545,6993,6,80,4.63,2.48,18102,1
7561,Europe,Google Ads,Discount,2208,8907,22,25,2.52,2.54,12023,0
7562,Europe,Influencer,Discount,1635,6572,27,89,4.05,2.87,17624,0
7563,Middle East,Influencer,Discount,3950,2354,37,71,3.94,4.75,1577,1
7564,South America,Email,Discount,3698,8933,25,111,3.15,1.31,16206,0
7565,Asia,TV Ads,New Product Launch,3524,1460,47,85,1.85,11.55,11201,0
7566,South America,Email,Discount,1352,2306,24,107,2.73,8.22,13940,1
7567,South America,Influencer,Discount,3290,438,37,94,4.01,7.4,4825,1
7568,North America,Social Media,Discount,1181,7820,16,103,1.76,5.88,6342,1
7569,Europe,Google Ads,New Product Launch,4950,1539,43,33,1.11,11.99,12587,1
7570,Europe,Influencer,Discount,1308,3229,21,7,3.39,5.95,6943,1
7571,Europe,Email,Discount,1610,2139,19,38,1.57,4.95,12988,1
7572,Middle East,Email,Brand Awareness,4314,2219,45,59,4.33,1.38,19147,1
7573,Middle East,Email,New Product Launch,1217,4163,9,58,4.92,2.92,5355,1
7574,Europe,Google Ads,Brand Awareness,1451,8434,22,80,4.98,7.51,17431,1
7575,North America,TV Ads,Brand Awareness,3305,4675,8,10,3.9,10.67,12809,0
7576,Asia,Google Ads,Brand Awareness,3276,4498,1,40,2.7,7.3,16661,0
7577,Asia,Google Ads,Brand Awareness,3435,2717,49,49,1.77,9.53,5017,0
7578,South America,Google Ads,Discount,4067,4065,26,116,4.84,6.76,8099,1
7579,Asia,TV Ads,Brand Awareness,2165,1642,47,91,3.81,10.84,13241,1
7580,Europe,Influencer,New Product Launch,4511,7885,17,42,3.17,10.29,5730,1
7581,Europe,Google Ads,Brand Awareness,2457,6180,15,50,3.11,9.54,12542,1
7582,South America,Google Ads,Brand Awareness,2198,1148,46,113,1.61,8.87,11334,1
7583,South America,Google Ads,Brand Awareness,4219,5746,3,39,3.69,1.98,2630,1
7584,North America,Google Ads,Discount,869,5516,18,50,0.77,11.98,15454,0
7585,Asia,Google Ads,Brand Awareness,210,1574,26,42,4.35,6.33,17548,0
7586,Middle East,Google Ads,Brand Awareness,2229,2712,12,119,4.22,5.06,15282,1
7587,Europe,TV Ads,Discount,3494,4339,39,113,4.0,5.46,18983,1
7588,Asia,Email,New Product Launch,3856,8289,49,44,1.76,9.83,14407,1
7589,Middle East,Social Media,New Product Launch,3058,3382,24,18,2.25,6.32,9069,1
7590,North America,Influencer,New Product Launch,628,1702,34,31,3.59,2.71,12892,0
7591,South America,TV Ads,Brand Awareness,3394,8981,7,105,3.2,11.53,9518,1
7592,Middle East,Influencer,New Product Launch,3693,3002,8,67,3.37,10.27,10009,1
7593,Europe,Email,Discount,1383,3783,12,69,3.89,1.12,1685,1
7594,Middle East,Influencer,Brand Awareness,3142,3498,32,52,4.4,3.54,8226,1
7595,Middle East,Google Ads,Brand Awareness,4526,6555,27,19,2.65,4.6,17510,0
7596,Asia,TV Ads,New Product Launch,3610,5423,40,24,2.64,9.18,9829,1
7597,Europe,Influencer,New Product Launch,1656,6475,28,107,2.89,7.95,2546,1
7598,Asia,Social Media,New Product Launch,4207,4308,4,94,2.49,8.51,619,1
7599,Middle East,Influencer,Brand Awareness,1168,5726,40,49,3.18,4.95,1119,1
7600,North America,Influencer,Discount,2959,8450,11,79,4.16,9.98,19965,1
7601,North America,Email,Discount,3711,8441,48,19,2.1,3.43,632,1
7602,Asia,TV Ads,Brand Awareness,4278,8562,34,110,0.52,6.99,6738,1
7603,South America,Influencer,Brand Awareness,1642,5518,49,72,3.59,3.33,9774,1
7604,Europe,Influencer,Discount,105,2075,41,69,3.48,8.94,19385,1
7605,Europe,Email,New Product Launch,3122,1833,7,100,0.84,10.01,14341,1
7606,South America,Influencer,New Product Launch,3006,5911,41,36,2.52,9.5,3484,1
7607,South America,TV Ads,Brand Awareness,1105,1861,44,102,4.04,10.29,5908,1
7608,South America,TV Ads,Brand Awareness,1009,1780,15,77,1.07,4.13,17849,1
7609,South America,Social Media,Discount,2881,3426,15,62,3.75,2.72,8330,1
7610,Asia,TV Ads,New Product Launch,2580,6898,7,84,4.99,6.25,9144,1
7611,North America,TV Ads,New Product Launch,3675,7932,42,18,1.27,2.26,19904,1
7612,South America,Social Media,Brand Awareness,3238,4590,24,50,0.61,5.88,12150,1
7613,South America,Email,Brand Awareness,4445,3594,6,55,3.49,3.32,18995,1
7614,Asia,Influencer,New Product Launch,2133,8208,3,82,2.01,4.65,16492,0
7615,Asia,Email,New Product Launch,2633,6093,16,29,1.56,9.97,14935,1
7616,North America,Social Media,New Product Launch,104,8405,49,98,1.55,10.72,17896,1
7617,North America,TV Ads,Brand Awareness,3179,916,12,31,3.64,10.12,1206,1
7618,South America,Social Media,Brand Awareness,3206,7302,18,109,4.54,5.89,17779,1
7619,Middle East,Social Media,New Product Launch,3000,6266,16,84,1.33,7.68,9537,1
7620,South America,TV Ads,Discount,2461,1315,45,106,3.75,2.98,8324,1
7621,Europe,TV Ads,New Product Launch,1941,773,5,22,2.16,5.65,1771,1
7622,Asia,TV Ads,New Product Launch,3987,3590,31,104,1.06,10.42,1313,1
7623,Middle East,Email,New Product Launch,3584,8410,7,97,4.93,7.43,19750,1
7624,Middle East,TV Ads,Discount,1608,3705,23,24,2.24,10.22,9131,0
7625,Europe,Social Media,Discount,1454,5404,44,84,2.87,8.76,6475,1
7626,Middle East,TV Ads,Brand Awareness,184,5590,9,52,2.42,2.68,7815,0
7627,Asia,Social Media,Discount,1905,8309,23,70,4.28,2.02,16245,1
7628,South America,TV Ads,Discount,4086,7354,7,35,3.95,5.42,8723,1
7629,North America,TV Ads,Discount,1100,8462,45,39,2.08,3.11,15695,0
7630,South America,Email,New Product Launch,1979,6899,21,34,3.05,3.94,18839,1
7631,Middle East,Influencer,Brand Awareness,4387,1250,14,50,0.51,7.31,18886,1
7632,Middle East,TV Ads,New Product Launch,805,3537,11,17,1.83,5.27,13374,1
7633,South America,TV Ads,New Product Launch,3714,2726,24,14,4.0,3.58,18866,1
7634,South America,Google Ads,New Product Launch,1347,7902,46,16,3.19,1.45,18684,1
7635,South America,Social Media,Brand Awareness,2906,6131,16,45,3.06,4.69,1407,1
7636,North America,Google Ads,Discount,4125,2671,37,51,4.07,8.28,17317,1
7637,South America,Social Media,Brand Awareness,2511,653,25,104,3.18,9.26,19726,1
7638,North America,Influencer,New Product Launch,902,2635,9,31,2.69,1.66,19478,0
7639,Asia,Social Media,Brand Awareness,2190,8956,15,38,4.96,2.22,10684,1
7640,Middle East,TV Ads,Brand Awareness,1678,7134,16,16,1.44,9.67,934,1
7641,Europe,Social Media,Discount,745,3370,43,5,4.16,9.07,1505,1
7642,Europe,Google Ads,New Product Launch,698,320,20,114,4.21,1.28,2481,1
7643,Middle East,Email,Brand Awareness,3916,8136,27,68,3.31,1.27,14867,1
7644,Europe,Email,New Product Launch,4026,5091,10,41,0.76,6.78,15734,1
7645,Middle East,TV Ads,Brand Awareness,3662,3937,32,107,0.9,8.53,18098,0
7646,Asia,TV Ads,New Product Launch,3713,8056,22,54,4.86,1.36,19736,0
7647,Asia,TV Ads,Discount,1279,2238,7,62,1.5,4.93,14752,1
7648,Middle East,Social Media,New Product Launch,4100,1299,42,48,4.45,6.63,4034,1
7649,Asia,TV Ads,Discount,2544,6198,43,65,3.58,9.54,16223,1
7650,Europe,Google Ads,Discount,1292,8933,38,94,2.71,5.93,19060,1
7651,Europe,Email,Discount,835,6489,49,93,1.65,4.84,8471,1
7652,Middle East,TV Ads,New Product Launch,1425,620,36,70,1.2,10.85,11379,0
7653,Europe,Email,New Product Launch,2157,8797,37,107,1.54,4.31,13680,1
7654,North America,Email,Brand Awareness,1983,7604,48,86,3.16,2.89,6468,1
7655,Middle East,Email,Brand Awareness,4794,2859,14,115,2.4,1.83,1182,0
7656,Europe,TV Ads,Discount,3567,7620,11,20,1.11,7.28,17609,1
7657,Asia,TV Ads,Brand Awareness,2649,600,23,42,2.14,10.21,10011,1
7658,North America,TV Ads,Discount,1112,5695,44,86,4.4,11.38,13349,1
7659,Middle East,Influencer,Brand Awareness,2869,5208,33,35,4.84,6.56,3209,1
7660,Middle East,TV Ads,New Product Launch,1434,7249,22,16,5.0,7.53,2432,1
7661,Asia,TV Ads,New Product Launch,4599,1499,13,63,4.23,9.49,5331,1
7662,Europe,TV Ads,Brand Awareness,1300,7232,36,97,4.18,4.11,6146,1
7663,Asia,Email,Discount,2035,7046,8,39,3.72,1.11,15163,1
7664,Middle East,Google Ads,New Product Launch,3474,5005,27,62,0.83,8.05,7556,1
7665,Middle East,TV Ads,Brand Awareness,2024,3728,15,90,4.54,4.0,11495,1
7666,Asia,Google Ads,Brand Awareness,139,7173,35,35,4.06,10.56,19751,1
7667,Europe,Google Ads,New Product Launch,1374,1372,32,99,4.57,8.13,6660,1
7668,Europe,Social Media,Discount,4997,4260,26,52,0.71,10.95,4941,1
7669,Asia,Google Ads,Brand Awareness,2697,3875,5,35,3.36,9.4,19574,1
7670,North America,TV Ads,Discount,4614,1181,18,92,2.74,8.4,15073,0
7671,South America,Email,Discount,1013,258,20,19,3.29,9.33,11522,1
7672,Europe,Influencer,New Product Launch,4434,2624,28,40,4.38,1.62,7017,1
7673,South America,Influencer,Brand Awareness,3166,817,30,72,1.05,9.21,3902,0
7674,Europe,Social Media,New Product Launch,3437,4760,36,104,2.9,7.41,12286,1
7675,Asia,Social Media,New Product Launch,1605,7546,25,69,4.17,3.43,10475,0
7676,Asia,Email,Brand Awareness,1389,7456,49,57,0.5,11.47,11843,1
7677,Europe,Influencer,Discount,4670,3571,4,45,4.33,3.97,4319,1
7678,Middle East,Email,Discount,1700,5649,10,50,4.54,7.82,12629,1
7679,Middle East,Email,Brand Awareness,1477,5528,3,112,1.08,4.02,3764,0
7680,Middle East,Social Media,New Product Launch,1586,5956,26,8,4.95,8.73,5727,0
7681,North America,Social Media,Brand Awareness,2116,3436,32,57,0.77,10.33,5139,1
7682,South America,Google Ads,Discount,3350,2887,17,86,3.16,9.09,13005,0
7683,Europe,Social Media,Discount,4508,5260,28,64,3.23,8.12,2096,1
7684,Middle East,Social Media,Brand Awareness,270,8614,26,17,4.57,6.17,2878,0
7685,Asia,Influencer,New Product Launch,3278,1104,47,52,3.1,9.86,13887,1
7686,Asia,Email,Discount,744,7265,35,9,2.7,2.7,2155,1
7687,South America,Google Ads,Discount,3969,4936,6,47,1.44,2.02,7937,1
7688,North America,Social Media,Brand Awareness,1998,468,38,29,1.33,11.32,4614,0
7689,Middle East,Social Media,Brand Awareness,4344,4673,13,114,2.14,9.69,14094,1
7690,Asia,Social Media,Brand Awareness,3951,6681,14,58,2.97,2.99,6404,0
7691,Europe,Email,Brand Awareness,4222,6939,28,32,4.0,2.95,6692,1
7692,Europe,TV Ads,Discount,1827,8436,23,92,0.69,2.44,18020,0
7693,Middle East,TV Ads,Brand Awareness,3586,7494,9,91,2.51,4.3,3144,1
7694,South America,Social Media,Brand Awareness,1747,2489,13,28,1.62,1.65,15153,1
7695,Europe,Influencer,Brand Awareness,3239,2901,22,115,1.49,3.83,1034,0
7696,North America,TV Ads,Brand Awareness,117,1406,22,58,0.58,3.51,14450,1
7697,South America,Google Ads,Discount,469,5557,9,22,1.01,6.99,14472,0
7698,Middle East,Email,Discount,4922,247,6,112,3.85,5.79,8823,1
7699,Middle East,Email,Discount,2984,1383,16,46,2.81,9.43,1203,0
7700,South America,Influencer,Discount,4608,7764,2,71,3.66,10.61,11240,0
7701,North America,Social Media,New Product Launch,1452,6269,1,96,0.55,10.92,15244,1
7702,South America,Google Ads,Brand Awareness,201,3523,33,88,3.36,11.87,5208,1
7703,Middle East,TV Ads,New Product Launch,2612,205,38,17,3.57,2.92,7817,1
7704,North America,Google Ads,Brand Awareness,1797,708,18,77,2.91,1.09,7887,0
7705,Middle East,Email,Discount,888,2153,12,10,1.0,7.5,5954,1
7706,Middle East,Google Ads,Brand Awareness,1428,1974,6,109,1.61,10.59,16745,0
7707,South America,Influencer,Discount,2007,6195,2,52,0.81,6.21,9115,1
7708,Asia,Influencer,Discount,3343,3352,5,57,3.01,4.59,14435,1
7709,Middle East,Email,New Product Launch,1592,1383,49,89,1.83,10.07,2370,1
7710,Middle East,Google Ads,Brand Awareness,4145,6077,28,46,0.87,9.92,6512,1
7711,South America,Google Ads,Discount,2835,8805,43,115,3.12,8.79,19149,1
7712,Europe,Email,Brand Awareness,229,5300,46,56,0.67,4.41,18735,1
7713,South America,Social Media,Brand Awareness,3687,6427,1,94,4.75,8.92,19482,1
7714,Middle East,Social Media,Brand Awareness,4281,239,15,62,2.7,8.96,9204,1
7715,Europe,TV Ads,New Product Launch,1512,6105,18,34,1.23,9.73,6106,0
7716,South America,Google Ads,Brand Awareness,4823,3583,18,24,2.52,8.34,16364,0
7717,Europe,Email,Brand Awareness,3550,5303,19,119,1.86,10.61,2241,1
7718,Europe,TV Ads,New Product Launch,2887,5240,12,6,0.79,2.89,2807,1
7719,Europe,TV Ads,Brand Awareness,4589,3439,2,112,2.21,10.81,13828,1
7720,Middle East,Social Media,Discount,154,1570,35,53,4.76,11.46,12255,1
7721,Asia,Google Ads,Discount,2869,1805,19,68,0.67,1.06,13324,1
7722,North America,TV Ads,Brand Awareness,399,2533,7,24,3.5,11.09,2997,1
7723,Asia,Google Ads,Brand Awareness,4885,2016,6,20,3.58,8.5,13120,1
7724,Middle East,Email,New Product Launch,3851,3156,22,88,4.06,7.99,11167,1
7725,South America,Influencer,Brand Awareness,1086,8899,28,48,0.87,4.21,19547,1
7726,South America,Influencer,Brand Awareness,1172,6474,3,57,0.58,11.61,15200,1
7727,Asia,TV Ads,Brand Awareness,3581,3675,44,44,0.96,6.07,6864,0
7728,Asia,TV Ads,New Product Launch,4131,1046,11,111,2.75,11.1,15087,1
7729,South America,Social Media,Discount,1583,7006,10,37,4.86,1.47,14580,1
7730,Europe,TV Ads,Discount,1028,8642,30,12,0.8,8.59,13025,0
7731,Asia,Social Media,Brand Awareness,3634,1630,14,33,4.37,2.28,10975,1
7732,North America,TV Ads,Brand Awareness,3771,3342,33,118,2.83,6.28,2360,1
7733,South America,Google Ads,Discount,2228,6463,25,86,4.61,7.92,8570,1
7734,Middle East,TV Ads,Discount,2771,8973,24,67,1.55,7.51,870,1
7735,North America,Email,Brand Awareness,4825,6289,1,82,1.82,9.31,9078,1
7736,North America,Social Media,Discount,1538,3387,23,73,1.02,8.98,3605,1
7737,Middle East,Influencer,Discount,476,3059,21,71,4.09,7.52,8206,0
7738,Europe,Social Media,Discount,4529,6534,31,24,4.19,10.27,3072,1
7739,Asia,TV Ads,New Product Launch,2912,3239,46,44,4.87,7.04,13250,1
7740,Middle East,Social Media,Discount,1284,7387,1,18,0.51,5.08,16986,1
7741,Europe,Google Ads,Brand Awareness,2339,3279,46,12,3.72,9.21,15311,1
7742,North America,Google Ads,Brand Awareness,1777,2305,32,26,3.68,7.73,776,1
7743,Europe,Social Media,New Product Launch,1690,2094,35,101,1.11,7.7,17444,1
7744,Asia,Social Media,Discount,348,2299,12,37,4.16,8.4,17389,1
7745,Asia,Email,Discount,3142,728,30,80,2.47,6.48,5195,1
7746,South America,Influencer,Discount,4499,949,13,70,4.43,9.51,13336,1
7747,Asia,Influencer,New Product Launch,1988,1202,8,117,3.64,1.25,4334,1
7748,Europe,Social Media,New Product Launch,3689,7226,18,19,3.27,7.23,18815,1
7749,South America,Social Media,New Product Launch,4562,4854,31,86,3.38,8.26,4867,1
7750,South America,Influencer,Brand Awareness,3750,2578,27,43,3.26,8.22,9720,0
7751,Europe,Email,Discount,3576,4118,42,54,4.0,4.57,9374,0
7752,North America,Influencer,Discount,4507,1998,45,22,3.33,10.31,14109,0
7753,Middle East,TV Ads,Brand Awareness,1020,6000,26,25,3.61,11.76,3499,1
7754,Middle East,Influencer,Discount,1291,8580,29,43,2.79,11.06,10677,1
7755,Asia,Social Media,Brand Awareness,1021,3491,20,24,3.76,7.76,7768,1
7756,Asia,TV Ads,New Product Launch,594,5988,17,23,1.56,2.44,540,1
7757,South America,Google Ads,Brand Awareness,2292,8124,32,59,0.92,5.2,9992,1
7758,Asia,Social Media,Brand Awareness,281,562,45,74,4.07,6.56,6975,0
7759,Europe,TV Ads,New Product Launch,4940,3239,12,18,2.44,4.79,11229,1
7760,North America,Social Media,New Product Launch,1162,8870,44,51,1.67,9.2,11658,1
7761,Middle East,Influencer,Brand Awareness,3524,6726,25,117,0.63,8.31,2362,0
7762,North America,TV Ads,Brand Awareness,4569,314,9,80,4.71,7.33,7194,1
7763,South America,Social Media,New Product Launch,740,6117,14,118,1.53,3.78,15462,1
7764,Europe,Google Ads,New Product Launch,3519,8334,27,115,0.62,1.8,19211,1
7765,North America,Google Ads,Discount,1343,3501,36,55,4.62,2.58,14603,1
7766,Middle East,Google Ads,New Product Launch,2947,6047,46,102,1.79,11.05,16511,1
7767,South America,TV Ads,Discount,2644,8147,14,59,0.9,8.51,16182,1
7768,North America,Google Ads,Brand Awareness,4637,1996,22,114,1.09,4.89,3539,1
7769,South America,Google Ads,Discount,3748,3722,10,73,1.19,8.78,3592,1
7770,South America,Google Ads,Brand Awareness,3729,819,41,45,1.8,9.19,1542,1
7771,South America,Google Ads,New Product Launch,1059,5139,48,101,3.38,9.11,17125,1
7772,South America,Social Media,Brand Awareness,2679,6813,24,34,0.53,4.48,2536,0
7773,South America,Email,Brand Awareness,895,6508,13,9,0.74,1.33,15098,0
7774,North America,Influencer,Brand Awareness,3400,256,2,22,4.91,2.75,6946,1
7775,South America,Google Ads,New Product Launch,3842,4364,16,49,2.93,4.32,4358,1
7776,Europe,TV Ads,Discount,2937,7753,5,15,3.54,5.69,7271,1
7777,Asia,TV Ads,New Product Launch,2862,3175,9,67,2.36,9.65,1940,1
7778,Asia,Influencer,New Product Launch,349,443,36,34,1.04,9.4,9143,0
7779,North America,Influencer,New Product Launch,4665,257,28,96,4.81,7.68,8141,1
7780,Europe,Email,New Product Launch,4104,4316,13,64,0.93,6.81,8348,0
7781,Middle East,Social Media,New Product Launch,2607,4483,27,9,3.76,11.47,15780,1
7782,Asia,TV Ads,New Product Launch,2130,1996,29,9,2.6,5.7,5453,1
7783,Europe,Google Ads,New Product Launch,739,3911,10,107,3.81,5.84,9819,1
