trip_id,driver_id,city,trip_distance_km,trip_duration_min,fare_amount_usd,surge_multiplier,payment_method,driver_rating,rider_rating,cancelled,trip_hour,weekend_trip
7584,4287,Sydney,35.28,73,11.36,1.0,Cash,4.19,4.8,0,13,1
7585,1707,New York,8.03,40,15.24,2.0,Credit Card,3.72,4.43,0,9,1
7586,7644,London,18.89,69,68.44,1.2,Cash,3.61,3.78,0,13,0
7587,6008,London,43.77,38,117.58,2.5,Cash,4.99,4.07,1,19,0
7588,9556,Singapore,41.14,112,17.03,1.2,UPI,3.54,4.17,0,3,0
7589,9036,Singapore,20.88,40,106.64,1.0,Credit Card,4.74,4.88,0,19,0
7590,7798,Dubai,18.82,64,32.63,1.2,Credit Card,3.71,3.38,1,10,0
7591,3544,Sydney,18.11,8,10.75,2.5,Wallet,4.03,3.8,0,14,0
7592,8801,New York,38.31,98,41.47,2.5,Credit Card,4.65,4.77,0,16,0
7593,5726,New York,39.54,107,29.7,1.0,UPI,4.54,3.42,0,13,0
7594,9087,Mumbai,8.08,31,44.42,1.0,Cash,4.51,3.03,0,3,0
7595,8984,London,32.0,45,38.87,1.0,Credit Card,4.94,3.18,1,12,0
7596,2340,New York,19.51,19,21.52,1.2,Wallet,4.38,4.01,0,15,0
7597,9119,New York,38.91,114,66.68,2.5,UPI,4.76,3.84,0,7,0
7598,2306,London,10.43,59,17.99,2.0,Wallet,4.47,4.97,0,22,0
7599,7061,Sydney,9.94,63,32.77,1.2,Wallet,4.52,3.26,0,16,1
7600,5550,New York,13.46,36,98.01,2.0,Credit Card,4.83,3.37,0,17,1
7601,4828,Mumbai,38.4,52,34.93,2.5,Credit Card,4.9,4.05,0,15,0
7602,3088,London,12.27,62,67.18,1.0,UPI,3.63,4.35,0,17,0
7603,8174,London,3.09,14,22.8,1.0,UPI,3.79,3.47,1,11,0
7604,2259,London,29.62,102,34.2,2.5,Credit Card,3.97,3.84,0,20,0
7605,4314,Sydney,12.17,49,33.36,1.2,Credit Card,4.95,3.16,0,9,1
7606,5744,London,13.55,6,62.43,2.0,UPI,3.81,3.83,0,5,0
7607,5325,Mumbai,12.79,6,102.5,2.0,UPI,4.35,4.95,0,13,1
7608,2236,New York,43.34,9,67.01,2.5,Credit Card,3.68,4.73,0,13,0
7609,4602,New York,34.79,76,57.19,1.2,Cash,3.88,4.75,0,14,1
7610,6826,New York,28.85,43,47.01,1.5,Wallet,4.37,3.25,0,5,0
7611,2706,Mumbai,4.07,57,106.36,2.5,Wallet,4.12,3.5,0,6,0
7612,6083,Mumbai,10.72,54,43.99,2.0,Wallet,4.08,3.64,0,0,0
7613,7412,Dubai,5.3,5,88.42,1.0,Wallet,4.7,4.07,0,5,1
7614,7025,Mumbai,18.15,112,19.21,1.2,Credit Card,4.46,3.19,0,7,1
7615,7732,Mumbai,19.15,86,117.93,1.5,UPI,3.94,4.21,0,15,0
7616,1275,London,16.64,15,37.77,2.5,Credit Card,4.97,4.98,0,7,0
7617,8706,Singapore,42.85,112,60.94,2.5,UPI,4.95,3.58,0,23,0
7618,8436,London,10.38,92,47.39,2.5,Wallet,4.21,4.58,1,20,0
7619,2995,New York,11.87,114,119.81,2.5,UPI,3.92,4.37,1,22,0
7620,8122,Dubai,21.48,101,15.0,1.0,Cash,4.62,4.59,0,19,0
7621,4193,New York,19.58,7,99.99,2.0,Wallet,4.44,3.47,0,18,0
7622,5816,Mumbai,41.1,37,46.04,1.5,Cash,4.13,4.91,0,9,1
7623,3890,London,30.4,42,80.25,1.2,UPI,4.01,4.57,0,4,1
7624,2638,London,1.44,87,110.86,2.5,Wallet,5.0,4.52,0,17,0
7625,4606,Singapore,14.81,30,94.95,1.5,Wallet,3.57,4.77,0,1,1
7626,5105,New York,36.51,109,63.75,1.0,Credit Card,3.93,3.36,0,9,1
7627,3961,Sydney,8.14,79,89.43,1.5,Cash,4.92,3.89,1,7,0
7628,6354,Dubai,2.5,36,47.44,1.0,UPI,4.37,4.75,0,3,0
7629,8961,Sydney,9.5,18,58.13,1.5,Credit Card,4.2,3.88,0,16,1
7630,7832,Singapore,34.6,104,17.44,2.0,Credit Card,4.86,3.99,0,6,0
7631,9773,London,16.73,101,19.1,1.5,UPI,4.43,4.66,0,0,1
7632,4903,Sydney,44.61,25,11.78,1.2,UPI,3.76,3.92,0,10,0
7633,1415,Singapore,3.84,29,95.78,2.0,Credit Card,4.69,3.45,0,6,0
7634,3857,Singapore,29.45,39,46.31,2.5,UPI,3.68,4.78,0,17,0
7635,1620,New York,24.2,28,41.43,1.2,Credit Card,4.08,4.93,0,7,0
7636,1147,New York,13.51,90,16.81,2.0,Wallet,4.2,4.19,0,1,0
7637,9661,Dubai,39.75,16,29.69,2.0,UPI,4.55,3.7,0,4,0
7638,7379,Singapore,26.98,13,76.62,1.0,UPI,4.15,4.18,0,2,0
7639,5487,Sydney,32.12,65,87.29,2.5,UPI,4.26,3.82,0,22,0
7640,9521,New York,32.34,48,59.09,1.0,Cash,4.45,3.61,0,10,0
7641,9347,London,18.47,64,75.65,2.0,UPI,4.14,3.68,0,6,0
7642,3528,Singapore,29.06,88,73.59,1.2,Cash,3.59,3.44,0,22,1
7643,4392,London,27.86,76,54.85,2.0,Wallet,3.71,4.39,0,18,0
7644,8076,Sydney,19.46,82,18.64,1.2,Cash,3.98,4.49,0,11,0
7645,5024,Sydney,42.7,45,9.25,1.5,Credit Card,4.26,3.71,0,16,0
7646,3837,Mumbai,19.24,51,23.92,1.2,Credit Card,4.04,3.83,0,10,0
7647,7006,London,21.07,67,106.39,1.0,Wallet,3.6,3.45,0,14,0
7648,4779,Dubai,25.53,49,26.96,1.2,Wallet,3.73,3.44,1,5,1
7649,2310,Singapore,5.26,89,81.31,2.5,Credit Card,4.51,3.7,0,1,0
7650,9997,Dubai,43.42,17,16.51,2.5,Credit Card,3.61,3.78,0,13,0
7651,5521,New York,5.47,86,36.48,1.2,Cash,4.03,3.39,0,4,0
7652,4864,Mumbai,24.27,86,47.5,2.5,Wallet,4.48,3.67,0,18,1
7653,6578,Singapore,20.66,24,60.79,2.0,Wallet,4.03,4.56,0,19,0
7654,9992,Mumbai,23.4,111,106.58,1.2,Credit Card,3.84,3.51,0,16,1
7655,3513,New York,6.97,59,104.41,2.5,UPI,4.41,4.51,0,10,0
7656,8554,London,42.94,7,43.48,2.5,Cash,4.26,4.62,0,18,0
7657,4750,Dubai,43.39,93,45.57,1.0,UPI,4.18,4.04,0,9,1
7658,1147,Mumbai,39.08,106,100.47,2.0,Credit Card,4.98,3.0,0,22,0
7659,3190,Dubai,37.16,105,81.47,1.2,UPI,3.71,3.67,0,20,0
7660,4437,Sydney,5.71,114,81.73,2.0,Cash,3.82,4.05,0,1,1
7661,3571,New York,11.9,46,74.88,2.0,Credit Card,3.88,3.17,0,22,0
7662,4153,London,35.27,65,101.68,1.0,Wallet,3.68,3.74,0,9,1
7663,1606,Sydney,44.71,31,106.28,2.0,Wallet,4.41,4.44,0,18,1
7664,7941,Mumbai,26.17,102,59.71,1.0,Wallet,4.64,3.06,0,9,0
7665,4312,Singapore,36.06,39,8.34,1.0,UPI,4.2,3.92,0,22,0
7666,6596,Sydney,30.85,90,111.94,2.5,Credit Card,4.21,4.18,0,10,1
7667,2408,Sydney,8.82,66,87.53,1.5,UPI,4.4,3.91,0,13,0
7668,8639,Sydney,7.43,110,24.26,1.0,Cash,4.04,3.44,0,10,0
7669,6957,Singapore,7.85,116,99.63,2.0,Cash,3.99,4.8,0,21,1
7670,1287,Mumbai,26.13,45,97.76,2.5,Cash,4.52,4.35,0,3,0
7671,8290,New York,30.65,61,41.29,1.0,Cash,4.03,3.9,0,13,0
7672,1545,Singapore,32.79,52,68.98,2.0,Credit Card,3.51,4.61,0,18,1
7673,2077,New York,33.65,73,97.29,1.0,Wallet,3.65,3.22,0,2,0
7674,9816,Sydney,28.03,26,110.61,1.5,UPI,3.87,3.54,0,4,0
7675,6418,Singapore,18.36,77,28.46,1.2,Cash,4.62,3.64,0,6,0
7676,2429,London,19.41,67,77.26,1.0,Credit Card,4.89,4.21,0,18,0
7677,4969,New York,1.43,107,115.54,2.0,Cash,4.76,4.55,0,8,1
7678,8923,Mumbai,1.79,23,95.87,2.5,Wallet,4.5,4.23,0,19,1
7679,5908,London,34.26,23,73.17,2.5,Cash,3.6,3.47,0,17,0
7680,4375,Dubai,14.93,49,79.68,1.5,Cash,4.93,3.02,0,9,0
7681,3949,Dubai,38.54,116,11.31,1.2,UPI,4.3,4.99,0,16,0
7682,3277,Singapore,12.33,31,32.08,1.2,Cash,3.58,3.57,0,20,0
7683,2386,London,40.56,23,7.26,1.5,Credit Card,4.84,4.5,0,13,1
7684,7686,New York,3.89,83,36.26,1.5,UPI,4.06,4.19,0,14,1
7685,9607,London,13.97,107,49.46,2.0,UPI,4.93,3.33,0,17,0
7686,9365,London,27.0,119,100.98,2.5,Cash,3.94,3.77,0,13,0
7687,9373,Dubai,42.82,118,11.71,2.5,Cash,3.79,3.36,0,20,0
7688,2122,Mumbai,29.65,50,43.87,2.0,Credit Card,4.32,3.34,0,2,1
7689,4995,Sydney,19.62,31,117.15,2.0,Cash,4.49,3.48,0,14,0
7690,3621,Singapore,4.86,28,82.37,1.2,Cash,3.97,4.28,1,20,0
7691,1113,Singapore,36.11,34,19.32,1.2,UPI,5.0,3.5,0,11,0
7692,9216,New York,34.33,81,51.43,2.5,UPI,4.12,4.41,0,20,0
7693,2674,New York,31.36,32,74.09,2.0,Cash,4.08,4.15,1,12,0
7694,1774,Dubai,28.84,21,44.38,2.0,UPI,4.63,3.89,0,14,0
7695,3492,Dubai,40.02,57,88.89,1.2,Credit Card,3.59,4.35,1,15,1
7696,6087,Dubai,44.34,75,16.33,1.2,UPI,4.9,4.71,0,1,0
7697,1697,Dubai,12.21,35,47.75,1.0,UPI,3.62,4.07,0,9,0
7698,5970,Mumbai,43.2,5,76.36,1.2,Cash,4.52,3.45,0,22,0
7699,6042,London,43.74,77,115.68,1.2,UPI,4.01,3.49,0,6,0
7700,9808,Sydney,33.34,34,86.21,1.5,Wallet,4.27,3.13,0,10,1
7701,3955,Sydney,13.38,99,12.23,1.5,Cash,3.72,3.83,0,4,1
7702,2956,Singapore,22.17,37,94.39,1.0,Credit Card,3.69,3.89,0,10,1
7703,2982,Sydney,40.87,78,119.19,1.5,Wallet,3.5,3.54,0,2,1
7704,1756,Sydney,4.62,74,60.53,1.2,Credit Card,4.68,4.99,0,2,1
7705,6949,Sydney,1.78,117,103.31,1.5,Wallet,4.73,4.41,0,5,1
7706,9249,London,39.93,82,64.65,2.0,Credit Card,4.09,4.41,0,7,1
7707,2762,Singapore,8.55,59,61.75,1.2,Wallet,3.73,3.03,0,22,1
7708,7649,New York,14.32,100,92.24,1.5,Cash,3.96,4.36,0,7,0
7709,7761,London,44.95,8,37.35,1.2,Cash,4.96,3.02,0,4,0
7710,2853,Singapore,27.56,6,104.28,1.0,Cash,3.73,4.89,0,0,0
7711,8296,New York,19.3,78,80.01,1.5,Cash,4.74,4.61,0,10,1
7712,4768,Sydney,35.43,18,88.43,2.0,Credit Card,3.99,4.04,0,6,0
7713,9389,Mumbai,16.38,106,117.24,1.2,Credit Card,4.16,4.07,0,19,1
7714,8787,Mumbai,20.57,48,24.02,1.2,Wallet,4.64,3.42,0,16,0
7715,9019,Sydney,1.14,27,99.82,1.0,Credit Card,4.66,3.67,0,20,0
7716,9004,Sydney,37.34,14,47.2,1.5,Wallet,3.57,3.92,0,19,1
7717,4518,Singapore,22.08,85,67.02,2.5,Wallet,4.37,4.06,0,9,1
7718,6625,Sydney,8.92,73,71.91,1.2,Credit Card,4.09,4.21,0,10,1
7719,4767,London,13.48,5,71.93,2.5,Cash,4.89,3.99,0,6,0
7720,5200,Dubai,38.11,18,21.28,1.2,UPI,4.02,3.49,0,22,1
7721,4069,Dubai,4.09,101,99.92,2.5,Cash,3.85,3.74,1,18,0
7722,1049,Singapore,2.76,100,93.33,1.5,Credit Card,3.77,3.13,0,8,0
7723,3608,Dubai,12.84,23,27.58,2.5,Wallet,4.47,5.0,0,21,1
7724,3933,London,16.08,5,59.65,2.0,Wallet,4.88,4.61,0,18,1
7725,1858,Dubai,35.36,95,95.1,1.5,Credit Card,4.52,4.19,0,14,0
7726,5600,Mumbai,18.5,51,106.68,1.2,Credit Card,3.98,4.18,0,10,0
7727,6838,New York,29.79,58,118.03,1.5,Cash,4.53,3.01,0,23,0
7728,9752,London,10.18,99,58.02,2.0,Cash,3.6,4.09,0,14,1
7729,6750,New York,41.46,55,118.52,1.0,Credit Card,4.49,3.92,0,5,0
7730,6938,New York,3.06,118,12.05,1.5,Wallet,4.31,3.04,0,13,0
7731,3466,Dubai,11.28,38,76.81,1.2,Wallet,4.87,3.5,0,15,0
7732,5816,Sydney,2.76,38,19.0,1.0,Credit Card,4.82,4.09,0,9,0
7733,9459,London,5.65,31,67.3,2.0,UPI,4.54,3.41,1,20,1
7734,7441,London,23.82,11,93.33,2.0,Wallet,3.84,3.52,0,9,0
7735,7113,Sydney,38.7,28,76.45,1.0,UPI,4.03,3.45,0,3,1
7736,5713,New York,20.58,77,80.54,1.0,UPI,4.42,4.15,0,20,0
7737,4315,London,12.45,46,8.29,2.5,Cash,3.51,3.06,0,3,0
7738,5484,London,8.98,51,99.96,2.0,Cash,3.69,4.79,0,1,0
7739,4839,Singapore,20.37,19,81.89,1.2,UPI,4.27,3.68,0,9,0
7740,8744,Dubai,32.66,80,115.71,1.2,Credit Card,4.84,4.93,0,13,0
7741,9733,New York,39.67,58,56.69,1.5,Credit Card,4.41,4.37,0,19,0
7742,2327,Mumbai,29.66,112,65.71,1.2,Credit Card,5.0,4.31,0,17,0
7743,6044,Mumbai,14.8,36,15.43,2.0,Cash,4.55,3.84,0,11,0
7744,7565,London,22.82,45,33.46,1.2,UPI,4.79,4.34,0,16,1
7745,5099,Sydney,42.26,115,44.09,1.2,Credit Card,4.79,4.31,0,0,0
7746,9173,Singapore,35.37,16,109.8,1.2,Cash,3.89,4.11,0,15,1
7747,6660,Mumbai,34.46,39,25.39,1.0,Wallet,4.34,3.16,0,20,0
7748,2862,London,41.99,109,79.11,1.0,UPI,4.95,4.13,0,21,0
7749,5697,Sydney,18.71,89,112.97,2.0,Wallet,3.67,3.73,0,7,0
7750,9444,Mumbai,19.88,80,55.03,1.5,Credit Card,4.57,3.16,1,8,1
7751,2202,New York,30.22,83,94.84,2.5,Cash,4.33,3.07,0,1,0
7752,5708,Mumbai,24.36,26,74.95,2.5,Wallet,4.17,3.49,0,4,0
7753,3584,Dubai,15.36,46,116.17,1.2,Wallet,4.64,3.08,0,1,0
7754,4753,Singapore,27.86,17,17.55,1.2,Wallet,4.16,3.24,1,14,1
7755,9838,London,8.34,6,66.52,1.0,UPI,4.34,4.5,0,9,0
7756,2779,Dubai,3.2,49,48.59,2.0,Credit Card,4.01,4.27,0,5,0
7757,6314,Singapore,34.38,84,32.23,1.2,Wallet,4.73,3.01,0,21,0
7758,2840,Dubai,6.4,118,38.45,1.2,Cash,3.91,4.72,0,4,1
7759,3422,Singapore,26.41,26,58.08,1.2,Credit Card,4.39,3.61,0,11,0
7760,6145,Singapore,39.05,16,33.31,1.5,Cash,3.84,4.07,0,17,0
7761,9790,Mumbai,32.5,109,78.33,2.0,Wallet,4.28,4.08,0,12,0
7762,8148,London,32.69,71,10.53,2.5,Cash,4.05,3.19,0,6,0
7763,1826,Sydney,2.82,20,54.8,2.5,UPI,4.26,3.69,0,5,0
7764,5296,New York,7.84,22,83.94,2.5,Credit Card,4.17,3.68,0,5,0
7765,1380,London,33.02,43,73.83,1.2,Wallet,3.73,3.8,0,8,0
7766,8195,Dubai,13.77,73,63.12,1.5,Cash,3.6,4.54,0,8,1
7767,8298,Sydney,32.77,14,105.36,1.2,UPI,3.56,4.45,0,6,0
7768,5680,Sydney,6.0,77,78.96,2.0,UPI,3.96,4.57,0,0,1
7769,1039,Mumbai,10.39,91,37.8,1.2,Wallet,4.14,4.8,0,13,1
7770,2261,Singapore,25.46,114,30.31,1.2,UPI,3.66,3.99,0,23,0
7771,8154,London,44.97,28,58.33,1.5,Credit Card,4.95,3.17,0,17,1
7772,8867,Mumbai,8.11,29,62.06,2.0,Cash,4.46,4.45,0,13,0
7773,9197,Singapore,19.53,65,84.93,1.2,Wallet,4.59,3.07,0,14,0
7774,9224,Mumbai,23.9,28,101.07,2.0,Credit Card,4.41,3.84,0,9,1
7775,4801,Sydney,39.34,74,40.73,1.5,UPI,3.92,4.1,0,5,1
7776,7368,Sydney,2.6,11,27.23,2.5,Credit Card,3.64,4.69,0,1,0
7777,4422,London,20.93,8,50.85,1.2,Cash,3.72,4.17,0,5,1
7778,4113,Mumbai,10.17,64,89.08,2.0,Credit Card,3.55,3.06,0,21,0
7779,2456,London,32.07,86,64.08,2.0,Cash,4.18,4.04,0,18,0
7780,3743,Singapore,37.4,45,98.09,1.5,Wallet,4.87,4.6,0,16,0
7781,5692,Singapore,8.71,69,110.99,1.2,Credit Card,3.9,4.29,0,6,1
7782,3450,Sydney,19.23,19,115.49,2.5,Credit Card,4.0,3.51,0,4,0
7783,1033,Mumbai,7.45,96,7.26,1.5,Credit Card,3.96,4.12,0,23,0
7784,5361,New York,6.8,99,20.27,2.5,Cash,3.61,3.03,0,13,1
7785,4746,Mumbai,31.88,43,114.89,2.5,Cash,3.92,3.14,0,19,0
7786,8371,Singapore,6.84,50,85.75,1.2,Wallet,4.74,4.72,0,2,1
7787,5018,Dubai,36.43,53,104.81,2.0,UPI,4.47,4.69,0,7,0
7788,4310,Singapore,6.69,89,42.29,2.5,UPI,3.56,3.57,0,7,1
7789,3049,Sydney,34.73,104,75.88,1.5,Cash,3.83,4.78,0,3,1
7790,9134,Singapore,4.37,42,107.13,2.0,Cash,4.33,4.45,0,22,0
7791,7348,Dubai,35.61,48,35.97,2.0,Wallet,4.56,4.5,0,12,1
7792,3539,Sydney,20.38,119,15.36,1.2,Wallet,3.55,3.42,0,6,1
7793,8431,Sydney,9.06,114,42.43,2.5,Credit Card,4.29,3.86,0,17,0
7794,9199,London,13.62,9,58.06,1.2,Credit Card,4.66,3.86,0,14,0
7795,6547,London,21.9,94,51.07,2.5,UPI,4.63,3.46,0,11,0
7796,1482,Mumbai,1.42,89,42.66,2.0,UPI,3.94,3.83,0,10,0
7797,4416,Sydney,29.15,51,85.02,1.0,Cash,3.99,3.5,0,9,1
7798,7738,Sydney,12.26,39,118.02,1.2,Credit Card,4.37,3.06,0,2,1
7799,1113,Dubai,21.7,105,12.65,1.2,UPI,4.22,3.79,0,12,0
7800,3496,Sydney,25.99,13,104.63,2.0,Credit Card,4.26,4.28,0,4,0
7801,1795,London,32.87,102,31.32,2.5,UPI,4.25,3.02,0,17,0
7802,5761,Sydney,4.24,101,33.56,2.5,Wallet,4.32,4.55,0,9,1
7803,8581,Dubai,18.15,22,52.01,1.0,UPI,3.94,3.84,0,8,0
7804,6748,Sydney,32.33,44,72.44,2.5,UPI,4.44,4.02,0,18,0
7805,2092,New York,2.08,92,110.56,2.5,UPI,3.98,3.45,0,1,0
7806,5015,Sydney,8.58,85,46.91,2.0,Wallet,3.61,3.19,0,7,1
7807,7266,Singapore,3.88,113,100.79,1.0,UPI,4.87,3.2,0,18,0
7808,8431,Sydney,40.07,59,90.08,1.5,Cash,4.26,4.57,0,15,1
7809,4458,London,29.38,82,5.52,2.0,Cash,3.56,4.78,0,13,0
7810,6077,Mumbai,18.58,9,81.84,1.5,Credit Card,3.54,3.91,0,15,1
7811,6331,Dubai,34.36,93,28.74,1.0,Wallet,4.7,4.75,0,6,0
7812,8119,Sydney,7.57,79,14.43,2.5,UPI,4.55,4.53,0,6,0
7813,5470,London,33.08,60,90.86,1.0,Credit Card,4.47,4.84,0,19,0
7814,6449,Singapore,17.93,7,25.12,1.0,Wallet,4.89,4.77,0,12,0
7815,5352,Mumbai,15.01,72,102.57,2.5,Cash,4.66,4.4,1,23,0
7816,7959,Singapore,6.84,42,112.65,1.5,Credit Card,4.14,4.06,0,17,0
7817,1265,London,27.06,85,25.97,1.2,Cash,4.36,3.65,0,3,0
7818,5227,London,10.73,84,69.74,1.5,UPI,4.22,3.32,0,5,0
7819,4750,Dubai,15.14,77,13.12,1.5,Credit Card,3.95,4.62,0,11,0
7820,3770,London,21.43,75,15.36,2.5,Cash,4.19,3.65,0,17,0
7821,5611,Mumbai,18.87,31,40.73,1.0,Wallet,4.67,3.34,0,2,0
7822,4831,Mumbai,36.54,108,37.17,2.5,Wallet,4.31,3.11,0,2,1
7823,4530,Mumbai,4.92,55,73.87,1.2,UPI,4.25,4.01,0,9,0
7824,1470,New York,32.93,104,56.69,1.5,UPI,4.37,4.06,0,13,0
7825,8367,London,37.11,64,5.76,2.0,Wallet,4.13,3.8,0,23,1
7826,6405,Mumbai,12.2,86,115.43,2.0,Cash,3.66,3.02,0,15,0
7827,1614,London,14.52,111,118.91,2.5,UPI,4.94,4.74,0,0,0
7828,7040,Dubai,20.35,108,90.26,1.2,UPI,4.2,4.81,0,20,0
7829,2520,Singapore,3.9,90,82.57,1.2,Wallet,4.53,4.25,0,19,0
7830,2234,Singapore,25.09,103,67.27,2.0,Wallet,4.01,4.54,0,2,1
7831,3924,Mumbai,32.34,98,56.43,1.0,Credit Card,4.06,4.85,0,20,1
7832,7766,New York,21.08,63,113.55,1.0,Cash,3.86,4.12,0,2,0
7833,8159,Dubai,2.98,9,101.76,2.0,Wallet,3.84,4.22,0,7,0
7834,3605,Singapore,27.86,111,67.34,2.5,Credit Card,3.98,4.44,0,11,0
7835,2189,Dubai,15.14,32,26.34,1.2,UPI,3.52,4.61,1,10,0
7836,1390,Singapore,36.08,32,42.06,2.0,Cash,3.96,4.36,0,20,0
7837,1946,Sydney,20.45,59,71.77,2.5,Cash,4.04,4.75,0,2,1
7838,6125,Sydney,9.76,37,31.55,1.5,Credit Card,4.65,4.51,0,1,0
7839,8651,Sydney,8.22,116,77.33,2.0,Credit Card,3.88,4.13,1,21,0
7840,5155,Dubai,12.88,63,47.04,2.5,Wallet,4.91,4.0,0,12,0
7841,7811,Singapore,41.14,73,56.46,2.0,UPI,4.35,4.5,0,11,0
7842,2355,New York,30.47,28,42.57,2.5,Cash,4.68,3.12,1,6,0
7843,1058,Singapore,40.99,115,46.99,2.0,Wallet,4.21,3.08,0,10,0
7844,5395,Singapore,15.52,10,79.74,2.0,Cash,4.97,4.21,0,23,0
7845,1765,New York,6.73,43,8.19,1.0,Wallet,4.1,4.94,0,12,0
7846,3904,Sydney,8.66,119,46.15,1.2,UPI,4.87,3.37,0,15,0
7847,6471,London,37.02,82,110.96,2.0,Cash,4.62,3.18,0,8,1
7848,9498,New York,27.01,47,81.48,2.0,UPI,3.62,3.54,0,6,0
7849,7809,Dubai,20.98,89,108.68,1.5,Wallet,3.95,3.72,0,16,0
7850,8137,Sydney,3.65,50,14.49,2.0,Wallet,4.64,3.74,0,19,0
7851,2110,Mumbai,33.94,86,90.12,1.2,UPI,4.42,4.57,0,3,0
7852,2983,Dubai,9.27,12,86.38,2.5,Wallet,4.81,3.41,1,13,1
7853,3582,New York,8.01,82,13.37,1.2,Wallet,4.63,4.82,0,16,0
7854,6856,Singapore,41.88,74,85.02,1.2,Cash,4.09,3.14,0,10,0
7855,4972,Mumbai,13.43,93,24.0,1.5,UPI,4.12,4.66,0,3,0
7856,7813,Sydney,36.76,25,28.13,1.2,Cash,4.03,4.34,0,22,1
7857,6077,Dubai,9.74,50,21.62,1.2,Cash,3.86,3.07,0,1,0
7858,7459,Dubai,15.09,62,83.28,1.0,Credit Card,4.77,4.75,0,0,0
7859,7174,Dubai,32.47,77,65.48,1.5,UPI,3.58,3.18,0,16,0
7860,1516,London,13.3,64,16.66,1.0,UPI,4.68,3.4,0,5,0
7861,7256,New York,30.49,7,85.09,1.0,UPI,4.95,4.17,0,7,1
7862,1477,New York,35.77,6,70.86,1.0,UPI,3.85,3.47,0,4,0
7863,3054,New York,5.86,7,105.19,1.2,Cash,3.95,4.59,0,12,0
7864,1010,New York,43.31,51,62.37,2.0,Credit Card,4.7,3.48,0,12,1
7865,1410,Sydney,28.73,51,53.23,2.0,UPI,4.43,4.88,0,8,0
7866,1830,London,17.25,17,52.65,2.0,Cash,4.37,3.42,0,10,0
7867,8343,London,2.55,44,41.98,1.0,Credit Card,4.01,4.32,0,23,0
7868,3684,Mumbai,27.14,22,81.48,1.0,Wallet,4.27,4.77,0,1,0
7869,2162,Mumbai,3.41,19,30.46,1.2,Credit Card,4.59,4.32,0,15,0
7870,6853,Sydney,17.34,92,67.68,2.0,Cash,3.7,3.04,0,0,0
7871,6653,New York,37.46,95,39.5,2.5,UPI,4.58,4.61,0,16,0
7872,2369,New York,17.87,53,56.74,1.0,Cash,4.59,3.84,0,15,0
7873,5082,Mumbai,24.87,96,101.13,1.5,Wallet,4.07,3.6,0,5,0
7874,9944,Sydney,28.3,105,41.95,2.0,Cash,4.83,3.42,0,22,1
7875,6663,Singapore,32.17,85,49.72,2.5,UPI,4.75,4.77,1,22,1
7876,6252,Dubai,43.58,53,110.51,1.5,Wallet,3.99,4.22,0,0,1
7877,7450,Mumbai,24.15,5,44.23,1.5,UPI,4.91,4.91,0,7,1
7878,8147,Dubai,37.21,41,90.92,1.2,Cash,4.78,4.6,0,3,0
7879,2681,Dubai,28.43,7,11.16,2.5,Credit Card,3.86,3.67,0,11,0
7880,7683,Sydney,14.78,24,8.96,1.0,Cash,3.75,4.39,1,19,1
7881,4204,New York,13.65,82,84.41,2.0,UPI,4.99,3.12,1,9,0
7882,3002,Mumbai,25.2,52,9.29,2.0,Cash,4.17,3.54,0,14,1
7883,6706,New York,41.98,55,30.75,2.0,Credit Card,4.06,3.47,0,3,0
7884,2342,Dubai,4.68,116,7.73,1.5,Wallet,3.95,3.42,0,8,1
7885,7425,Singapore,28.59,118,29.85,2.0,Credit Card,4.33,4.51,0,22,1
7886,5258,London,8.86,47,34.35,1.5,Credit Card,3.61,3.44,0,8,0
7887,2867,Singapore,42.45,54,84.48,2.0,UPI,4.25,4.05,0,16,0
7888,2631,Mumbai,28.25,29,69.46,1.5,UPI,3.69,4.3,0,15,0
7889,2630,London,18.43,7,66.34,1.0,Wallet,4.27,4.6,0,9,0
7890,8190,Dubai,31.8,26,49.6,2.0,Wallet,3.73,3.07,0,8,0
7891,1655,Singapore,3.11,13,38.12,1.2,Wallet,4.62,4.83,0,15,1
7892,5460,Sydney,8.22,53,68.77,1.2,Cash,4.8,3.57,0,12,0
7893,2380,Singapore,12.0,62,82.5,1.5,UPI,3.52,3.1,0,10,0
7894,3863,Singapore,41.13,20,12.56,1.5,UPI,4.9,4.05,0,7,1
7895,4444,London,2.25,48,90.68,1.5,Credit Card,4.96,4.59,1,15,0
7896,9016,New York,2.89,79,113.04,1.5,UPI,3.55,4.49,0,22,1
7897,5270,Dubai,11.18,78,32.25,1.0,Credit Card,4.88,4.27,0,7,0
7898,9258,New York,18.86,107,119.79,1.5,Cash,3.91,3.74,0,3,0
7899,7284,Sydney,7.06,19,65.88,1.2,UPI,4.87,3.42,0,20,0
7900,8961,Singapore,13.69,53,54.71,1.0,Credit Card,4.86,4.44,0,15,1
7901,1973,Sydney,2.42,93,26.2,1.5,Credit Card,3.99,3.91,0,0,0
7902,7708,Sydney,39.37,93,15.63,2.0,UPI,4.02,3.91,0,15,0
7903,6487,Singapore,44.4,7,98.16,1.0,Wallet,4.28,4.0,0,0,0
7904,6875,New York,11.36,56,12.84,1.5,UPI,3.97,4.7,0,18,1
7905,8777,London,43.97,38,83.58,2.5,Wallet,3.58,3.89,0,22,0
7906,1148,Singapore,31.48,20,48.03,1.5,UPI,4.5,3.4,0,21,0
