flight_id,airline,origin_airport,destination_airport,scheduled_departure_min,departure_delay_min,arrival_delay_min,cancelled,weather_delay_min,air_traffic_delay_min
2956,Go First,CCU,BLR,284,190,301,0,31,89
2957,Vistara,MAA,BOM,222,265,228,0,56,88
2958,Air India,DEL,BOM,592,26,216,0,40,16
2959,Vistara,BOM,HYD,1289,192,156,0,53,5
2960,Air India,MAA,CCU,372,119,261,0,26,14
2961,Vistara,HYD,BLR,1256,281,61,0,86,66
2962,Air India,BLR,CCU,910,53,287,0,73,94
2963,Emirates,BOM,BLR,827,252,315,0,39,27
2964,SpiceJet,DEL,MAA,235,109,33,1,40,72
2965,Air India,HYD,BLR,670,267,232,0,69,43
2966,Air India,MAA,BOM,827,191,267,0,23,17
2967,IndiGo,BLR,DEL,762,35,271,0,17,31
2968,Air India,DEL,DEL,1337,157,16,0,73,82
2969,IndiGo,MAA,DEL,379,99,142,0,55,68
2970,Go First,MAA,DEL,793,35,2,0,14,43
2971,Emirates,BOM,CCU,613,201,47,0,108,69
2972,IndiGo,BOM,CCU,562,17,112,0,106,62
2973,SpiceJet,DEL,BLR,419,76,0,0,97,75
2974,Qatar Airways,CCU,CCU,51,280,147,0,71,57
2975,Emirates,CCU,BLR,818,146,235,0,113,46
2976,IndiGo,MAA,MAA,204,254,121,0,34,16
2977,Emirates,BOM,BLR,1000,254,302,0,118,38
2978,Emirates,BLR,DEL,730,11,279,1,26,58
2979,Emirates,BLR,HYD,256,245,163,0,88,6
2980,Go First,MAA,HYD,184,180,213,0,2,62
2981,SpiceJet,BOM,BOM,144,221,164,0,20,56
2982,Vistara,DEL,BOM,1037,175,56,0,38,74
2983,Vistara,DEL,BLR,245,172,302,0,31,33
2984,IndiGo,DEL,HYD,186,191,67,0,49,52
2985,Emirates,BLR,DEL,1360,54,120,0,116,65
2986,IndiGo,BOM,CCU,1282,32,202,0,84,77
2987,Go First,BOM,DEL,865,210,93,0,8,81
2988,Go First,BLR,DEL,39,6,103,0,49,47
2989,Air India,DEL,BLR,600,274,2,0,0,59
2990,Go First,DEL,BLR,961,172,316,0,3,42
2991,Air India,MAA,MAA,985,33,138,0,3,72
2992,SpiceJet,CCU,DEL,1374,177,-5,0,112,3
2993,IndiGo,HYD,DEL,8,252,122,0,89,77
2994,Qatar Airways,CCU,BLR,349,163,46,0,118,74
2995,SpiceJet,BOM,BLR,83,43,55,0,33,93
2996,Go First,BOM,MAA,532,209,45,0,26,90
2997,SpiceJet,BOM,MAA,988,35,116,0,14,92
2998,SpiceJet,CCU,BOM,357,249,45,0,108,51
2999,SpiceJet,HYD,HYD,377,184,253,0,31,31
3000,Go First,MAA,DEL,171,50,-4,0,40,93
3001,Qatar Airways,CCU,DEL,1048,155,19,0,70,89
3002,Emirates,HYD,MAA,392,149,35,0,60,93
3003,SpiceJet,DEL,MAA,1126,140,27,0,62,50
3004,Air India,DEL,BOM,701,100,212,0,60,9
3005,Go First,BOM,HYD,1259,26,95,0,107,11
3006,SpiceJet,BLR,BOM,1433,-8,306,0,107,96
3007,Qatar Airways,BOM,HYD,548,2,-1,1,13,97
3008,Emirates,BLR,CCU,783,151,161,0,22,81
3009,Go First,HYD,DEL,331,253,146,0,110,38
3010,Vistara,DEL,BOM,793,72,23,0,64,79
3011,Emirates,CCU,MAA,648,254,10,0,31,67
3012,Air India,BLR,BOM,982,208,96,0,40,9
3013,SpiceJet,HYD,CCU,1052,135,35,0,25,91
3014,Qatar Airways,DEL,BOM,542,287,82,0,47,81
3015,Vistara,CCU,DEL,1042,286,154,0,72,72
3016,Qatar Airways,BLR,CCU,1171,150,40,0,15,85
3017,Vistara,BOM,MAA,490,218,205,0,30,9
3018,Go First,BOM,MAA,282,223,309,0,65,22
3019,Vistara,BOM,BLR,861,78,130,0,31,76
3020,Air India,HYD,CCU,112,299,244,0,9,87
3021,Air India,BOM,BLR,1353,204,113,0,24,12
3022,IndiGo,MAA,BLR,1278,86,34,0,81,47
3023,Air India,DEL,DEL,1422,202,310,1,108,88
3024,Emirates,HYD,BOM,861,89,4,0,97,43
3025,Vistara,CCU,MAA,609,134,158,1,92,92
3026,Air India,BOM,MAA,507,-1,267,0,44,79
3027,Go First,DEL,BOM,465,33,10,0,23,63
3028,Qatar Airways,BLR,MAA,823,240,144,0,2,39
3029,Qatar Airways,BOM,BOM,1430,216,-6,0,61,5
3030,IndiGo,DEL,CCU,608,238,66,0,78,71
3031,Qatar Airways,MAA,DEL,1121,158,240,0,66,97
3032,Vistara,BLR,DEL,289,119,89,0,54,81
3033,IndiGo,MAA,DEL,867,8,124,0,94,42
3034,Vistara,CCU,BOM,1179,224,186,0,9,31
3035,Go First,DEL,BOM,781,-10,8,0,101,48
3036,IndiGo,MAA,HYD,161,119,30,0,54,73
3037,SpiceJet,CCU,MAA,623,16,201,0,21,97
3038,Emirates,DEL,MAA,716,-9,39,0,13,86
3039,Emirates,DEL,HYD,1120,239,62,0,72,18
3040,Vistara,MAA,HYD,1400,211,143,0,81,83
3041,Qatar Airways,DEL,DEL,566,127,256,0,7,51
3042,SpiceJet,BOM,HYD,993,264,132,0,101,51
3043,IndiGo,DEL,BOM,1140,130,22,0,14,33
3044,SpiceJet,HYD,BLR,1212,245,95,0,109,58
3045,SpiceJet,CCU,BOM,1346,84,-1,0,14,80
3046,Qatar Airways,DEL,HYD,595,162,62,0,51,4
3047,IndiGo,HYD,MAA,1203,46,60,0,69,65
3048,Go First,DEL,BOM,1204,91,312,0,53,40
3049,Qatar Airways,DEL,MAA,958,158,259,0,75,33
3050,SpiceJet,MAA,BOM,1012,59,181,0,41,53
3051,SpiceJet,BOM,MAA,1310,38,203,0,18,19
3052,Go First,CCU,CCU,474,-6,47,0,39,53
3053,SpiceJet,BOM,BOM,617,191,16,0,68,65
3054,SpiceJet,BLR,MAA,640,191,217,1,26,91
3055,SpiceJet,MAA,BLR,261,168,94,1,73,17
3056,Emirates,MAA,DEL,161,46,149,0,42,43
3057,Qatar Airways,BOM,BOM,180,175,178,0,51,47
3058,Air India,MAA,BLR,724,81,-9,0,45,34
3059,Qatar Airways,BOM,DEL,468,281,123,0,13,78
3060,Go First,MAA,BOM,20,216,271,0,63,38
3061,SpiceJet,DEL,BLR,1298,101,285,0,60,2
3062,Qatar Airways,BOM,BLR,259,137,40,1,97,18
3063,Emirates,BOM,CCU,1356,258,144,0,57,86
3064,Go First,HYD,BLR,465,192,133,0,48,82
3065,Vistara,MAA,CCU,1139,45,271,0,78,17
3066,Qatar Airways,MAA,HYD,1436,290,241,0,28,93
3067,Vistara,BOM,MAA,536,174,123,0,118,82
3068,SpiceJet,DEL,DEL,951,43,308,0,25,4
3069,Emirates,DEL,MAA,765,26,276,0,26,54
3070,Emirates,CCU,MAA,958,200,319,0,66,12
3071,Qatar Airways,DEL,CCU,933,282,171,0,66,33
3072,Go First,MAA,MAA,850,259,307,0,34,87
3073,Go First,HYD,BLR,1280,209,168,0,59,17
3074,Emirates,BOM,CCU,1191,217,291,0,60,67
3075,Go First,BLR,MAA,532,200,246,0,98,99
3076,Emirates,HYD,CCU,14,287,294,0,113,71
3077,Qatar Airways,BLR,HYD,49,-10,129,0,69,42
3078,Air India,HYD,CCU,998,12,245,0,77,64
3079,Emirates,DEL,BOM,303,273,-14,1,89,40
3080,Vistara,MAA,BLR,415,177,298,0,2,37
3081,Go First,BLR,DEL,304,7,-4,0,32,99
3082,Emirates,HYD,BOM,195,38,245,0,41,37
3083,Emirates,MAA,BOM,812,36,153,0,12,12
3084,Qatar Airways,BLR,BOM,799,104,132,0,28,21
3085,Go First,BOM,MAA,387,28,184,0,8,28
3086,Air India,HYD,CCU,756,206,296,0,31,8
3087,Qatar Airways,BOM,CCU,454,199,54,0,21,90
3088,Air India,DEL,MAA,712,251,296,1,85,67
3089,Qatar Airways,BOM,BLR,704,200,38,0,57,16
3090,Go First,BOM,MAA,847,42,243,0,56,36
3091,IndiGo,CCU,MAA,1333,270,12,0,97,63
3092,Go First,HYD,MAA,1150,122,104,0,9,66
3093,Go First,DEL,BLR,174,253,117,1,24,3
3094,Air India,BOM,BLR,1157,284,74,0,61,39
3095,Air India,MAA,HYD,1089,100,0,0,62,15
3096,Go First,BLR,HYD,1416,32,271,1,75,10
3097,Go First,BOM,HYD,1388,227,268,0,114,90
3098,Go First,DEL,HYD,278,236,214,0,2,25
3099,Air India,BOM,CCU,757,-7,121,0,82,94
3100,Go First,BLR,BOM,362,162,279,0,96,97
3101,Go First,DEL,BOM,170,182,211,0,46,71
3102,SpiceJet,HYD,HYD,1074,-8,11,0,54,64
3103,IndiGo,DEL,HYD,1351,267,316,0,25,1
3104,Vistara,HYD,DEL,664,45,101,0,12,90
3105,IndiGo,DEL,BOM,591,263,73,0,6,44
3106,SpiceJet,BLR,DEL,930,165,91,0,33,42
3107,Vistara,BLR,DEL,1168,105,205,0,21,2
3108,Qatar Airways,DEL,MAA,273,73,207,0,83,33
3109,Go First,BOM,CCU,1178,148,106,0,106,79
3110,SpiceJet,BLR,BLR,507,275,17,0,22,64
3111,Qatar Airways,HYD,BOM,362,69,75,0,47,63
3112,Go First,HYD,HYD,1348,55,168,0,13,6
3113,Air India,MAA,HYD,847,198,242,0,93,34
3114,Emirates,CCU,BLR,654,-1,-3,0,86,21
3115,SpiceJet,CCU,BOM,297,188,8,0,110,47
3116,Air India,CCU,HYD,493,48,309,0,51,31
3117,SpiceJet,HYD,HYD,545,223,18,0,82,25
3118,SpiceJet,MAA,MAA,303,296,231,0,38,5
3119,Air India,CCU,DEL,903,233,3,0,40,45
3120,Vistara,CCU,HYD,238,43,14,0,35,54
3121,IndiGo,DEL,CCU,649,-2,33,0,5,74
3122,Go First,DEL,BOM,883,90,164,0,22,94
3123,SpiceJet,DEL,CCU,1199,284,210,0,9,54
3124,Go First,BOM,BLR,409,192,62,0,98,84
3125,Emirates,CCU,MAA,725,142,191,0,84,56
3126,Air India,BOM,BOM,1387,99,19,0,95,85
3127,Go First,MAA,MAA,1046,255,234,0,59,62
3128,Air India,HYD,DEL,317,141,55,0,29,0
3129,Go First,CCU,HYD,524,72,294,1,96,20
3130,IndiGo,HYD,BOM,904,123,263,0,69,19
3131,IndiGo,DEL,BLR,1299,149,136,0,4,72
3132,IndiGo,CCU,DEL,1023,28,211,1,118,90
3133,IndiGo,BLR,DEL,619,165,227,0,78,28
3134,IndiGo,BOM,MAA,952,2,-6,0,56,42
3135,IndiGo,BOM,DEL,1252,56,301,0,42,96
3136,Air India,CCU,BOM,1131,237,32,0,51,44
3137,SpiceJet,DEL,MAA,800,30,96,0,88,64
3138,Go First,BOM,DEL,915,173,188,0,76,2
3139,IndiGo,DEL,BLR,1199,24,141,0,5,95
3140,Air India,MAA,CCU,319,279,10,0,100,19
3141,Air India,HYD,BOM,1309,65,292,0,1,80
3142,Air India,BLR,BLR,875,59,150,0,16,36
3143,SpiceJet,HYD,BLR,328,223,233,0,87,37
3144,Go First,HYD,MAA,752,0,246,0,11,73
3145,SpiceJet,MAA,HYD,656,272,248,1,43,44
3146,Vistara,BOM,MAA,1379,293,1,0,53,92
3147,Qatar Airways,BLR,BOM,1037,13,60,0,77,41
3148,Air India,BOM,BOM,1298,263,238,0,6,45
3149,Vistara,CCU,MAA,70,16,190,0,117,59
3150,Emirates,HYD,HYD,826,43,18,0,89,95
3151,IndiGo,CCU,MAA,1218,44,131,0,31,12
3152,Qatar Airways,DEL,BOM,864,222,310,1,28,30
3153,IndiGo,HYD,HYD,927,266,212,0,45,67
3154,SpiceJet,BOM,BOM,105,109,102,0,102,61
3155,Qatar Airways,HYD,HYD,769,214,149,0,72,48
3156,Go First,DEL,HYD,892,47,22,0,77,17
3157,Vistara,MAA,MAA,195,244,280,0,52,74
3158,Go First,CCU,MAA,144,165,121,0,80,52
3159,SpiceJet,CCU,MAA,1373,43,293,0,112,17
3160,IndiGo,BOM,HYD,470,135,230,1,24,50
3161,Qatar Airways,HYD,HYD,215,248,182,0,52,40
3162,Go First,BOM,BOM,1116,141,50,0,93,96
3163,Go First,MAA,BLR,259,251,64,0,108,66
3164,IndiGo,HYD,MAA,933,8,36,0,28,64
3165,Qatar Airways,HYD,CCU,574,160,113,0,92,82
3166,Vistara,BOM,BOM,284,186,-15,0,81,5
3167,IndiGo,BOM,BOM,483,62,151,0,94,73
3168,Go First,DEL,DEL,371,292,0,0,82,36
3169,Vistara,MAA,MAA,69,74,129,0,80,11
3170,Vistara,DEL,BOM,378,273,96,0,5,80
3171,IndiGo,CCU,DEL,1302,291,86,0,75,90
3172,Go First,HYD,CCU,301,121,66,0,37,1
3173,SpiceJet,BOM,CCU,254,109,83,0,2,52
3174,Go First,HYD,MAA,943,205,143,0,110,24
3175,Air India,HYD,HYD,691,125,24,0,34,27
3176,Qatar Airways,BLR,DEL,1287,105,139,0,54,44
3177,Emirates,CCU,HYD,833,50,20,0,46,36
3178,SpiceJet,BLR,CCU,716,6,231,0,32,16
3179,Vistara,HYD,CCU,423,23,-12,0,116,68
3180,SpiceJet,BOM,BLR,212,9,265,0,92,55
3181,Qatar Airways,HYD,BLR,99,197,318,0,2,57
3182,Vistara,CCU,BLR,1135,151,233,0,68,82
3183,Qatar Airways,BLR,BLR,307,288,-4,0,58,3
3184,Vistara,BOM,BOM,677,-1,267,0,77,54
3185,SpiceJet,HYD,BLR,474,83,200,0,99,48
3186,Vistara,MAA,BOM,111,96,303,0,117,37
3187,Vistara,CCU,BOM,1110,94,295,0,91,44
3188,Air India,CCU,MAA,182,60,66,0,104,29
3189,Go First,MAA,BOM,596,73,-2,0,95,95
3190,Go First,HYD,BOM,164,198,40,0,17,36
3191,Emirates,CCU,BLR,814,248,266,0,105,55
3192,Emirates,BOM,BOM,89,228,183,0,103,26
3193,Air India,HYD,HYD,454,291,150,0,76,31
3194,Emirates,HYD,BLR,237,221,276,1,65,10
3195,Qatar Airways,BLR,DEL,533,271,130,0,115,57
3196,SpiceJet,CCU,BLR,726,195,62,0,24,76
3197,IndiGo,CCU,BOM,57,253,96,0,19,34
3198,Qatar Airways,MAA,HYD,541,174,7,0,70,16
3199,IndiGo,BLR,BLR,1021,103,100,0,74,29
3200,IndiGo,BLR,HYD,617,68,126,0,68,17
3201,Air India,CCU,DEL,401,290,181,0,28,29
3202,Qatar Airways,HYD,CCU,1005,39,262,0,17,89
3203,Air India,BLR,DEL,841,84,12,0,71,15
3204,Vistara,MAA,CCU,838,247,283,0,26,74
3205,IndiGo,BLR,MAA,518,51,60,0,41,53
3206,SpiceJet,MAA,CCU,196,131,2,0,65,3
3207,Emirates,BLR,MAA,45,211,84,0,98,14
3208,SpiceJet,MAA,BLR,529,100,108,0,25,75
3209,Emirates,BLR,MAA,1420,93,276,0,22,26
3210,IndiGo,BLR,HYD,999,4,109,0,4,3
3211,IndiGo,BOM,MAA,775,259,-9,0,79,34
3212,IndiGo,MAA,HYD,73,148,7,0,105,84
3213,Air India,MAA,CCU,1439,146,146,0,10,62
3214,Qatar Airways,MAA,CCU,334,16,101,0,18,99
3215,Emirates,DEL,CCU,632,74,5,0,79,65
3216,Qatar Airways,BLR,MAA,687,-2,236,0,95,38
3217,Air India,MAA,CCU,574,265,310,0,11,27
3218,Air India,CCU,MAA,295,216,293,0,1,33
3219,Go First,DEL,MAA,1107,175,68,0,42,32
3220,SpiceJet,BOM,BOM,1038,68,25,0,21,49
3221,SpiceJet,MAA,BOM,1157,205,187,0,25,59
3222,Vistara,MAA,MAA,477,46,112,0,32,71
3223,Air India,DEL,HYD,632,133,126,0,23,71
3224,Emirates,BLR,BLR,318,56,87,0,68,41
3225,Go First,CCU,DEL,1415,264,91,0,20,85
3226,Go First,BOM,BOM,478,94,1,0,45,90
3227,Qatar Airways,MAA,MAA,367,177,9,0,17,27
3228,SpiceJet,BLR,DEL,366,153,48,0,102,74
3229,Air India,CCU,BOM,1311,256,221,0,4,26
3230,Vistara,CCU,BLR,377,40,160,0,7,0
3231,Air India,BOM,HYD,462,115,275,0,84,91
3232,Qatar Airways,HYD,MAA,12,69,277,0,110,90
3233,IndiGo,CCU,BLR,535,172,295,0,56,7
3234,Air India,HYD,BOM,1191,299,140,0,4,45
3235,Qatar Airways,CCU,MAA,269,6,37,0,12,23
3236,IndiGo,BOM,DEL,1093,159,57,0,82,39
3237,IndiGo,DEL,CCU,1341,269,167,0,92,50
3238,Vistara,BOM,HYD,375,293,173,0,65,99
3239,Emirates,BOM,BOM,1112,203,-3,0,36,23
3240,SpiceJet,DEL,HYD,256,187,31,0,89,21
3241,Air India,DEL,MAA,216,-4,144,0,28,73
3242,IndiGo,BLR,CCU,449,0,268,0,68,67
3243,Air India,CCU,BLR,893,1,37,0,31,7
3244,Emirates,BLR,HYD,1164,99,271,0,101,57
3245,SpiceJet,DEL,DEL,1184,122,-8,0,47,14
3246,Emirates,HYD,BOM,31,117,56,0,1,7
3247,SpiceJet,HYD,DEL,1175,137,82,0,68,92
3248,Go First,BOM,HYD,1283,43,71,0,110,41
3249,SpiceJet,MAA,CCU,1302,68,314,1,96,38
3250,Vistara,BOM,BLR,1308,86,85,0,50,34
3251,Emirates,BOM,BLR,609,238,265,0,34,40
3252,IndiGo,MAA,DEL,916,116,273,0,82,47
3253,Go First,CCU,MAA,541,19,221,0,14,77
3254,Vistara,DEL,MAA,147,13,180,0,98,95
3255,Air India,HYD,CCU,655,190,81,0,71,70
3256,Emirates,BOM,BLR,66,120,80,0,110,43
3257,Qatar Airways,MAA,DEL,569,111,245,0,64,96
3258,Qatar Airways,BLR,DEL,1302,139,105,0,37,34
3259,IndiGo,BOM,DEL,747,3,257,0,85,26
3260,SpiceJet,HYD,HYD,442,293,316,0,16,64
3261,IndiGo,DEL,CCU,896,18,36,0,79,69
3262,Qatar Airways,BOM,MAA,398,39,302,0,44,65
3263,Air India,BOM,MAA,1151,229,147,0,0,70
3264,Go First,CCU,HYD,1360,272,174,0,2,71
3265,Go First,MAA,BOM,481,145,261,0,119,62
3266,Emirates,BLR,HYD,947,126,69,0,69,92
3267,Go First,BLR,CCU,185,143,178,0,51,79
3268,Emirates,DEL,DEL,168,70,165,0,52,28
3269,Emirates,HYD,HYD,1283,76,5,0,2,30
3270,Emirates,DEL,DEL,506,253,187,0,110,63
3271,Qatar Airways,BOM,CCU,520,247,186,0,93,85
3272,Qatar Airways,BOM,CCU,160,174,135,0,46,52
3273,SpiceJet,BLR,BLR,1312,169,143,0,74,73
3274,Vistara,HYD,DEL,339,175,294,0,90,67
3275,Emirates,MAA,MAA,1129,112,10,0,85,24
3276,Emirates,HYD,HYD,703,85,293,0,5,12
3277,Vistara,BOM,CCU,1176,82,50,0,101,80
3278,IndiGo,MAA,DEL,822,-8,247,0,104,39
3279,Emirates,HYD,BOM,784,-9,151,0,45,71
3280,SpiceJet,HYD,BLR,1172,294,272,0,94,86
3281,Go First,MAA,BOM,1211,137,138,0,60,6
3282,Go First,BOM,CCU,130,274,190,1,42,31
3283,Air India,HYD,BOM,515,134,137,0,55,23
3284,Air India,MAA,BOM,1286,251,168,0,69,0
3285,Go First,CCU,BLR,535,51,143,0,113,46
3286,Go First,CCU,BLR,740,215,178,0,19,50
3287,Qatar Airways,BOM,BLR,780,20,-14,0,46,35
3288,SpiceJet,MAA,BLR,1318,179,199,0,53,26
3289,Vistara,CCU,BOM,1298,257,159,0,40,69
3290,Air India,MAA,MAA,587,1,59,0,74,41
3291,Qatar Airways,HYD,MAA,1331,180,269,0,65,94
3292,Qatar Airways,BOM,BLR,725,14,111,0,30,75
3293,Vistara,CCU,HYD,942,80,33,0,101,89
3294,Qatar Airways,HYD,DEL,996,77,16,0,63,88
3295,SpiceJet,DEL,CCU,375,263,142,0,89,67
3296,Go First,DEL,HYD,1181,290,-1,0,90,69
3297,Emirates,BOM,CCU,203,100,302,0,57,12
3298,Vistara,CCU,HYD,988,69,318,0,54,24
3299,Go First,CCU,HYD,660,129,227,0,45,94
3300,Go First,CCU,MAA,74,203,1,1,109,21
3301,IndiGo,MAA,DEL,1403,7,6,1,94,98
3302,Vistara,HYD,HYD,740,43,228,0,23,20
3303,Qatar Airways,CCU,BLR,303,86,65,0,76,14
3304,Emirates,HYD,CCU,1085,272,128,0,88,66
3305,Vistara,BOM,MAA,569,223,-8,0,36,36
3306,Qatar Airways,CCU,CCU,785,229,151,0,40,44
3307,Go First,BOM,BLR,1131,43,271,0,24,25
3308,Emirates,CCU,BLR,1210,76,252,0,28,80
3309,Qatar Airways,DEL,HYD,986,250,273,0,30,54
3310,SpiceJet,BLR,BLR,228,225,170,0,106,49
3311,Qatar Airways,BOM,DEL,1071,112,-4,0,102,34
3312,IndiGo,CCU,BLR,267,43,265,0,1,40
3313,Go First,BLR,HYD,726,205,288,0,119,71
3314,Qatar Airways,BOM,CCU,801,186,67,0,11,10
3315,Air India,MAA,BLR,253,28,39,0,4,87
3316,Air India,CCU,MAA,956,217,115,0,60,7
3317,IndiGo,MAA,MAA,869,226,109,0,90,53
3318,SpiceJet,DEL,MAA,86,121,309,0,55,93
3319,Go First,CCU,CCU,1204,157,35,0,97,0
3320,Vistara,DEL,BOM,1048,26,11,0,77,97
3321,IndiGo,BLR,MAA,1411,56,149,0,70,19
3322,SpiceJet,BOM,MAA,221,100,265,0,36,99
3323,Vistara,HYD,BOM,989,208,17,0,35,33
3324,Air India,DEL,CCU,396,198,46,0,73,56
3325,Air India,HYD,MAA,937,76,129,0,28,97
3326,Vistara,HYD,HYD,510,292,155,0,79,12
3327,IndiGo,BOM,CCU,560,168,270,0,37,53
3328,Air India,BLR,MAA,845,2,281,0,84,52
3329,Go First,BOM,MAA,439,289,101,0,101,51
3330,Emirates,CCU,BOM,1198,114,-12,0,40,5
3331,Qatar Airways,DEL,HYD,310,222,50,0,32,35
3332,Vistara,HYD,CCU,1297,240,44,0,92,24
3333,Vistara,BOM,BLR,34,115,271,0,111,90
3334,Air India,BOM,DEL,216,224,213,0,80,57
3335,IndiGo,BOM,HYD,720,127,84,0,12,54
3336,Go First,DEL,BLR,1015,38,103,0,5,94
3337,IndiGo,BLR,HYD,1431,175,53,0,65,2
3338,SpiceJet,BOM,BLR,518,194,136,0,7,27
3339,SpiceJet,DEL,BLR,268,67,264,0,118,67
3340,Emirates,HYD,HYD,637,183,205,0,117,80
3341,Air India,CCU,BOM,474,92,207,0,63,37
3342,Air India,MAA,HYD,1348,94,149,0,95,33
3343,Air India,DEL,HYD,1379,276,195,0,99,83
3344,Emirates,MAA,BLR,89,200,263,0,8,12
3345,SpiceJet,BOM,DEL,1065,239,47,0,22,4
3346,IndiGo,BOM,BLR,1388,282,246,0,70,59
3347,Emirates,DEL,MAA,1225,190,-10,0,94,87
3348,Emirates,MAA,HYD,1389,13,232,0,20,16
3349,IndiGo,BOM,CCU,981,289,213,0,0,56
3350,Air India,HYD,HYD,287,72,270,0,45,30
3351,Go First,BLR,BOM,480,286,241,0,61,91
3352,IndiGo,BLR,CCU,636,168,47,0,1,64
3353,SpiceJet,BOM,BLR,500,287,12,0,103,65
3354,Vistara,MAA,BOM,51,195,37,0,74,32
3355,Vistara,CCU,HYD,102,29,236,0,100,92
3356,Qatar Airways,BOM,BLR,1384,293,22,0,81,3
3357,Qatar Airways,CCU,BLR,698,102,292,0,43,81
3358,Emirates,CCU,MAA,1228,-7,318,0,116,54
3359,Vistara,MAA,MAA,1037,97,123,0,87,23
3360,Go First,CCU,DEL,469,103,37,0,115,31
3361,Air India,HYD,MAA,1327,156,78,0,82,72
3362,SpiceJet,MAA,CCU,426,250,78,0,4,46
3363,Qatar Airways,BOM,BLR,109,95,247,0,92,15
3364,Go First,HYD,MAA,514,213,307,0,38,20
3365,SpiceJet,DEL,DEL,67,251,121,0,65,93
3366,SpiceJet,BLR,HYD,1269,240,240,0,80,66
3367,Air India,BOM,CCU,388,3,21,0,44,96
3368,Emirates,BOM,MAA,307,187,126,0,74,30
3369,Vistara,BOM,BLR,1375,115,131,0,100,13
3370,Air India,HYD,HYD,1089,195,-8,0,12,5
3371,Go First,DEL,BLR,459,129,235,0,92,68
3372,Emirates,MAA,HYD,346,51,119,0,118,28
3373,Go First,DEL,CCU,324,272,43,0,31,54
3374,Emirates,HYD,BLR,666,43,107,0,108,36
3375,Qatar Airways,BOM,MAA,1056,1,247,0,103,58
3376,Go First,BLR,MAA,67,125,104,0,42,35
3377,Air India,BOM,DEL,186,133,243,0,7,84
3378,Emirates,MAA,HYD,191,271,307,0,73,75
3379,Emirates,CCU,DEL,1236,125,2,0,88,58
3380,SpiceJet,BLR,BOM,427,290,285,0,58,86
3381,SpiceJet,BOM,MAA,1374,210,76,0,10,77
3382,IndiGo,BLR,HYD,1131,198,148,0,27,63
3383,Go First,CCU,CCU,1263,112,128,1,96,42
3384,SpiceJet,DEL,DEL,215,105,319,0,38,41
3385,IndiGo,HYD,CCU,176,146,299,0,25,73
3386,Qatar Airways,BOM,CCU,1353,259,222,0,71,59
3387,Qatar Airways,MAA,CCU,560,6,158,0,101,61
3388,SpiceJet,DEL,DEL,880,258,67,0,25,63
3389,Go First,BOM,BOM,625,208,141,0,31,90
3390,Emirates,DEL,DEL,606,227,93,0,45,57
3391,Vistara,MAA,BLR,178,22,162,1,27,1
3392,Go First,BOM,MAA,394,274,234,0,115,77
3393,Air India,CCU,DEL,1168,26,237,0,6,70
3394,Qatar Airways,CCU,DEL,875,92,39,0,34,80
3395,SpiceJet,MAA,BOM,961,200,139,0,65,83
3396,SpiceJet,BLR,BLR,197,269,75,0,21,7
3397,Emirates,MAA,DEL,968,131,110,0,113,55
3398,Air India,BLR,MAA,1107,228,153,1,21,83
3399,Emirates,BOM,MAA,668,218,123,0,2,35
3400,Air India,BLR,DEL,1108,122,-11,0,45,68
3401,Vistara,BOM,CCU,456,114,50,0,49,12
3402,Qatar Airways,BOM,CCU,1276,42,95,0,108,38
3403,SpiceJet,HYD,BLR,71,77,168,0,7,80
3404,SpiceJet,BOM,MAA,222,87,252,0,3,5
3405,Vistara,BLR,CCU,275,84,154,0,14,18
3406,IndiGo,HYD,MAA,1269,177,228,0,43,24
3407,Qatar Airways,HYD,BLR,1364,245,315,0,109,2
3408,Emirates,BOM,BLR,572,62,122,0,115,52
3409,Vistara,MAA,CCU,923,271,12,0,38,27
3410,Emirates,MAA,DEL,470,7,-9,0,119,25
3411,Go First,CCU,HYD,453,153,317,1,75,46
3412,SpiceJet,HYD,BOM,968,135,301,0,28,7
3413,Emirates,BOM,HYD,6,242,35,0,72,56
3414,Air India,MAA,HYD,187,149,120,0,105,54
3415,Emirates,BOM,MAA,3,38,162,0,103,78
3416,Go First,BOM,BLR,906,165,113,0,61,0
3417,Qatar Airways,HYD,MAA,1148,54,181,0,83,39
3418,SpiceJet,CCU,CCU,1038,278,251,0,33,22
3419,Vistara,HYD,BOM,959,39,91,0,25,99
3420,Go First,DEL,CCU,524,-7,32,0,111,53
3421,SpiceJet,MAA,DEL,629,108,122,0,84,41
3422,Emirates,MAA,BOM,1263,153,87,0,86,79
3423,Qatar Airways,MAA,MAA,774,212,31,1,17,49
3424,IndiGo,BLR,MAA,359,145,137,0,62,3
3425,Qatar Airways,BOM,CCU,517,251,-10,0,51,7
3426,IndiGo,HYD,MAA,1343,162,-5,0,53,35
3427,Air India,MAA,MAA,1254,12,1,0,87,9
3428,Qatar Airways,DEL,HYD,1053,50,127,0,41,29
3429,SpiceJet,MAA,DEL,920,123,256,0,92,99
3430,IndiGo,CCU,HYD,1179,13,296,0,101,15
3431,Vistara,BOM,MAA,851,282,50,0,101,29
3432,SpiceJet,BOM,BLR,934,34,315,0,53,63
3433,Vistara,HYD,HYD,900,168,240,0,51,73
3434,Qatar Airways,BLR,MAA,398,52,111,0,12,10
3435,Vistara,HYD,MAA,1369,18,115,0,31,33
3436,IndiGo,MAA,DEL,1218,85,2,0,82,79
