Ride_ID,Driver_ID,Rider_ID,City,Ride_Type,Distance_km,Ride_Duration_Min,Fare_Amount,Payment_Mode,Ride_Status
903700,69972,75404,Hyderabad,SUV,36.41,41,2304,Credit Card,Cancelled
903701,18207,94525,Pune,Sedan,11.83,67,2255,UPI,Completed
903702,48119,68848,Pune,Mini,10.22,93,1710,UPI,Completed
903703,72343,86083,Hyderabad,Auto,15.06,62,918,UPI,Completed
903704,41063,69705,Pune,SUV,26.87,6,1324,Credit Card,Completed
903705,68201,72428,Bengaluru,Mini,12.85,112,917,UPI,Completed
903706,85966,81920,Delhi,SUV,49.24,8,1464,Credit Card,Completed
903707,71002,74831,Bengaluru,Auto,21.69,47,874,Debit Card,Completed
903708,41993,84836,Bengaluru,SUV,10.21,12,409,Cash,Completed
903709,52279,67689,Pune,Mini,44.46,44,2473,Credit Card,Completed
903710,17644,80229,Pune,Auto,37.07,15,2338,Credit Card,Completed
903711,99431,85479,Delhi,Mini,23.69,99,2356,Credit Card,Completed
903712,19540,83395,Bengaluru,Mini,47.0,40,1261,Debit Card,Completed
903713,37775,95973,Mumbai,SUV,11.64,5,812,Debit Card,Completed
903714,34122,82630,Delhi,Auto,7.01,60,2258,Cash,Completed
903715,35869,81709,Mumbai,Mini,20.57,101,1325,Debit Card,Completed
903716,64078,80043,Chennai,Sedan,17.33,48,772,Credit Card,Cancelled
903717,74335,97443,Hyderabad,SUV,13.91,62,870,Credit Card,Completed
903718,59228,72856,Mumbai,Mini,10.48,101,2180,Credit Card,Cancelled
903719,60919,79042,Mumbai,Mini,31.15,55,2163,Credit Card,Completed
903720,22593,94831,Hyderabad,Sedan,36.56,57,1762,Credit Card,Completed
903721,92815,82287,Hyderabad,SUV,43.7,56,1109,UPI,Completed
903722,70461,83630,Delhi,SUV,39.04,65,1564,Debit Card,Completed
903723,33661,90442,Bengaluru,Mini,13.34,75,2378,Cash,Completed
903724,37556,92763,Delhi,Sedan,48.73,101,861,UPI,Cancelled
903725,82420,75499,Delhi,Mini,36.3,58,353,UPI,Completed
903726,61113,90362,Pune,Sedan,47.31,97,121,Credit Card,Completed
903727,36319,92263,Mumbai,SUV,41.93,115,629,Credit Card,Completed
903728,40664,69693,Delhi,Mini,46.45,16,1731,Debit Card,Completed
903729,39337,75629,Mumbai,Mini,4.39,109,1655,Credit Card,Completed
903730,25244,96988,Bengaluru,Auto,15.24,45,1246,Debit Card,Completed
903731,45080,82088,Bengaluru,Mini,7.98,110,1966,Credit Card,Completed
903732,51567,88254,Pune,Mini,46.86,16,497,Debit Card,Completed
903733,84671,53654,Mumbai,Sedan,36.79,5,1123,Cash,Completed
903734,36906,75922,Hyderabad,Sedan,2.35,51,233,Cash,Cancelled
903735,26679,51867,Delhi,SUV,35.55,6,1865,UPI,Cancelled
903736,10036,66112,Delhi,Auto,45.63,86,1943,Credit Card,Completed
903737,24989,77071,Pune,Auto,6.91,114,960,UPI,Completed
903738,59847,98695,Chennai,Auto,4.05,28,976,Debit Card,Completed
903739,54497,55282,Delhi,Auto,48.78,54,676,UPI,Completed
903740,19334,93798,Chennai,Auto,8.97,20,2050,Credit Card,Completed
903741,61610,94262,Pune,Auto,20.27,89,135,UPI,Completed
903742,39270,74640,Delhi,Mini,10.48,97,272,Credit Card,Completed
903743,93194,77762,Pune,Auto,14.96,96,549,Credit Card,Completed
903744,22591,63905,Pune,SUV,30.44,16,2413,Cash,Completed
903745,39903,50989,Chennai,SUV,42.94,84,833,UPI,Completed
903746,58325,84906,Hyderabad,Mini,23.88,68,1433,Credit Card,Completed
903747,96943,67459,Pune,Auto,48.02,90,1613,Cash,Completed
903748,54877,78353,Chennai,Mini,21.62,91,1683,Credit Card,Completed
903749,99469,64275,Bengaluru,Mini,31.25,13,114,Debit Card,Cancelled
903750,25000,63263,Chennai,Auto,34.39,42,1762,Cash,Cancelled
903751,27721,59771,Mumbai,Auto,25.61,23,374,Credit Card,Cancelled
903752,15816,75813,Hyderabad,Mini,45.36,37,1585,UPI,Completed
903753,21310,61550,Pune,Sedan,29.21,102,1798,Credit Card,Completed
903754,62126,74574,Mumbai,SUV,21.34,104,1857,Cash,Completed
903755,54475,74274,Bengaluru,SUV,28.16,15,1675,Credit Card,Completed
903756,78502,91188,Bengaluru,Sedan,39.31,65,984,Cash,Completed
903757,29496,64803,Hyderabad,Auto,13.2,33,1855,Debit Card,Completed
903758,32573,61328,Delhi,Sedan,35.38,38,760,Debit Card,Completed
903759,86877,85045,Delhi,Sedan,43.92,22,1522,Credit Card,Completed
903760,19186,61818,Bengaluru,Sedan,22.52,87,1430,UPI,Completed
903761,77658,77193,Mumbai,Mini,25.02,100,2211,Credit Card,Completed
903762,93938,53722,Pune,Mini,3.61,54,2191,UPI,Completed
903763,86861,69136,Chennai,Sedan,26.48,77,1577,UPI,Completed
903764,55951,89772,Hyderabad,SUV,23.39,19,203,Credit Card,Completed
903765,11089,98347,Pune,Sedan,45.11,99,2020,Credit Card,Completed
903766,37541,85503,Pune,Mini,44.16,34,633,UPI,Completed
903767,40474,56343,Bengaluru,SUV,1.11,13,1092,Cash,Completed
903768,81413,93932,Chennai,SUV,23.84,19,1066,Credit Card,Completed
903769,33807,91039,Mumbai,Mini,8.14,117,1346,Debit Card,Completed
903770,16458,84144,Hyderabad,SUV,23.94,112,924,Credit Card,Completed
903771,45157,69479,Bengaluru,Sedan,37.21,18,332,Debit Card,Completed
903772,94132,68425,Hyderabad,Sedan,37.58,106,169,Cash,Completed
903773,78578,56421,Delhi,SUV,44.36,80,1957,Credit Card,Completed
903774,74237,75665,Chennai,SUV,20.19,111,1248,Cash,Completed
903775,66811,57826,Chennai,SUV,24.69,15,1491,UPI,Completed
903776,46356,63829,Mumbai,SUV,27.99,57,1303,Credit Card,Completed
903777,77685,54210,Hyderabad,SUV,25.21,26,1960,UPI,Completed
903778,82141,58977,Mumbai,Auto,36.14,17,2063,UPI,Completed
903779,38305,62350,Bengaluru,Mini,7.46,98,1733,UPI,Cancelled
903780,27931,52077,Delhi,Mini,11.63,13,884,Credit Card,Completed
903781,18651,91938,Hyderabad,SUV,10.2,38,2097,UPI,Completed
903782,61542,80034,Delhi,Mini,11.78,67,1480,Cash,Completed
903783,98937,68915,Pune,SUV,12.37,66,1935,Debit Card,Completed
903784,84371,89232,Delhi,Mini,35.26,29,1159,Credit Card,Completed
903785,30598,99198,Chennai,Auto,49.76,44,915,Credit Card,Completed
903786,48043,56687,Pune,SUV,3.35,40,710,UPI,Completed
903787,51906,72894,Mumbai,SUV,19.54,23,564,UPI,Completed
903788,77141,51642,Bengaluru,Sedan,35.63,87,2265,UPI,Completed
903789,41308,78091,Delhi,Mini,20.86,104,923,Debit Card,Cancelled
903790,34137,87826,Bengaluru,Mini,37.51,31,171,Credit Card,Completed
903791,31135,58735,Bengaluru,Sedan,43.21,34,1265,Debit Card,Completed
903792,62067,70200,Hyderabad,SUV,36.4,99,881,Debit Card,Cancelled
903793,32540,65385,Bengaluru,Mini,2.9,56,1265,Debit Card,Completed
903794,79229,75502,Mumbai,SUV,45.29,74,1674,Cash,Completed
903795,74459,67273,Pune,Sedan,29.31,6,2115,Cash,Completed
903796,41043,98641,Hyderabad,SUV,22.22,63,2290,Credit Card,Completed
903797,35217,90488,Bengaluru,SUV,27.87,34,1219,Cash,Completed
903798,89299,58047,Pune,Sedan,2.45,41,2445,Debit Card,Cancelled
903799,27738,59762,Hyderabad,Sedan,17.99,72,928,Credit Card,Completed
903800,76985,52254,Hyderabad,Auto,2.97,87,361,Debit Card,Completed
903801,61349,84722,Mumbai,Mini,22.11,84,1824,Credit Card,Completed
903802,13403,62538,Hyderabad,Mini,23.52,21,2411,Debit Card,Completed
903803,58478,80265,Delhi,Sedan,35.85,85,2022,UPI,Completed
903804,97998,77252,Chennai,Auto,6.41,53,1171,Cash,Completed
903805,50254,62817,Hyderabad,SUV,19.53,22,1807,UPI,Completed
903806,75053,86091,Delhi,Sedan,9.67,6,1606,Debit Card,Completed
903807,74487,95373,Delhi,Mini,3.77,9,785,Cash,Completed
903808,11572,60400,Chennai,SUV,13.44,18,1472,Credit Card,Completed
903809,47633,70194,Delhi,Sedan,24.12,46,485,Cash,Completed
903810,79343,72849,Bengaluru,SUV,30.96,113,2455,Debit Card,Completed
903811,12526,50577,Pune,SUV,45.83,44,1805,Debit Card,Completed
903812,82488,80433,Delhi,Auto,22.3,13,2007,Credit Card,Completed
903813,58065,51029,Delhi,Sedan,37.26,92,1170,Cash,Completed
903814,84374,73321,Mumbai,Auto,29.7,24,2015,Cash,Completed
903815,72659,84514,Hyderabad,Auto,35.77,70,2010,Cash,Completed
903816,41884,91362,Pune,Mini,11.04,39,268,Debit Card,Completed
903817,75627,76679,Mumbai,Mini,11.69,78,2416,Debit Card,Completed
903818,13209,61586,Bengaluru,SUV,38.04,93,369,Credit Card,Completed
903819,94460,52163,Delhi,Auto,34.18,48,1039,Cash,Completed
903820,37437,81945,Mumbai,Auto,31.94,9,259,Credit Card,Completed
903821,84114,52784,Delhi,Auto,47.69,19,1168,Debit Card,Completed
903822,20318,67190,Bengaluru,Mini,8.14,113,1748,UPI,Completed
903823,13006,87660,Delhi,Mini,4.25,35,1696,Cash,Completed
903824,25059,87067,Pune,Sedan,23.84,77,990,Credit Card,Completed
903825,85675,57358,Pune,SUV,3.69,113,1445,UPI,Completed
903826,39790,66060,Bengaluru,SUV,40.03,100,2023,UPI,Completed
903827,79921,79452,Hyderabad,Mini,35.87,57,1294,Debit Card,Completed
903828,24007,60264,Mumbai,Mini,26.33,67,916,Credit Card,Completed
903829,22443,67238,Mumbai,Mini,12.49,36,2030,Debit Card,Completed
903830,11316,80488,Delhi,SUV,16.57,43,1405,Cash,Completed
903831,68461,65636,Chennai,Sedan,32.65,42,1921,Cash,Completed
903832,60369,63692,Delhi,Mini,43.71,5,2250,Debit Card,Completed
903833,43886,76792,Bengaluru,SUV,30.52,62,772,Cash,Completed
903834,42279,60196,Hyderabad,Sedan,17.2,90,956,Debit Card,Completed
903835,90099,97832,Pune,Sedan,43.26,94,930,Cash,Completed
903836,84572,81414,Mumbai,SUV,17.56,113,1936,Debit Card,Completed
903837,19249,53597,Delhi,Auto,35.6,103,1056,Debit Card,Cancelled
903838,41418,53383,Mumbai,Mini,25.2,40,173,Cash,Completed
903839,83238,55876,Delhi,SUV,48.97,81,992,Debit Card,Completed
903840,97256,94053,Chennai,SUV,20.65,92,2176,UPI,Completed
903841,57974,79007,Bengaluru,Auto,1.26,110,2379,Debit Card,Completed
903842,86604,83641,Delhi,Mini,7.68,72,1265,Debit Card,Completed
903843,42557,54013,Bengaluru,Mini,11.91,72,410,UPI,Completed
903844,57139,67075,Bengaluru,Sedan,12.4,88,2136,Credit Card,Completed
903845,88593,71448,Hyderabad,Auto,22.28,22,1077,Cash,Completed
903846,89518,86418,Delhi,SUV,27.33,75,1650,UPI,Completed
903847,73012,73145,Hyderabad,Auto,32.5,74,1015,Cash,Completed
903848,91925,82734,Chennai,Mini,16.66,20,1076,UPI,Completed
903849,19354,55390,Pune,SUV,34.54,113,1333,Debit Card,Completed
903850,48632,63803,Chennai,Auto,35.2,61,798,Debit Card,Completed
903851,30511,90552,Delhi,Auto,32.46,116,1144,Credit Card,Completed
903852,55554,71979,Delhi,Sedan,25.53,67,1145,Cash,Completed
903853,63349,82766,Pune,Auto,25.03,12,1143,Debit Card,Completed
903854,63699,85406,Chennai,SUV,48.06,53,146,Credit Card,Completed
903855,32602,94940,Pune,SUV,35.21,21,1819,Debit Card,Completed
903856,53101,52728,Chennai,Mini,48.65,92,678,Cash,Completed
903857,12235,85836,Delhi,SUV,37.4,22,2461,Credit Card,Completed
903858,88058,73329,Mumbai,Auto,45.46,22,1189,Cash,Completed
903859,50611,89319,Bengaluru,Auto,45.48,30,1408,Credit Card,Completed
903860,71904,87624,Mumbai,Auto,46.4,13,1566,UPI,Completed
903861,37432,71564,Pune,Auto,12.03,95,223,Debit Card,Cancelled
903862,19698,55327,Pune,Auto,2.54,21,2234,Cash,Completed
903863,42113,59461,Pune,SUV,35.4,110,2023,Debit Card,Completed
903864,92187,61107,Hyderabad,Sedan,48.29,69,427,Cash,Completed
903865,67656,81509,Delhi,Sedan,22.97,7,1665,Cash,Completed
903866,35543,77291,Delhi,Auto,28.64,53,2252,UPI,Completed
903867,36032,95913,Chennai,Sedan,17.27,115,751,UPI,Completed
903868,93265,81744,Delhi,Auto,45.79,48,1987,Debit Card,Completed
903869,68107,82972,Chennai,Mini,14.15,11,177,Debit Card,Completed
903870,24700,79739,Delhi,Sedan,43.01,119,322,UPI,Completed
903871,16648,66661,Mumbai,SUV,36.98,68,1659,Cash,Completed
903872,74481,86197,Chennai,Auto,16.69,22,1329,Debit Card,Completed
903873,99209,92179,Bengaluru,SUV,47.57,42,2486,Debit Card,Cancelled
903874,61374,99280,Pune,Mini,17.94,48,1811,UPI,Completed
903875,27568,51312,Mumbai,SUV,30.29,46,946,Debit Card,Completed
903876,57218,61608,Mumbai,Sedan,43.95,91,1734,Credit Card,Completed
903877,22722,70033,Delhi,SUV,32.14,50,550,UPI,Completed
903878,33467,75462,Mumbai,Auto,15.86,88,1821,Credit Card,Completed
903879,55270,84435,Bengaluru,Auto,25.21,60,1296,Credit Card,Completed
903880,72011,63570,Pune,SUV,23.56,45,611,UPI,Completed
903881,17575,60920,Hyderabad,Auto,49.56,43,413,UPI,Completed
903882,11596,75883,Mumbai,Auto,40.04,32,365,Debit Card,Completed
903883,73678,80186,Chennai,SUV,17.58,45,672,Cash,Completed
903884,77377,85465,Hyderabad,Mini,17.19,104,1113,UPI,Completed
903885,60956,85138,Chennai,SUV,48.0,117,2452,Debit Card,Completed
903886,86632,69277,Pune,SUV,14.52,23,1702,Credit Card,Completed
903887,27554,64183,Hyderabad,Sedan,35.59,87,1521,UPI,Completed
903888,43891,81726,Mumbai,Auto,37.71,46,1425,Debit Card,Completed
903889,60636,79128,Pune,Sedan,23.38,80,265,Debit Card,Completed
903890,78799,94925,Chennai,Sedan,36.26,26,2217,UPI,Completed
903891,48944,57658,Mumbai,Sedan,26.04,23,100,Debit Card,Completed
903892,55941,94565,Bengaluru,Mini,28.12,36,119,Cash,Completed
903893,30128,79863,Pune,Mini,39.17,84,2308,Cash,Completed
903894,81319,95907,Pune,Mini,24.35,22,749,Cash,Completed
903895,27906,65628,Delhi,SUV,31.96,59,1286,Cash,Completed
903896,41016,95868,Pune,Mini,31.75,110,616,Credit Card,Completed
903897,68293,95925,Hyderabad,Mini,7.37,37,572,Cash,Completed
903898,23089,66397,Hyderabad,Sedan,33.2,104,1276,Cash,Completed
903899,21868,96630,Mumbai,Auto,24.6,72,1210,Debit Card,Completed
903900,61313,53144,Mumbai,Auto,29.76,86,500,Credit Card,Completed
903901,24812,51311,Delhi,Auto,18.58,9,2209,Credit Card,Completed
903902,14807,60127,Bengaluru,Mini,42.19,5,2443,UPI,Completed
903903,20308,59043,Hyderabad,Auto,27.11,48,2210,Debit Card,Completed
903904,57843,66688,Delhi,Mini,38.95,50,1606,Debit Card,Completed
903905,14021,55738,Chennai,Auto,4.41,61,825,Cash,Cancelled
903906,24959,81447,Hyderabad,Sedan,41.53,93,791,Cash,Completed
903907,10806,68141,Mumbai,SUV,46.42,64,1737,Cash,Completed
903908,66274,66845,Mumbai,Auto,4.04,55,524,UPI,Completed
903909,63744,51219,Hyderabad,Sedan,1.91,91,343,Debit Card,Completed
903910,58530,76097,Pune,SUV,28.18,92,986,Credit Card,Completed
903911,57265,84843,Pune,Mini,35.12,28,1783,Debit Card,Completed
903912,99993,84470,Bengaluru,SUV,28.8,94,1930,UPI,Completed
903913,63942,96485,Delhi,Sedan,47.7,31,1298,Cash,Completed
903914,35223,54901,Mumbai,SUV,8.13,52,1604,Cash,Completed
903915,39469,74837,Delhi,Mini,42.63,117,1819,Cash,Completed
903916,80791,71295,Delhi,Mini,39.32,80,2062,UPI,Completed
903917,63239,66200,Mumbai,Sedan,40.78,15,692,UPI,Completed
903918,77727,83044,Bengaluru,SUV,33.78,23,1647,Debit Card,Completed
903919,99081,84921,Delhi,Mini,44.38,107,143,Debit Card,Completed
903920,83490,62666,Chennai,Sedan,39.26,74,1677,Cash,Completed
903921,43748,95501,Delhi,Sedan,15.04,116,1771,Debit Card,Completed
903922,41243,55561,Pune,SUV,48.95,8,1336,Credit Card,Completed
903923,66976,89308,Delhi,SUV,34.21,108,2156,Credit Card,Completed
903924,90436,50387,Bengaluru,Sedan,40.5,81,233,UPI,Completed
903925,26343,64091,Chennai,Sedan,43.77,99,309,UPI,Completed
903926,41783,63787,Bengaluru,Sedan,37.91,108,1465,Debit Card,Completed
903927,74607,96456,Delhi,SUV,47.44,29,1928,Cash,Completed
903928,93968,60406,Delhi,Sedan,42.14,92,2320,Debit Card,Completed
903929,98422,95633,Mumbai,Mini,3.35,22,1906,Debit Card,Completed
903930,47835,54798,Mumbai,Auto,26.6,57,586,UPI,Completed
903931,36635,57026,Bengaluru,Mini,19.81,89,454,Debit Card,Completed
903932,65075,63630,Pune,SUV,10.01,81,885,Credit Card,Cancelled
903933,78026,53085,Pune,Sedan,25.45,33,122,Debit Card,Completed
903934,59398,90277,Bengaluru,Auto,2.6,14,1442,Credit Card,Completed
903935,35034,62112,Mumbai,SUV,35.81,68,1518,Credit Card,Completed
903936,92584,58900,Chennai,Sedan,45.39,70,1164,Credit Card,Completed
903937,47464,71830,Pune,Mini,37.91,118,1676,Credit Card,Cancelled
903938,48187,71312,Hyderabad,SUV,4.52,12,1074,Credit Card,Completed
903939,59669,94616,Chennai,Sedan,14.84,18,1656,Cash,Completed
903940,58236,58307,Mumbai,Sedan,29.15,12,616,Cash,Completed
903941,24410,99545,Mumbai,Mini,27.06,91,290,UPI,Completed
903942,90598,61986,Delhi,Sedan,31.78,101,1918,Cash,Completed
903943,27885,52188,Pune,Auto,47.16,22,1840,Debit Card,Completed
903944,74086,77153,Delhi,Sedan,43.56,56,445,Cash,Completed
903945,60859,52143,Pune,Sedan,22.03,31,812,UPI,Completed
903946,78377,69976,Mumbai,Sedan,14.99,51,836,Credit Card,Completed
903947,55192,65848,Mumbai,Mini,33.69,19,237,UPI,Completed
903948,92263,82929,Pune,SUV,15.12,86,732,Debit Card,Cancelled
903949,47505,76176,Mumbai,Auto,43.02,77,1189,UPI,Completed
903950,40659,81690,Pune,Auto,3.18,94,1577,Cash,Completed
903951,61686,63462,Mumbai,Auto,14.77,5,901,UPI,Completed
903952,88484,73713,Mumbai,Auto,46.91,58,231,Cash,Completed
903953,26357,97430,Pune,SUV,2.81,97,1230,Debit Card,Completed
903954,10187,88805,Bengaluru,SUV,39.33,119,222,Credit Card,Completed
903955,42465,87049,Mumbai,Auto,3.69,63,1660,Credit Card,Cancelled
903956,60885,62674,Chennai,Sedan,32.09,36,1653,Cash,Completed
903957,96765,74415,Delhi,Sedan,24.6,39,524,Debit Card,Cancelled
903958,38600,88396,Bengaluru,Auto,37.82,14,387,Debit Card,Completed
903959,66349,86729,Mumbai,SUV,5.59,112,1921,Cash,Completed
903960,37906,99393,Hyderabad,Mini,29.67,83,1243,Credit Card,Completed
903961,94839,88487,Chennai,SUV,28.0,87,2231,Cash,Cancelled
903962,19696,66299,Bengaluru,Auto,39.01,68,1732,Cash,Completed
903963,90547,76935,Mumbai,Mini,48.84,104,226,UPI,Cancelled
903964,75620,73206,Mumbai,Mini,49.64,79,1091,Credit Card,Completed
903965,60622,53168,Delhi,Sedan,15.43,62,1333,Cash,Completed
903966,62109,56563,Pune,Mini,31.41,44,2436,Cash,Completed
903967,13904,74829,Bengaluru,Auto,27.22,18,158,Debit Card,Completed
903968,19212,74181,Delhi,Sedan,16.15,16,2168,UPI,Completed
903969,36959,51649,Chennai,Auto,49.17,17,1259,Credit Card,Completed
903970,44725,50727,Mumbai,SUV,22.35,34,95,Credit Card,Completed
903971,89172,82627,Chennai,Auto,29.22,70,1708,Cash,Completed
903972,65038,72008,Delhi,Mini,10.87,95,1037,Cash,Completed
903973,82615,76667,Mumbai,SUV,20.78,71,1049,UPI,Completed
903974,95326,63136,Hyderabad,SUV,3.98,11,2320,Cash,Cancelled
903975,45667,61387,Mumbai,SUV,10.57,111,251,Credit Card,Completed
903976,13867,92144,Bengaluru,Auto,13.7,85,1962,Credit Card,Completed
903977,62389,75159,Delhi,Auto,42.43,67,828,UPI,Completed
903978,37104,74615,Pune,Mini,41.31,46,1480,UPI,Completed
903979,61559,57593,Hyderabad,Sedan,20.74,26,1388,Credit Card,Completed
903980,95358,95786,Mumbai,SUV,5.75,83,1107,UPI,Completed
903981,54524,73708,Delhi,Auto,6.15,66,448,Credit Card,Completed
903982,35870,51870,Mumbai,Mini,11.46,33,1083,Debit Card,Completed
903983,22931,52216,Bengaluru,Sedan,36.97,27,1979,Cash,Completed
903984,70188,82053,Delhi,Sedan,23.09,89,305,Credit Card,Completed
903985,65806,56698,Chennai,SUV,35.03,14,1604,Cash,Completed
903986,68830,71107,Delhi,SUV,1.53,118,1291,Debit Card,Completed
903987,44924,69929,Chennai,SUV,21.31,35,1013,UPI,Cancelled
903988,22410,56020,Chennai,Sedan,46.69,33,927,UPI,Completed
903989,58459,70393,Pune,SUV,26.87,21,648,UPI,Completed
903990,72012,61508,Mumbai,Sedan,48.27,50,1168,UPI,Completed
903991,33782,98371,Bengaluru,Sedan,9.35,115,2250,Debit Card,Completed
903992,91004,73169,Chennai,Auto,17.0,91,541,UPI,Completed
903993,95511,67305,Bengaluru,SUV,39.85,46,1327,Cash,Completed
903994,74661,97489,Chennai,Auto,47.77,48,1513,Debit Card,Completed
903995,38581,51039,Bengaluru,Mini,22.88,12,235,Cash,Completed
903996,55585,96319,Mumbai,Auto,16.39,108,1687,Credit Card,Completed
903997,78336,91035,Hyderabad,Sedan,47.33,27,1104,Cash,Completed
903998,77060,56781,Hyderabad,SUV,43.08,48,2288,Debit Card,Completed
903999,11016,75556,Hyderabad,Auto,26.66,94,2071,Cash,Completed
904000,67561,61604,Hyderabad,Sedan,47.09,6,623,Debit Card,Cancelled
904001,70333,87606,Pune,Sedan,11.82,119,1531,Cash,Completed
904002,95999,76049,Pune,Sedan,28.08,105,707,Cash,Completed
904003,34238,59800,Delhi,Auto,5.39,78,884,Cash,Completed
904004,45840,80179,Pune,Sedan,20.37,73,1414,Cash,Completed
904005,15957,76746,Delhi,Sedan,6.97,60,830,UPI,Completed
904006,34071,62824,Hyderabad,Auto,33.25,116,1791,Credit Card,Completed
904007,16861,97064,Bengaluru,SUV,45.69,6,189,Debit Card,Completed
904008,17821,58343,Mumbai,Sedan,12.59,18,387,Debit Card,Completed
904009,41533,65762,Bengaluru,SUV,19.62,95,1012,Credit Card,Completed
904010,27399,88259,Delhi,Sedan,15.3,89,1141,UPI,Completed
904011,65219,53051,Pune,SUV,5.43,101,1789,Credit Card,Completed
904012,62734,50080,Mumbai,SUV,6.0,84,253,Cash,Completed
904013,11087,58551,Delhi,Mini,46.65,11,325,UPI,Completed
904014,42593,89177,Chennai,Sedan,42.44,108,2065,Credit Card,Completed
904015,29732,75722,Hyderabad,Sedan,19.4,5,1658,UPI,Completed
904016,55449,66791,Delhi,Mini,35.12,11,1219,Credit Card,Completed
904017,57366,80142,Delhi,Sedan,3.82,18,1165,Credit Card,Completed
904018,43462,77513,Chennai,Mini,22.41,36,1842,UPI,Completed
904019,46308,63574,Delhi,Auto,30.6,7,2293,UPI,Completed
904020,47800,56025,Mumbai,Sedan,46.42,76,1987,Debit Card,Completed
904021,37487,85452,Delhi,Sedan,12.9,26,1542,Credit Card,Completed
904022,49565,67819,Hyderabad,Mini,36.28,58,846,Cash,Completed
904023,91439,63331,Pune,Mini,40.52,12,412,Credit Card,Completed
904024,61114,74072,Delhi,Sedan,30.9,70,104,UPI,Cancelled
904025,72036,85218,Bengaluru,Mini,17.6,14,705,UPI,Completed
904026,76254,93400,Mumbai,SUV,28.57,80,2088,Cash,Completed
904027,11252,80077,Delhi,Mini,25.2,21,592,Debit Card,Completed
904028,95795,50318,Chennai,Sedan,33.24,10,1672,Cash,Completed
904029,57544,79508,Delhi,Sedan,7.34,49,2012,UPI,Completed
904030,42150,83269,Hyderabad,SUV,31.46,69,1755,Debit Card,Completed
904031,90080,89006,Pune,Mini,27.42,102,561,Credit Card,Completed
904032,98186,75188,Hyderabad,Mini,46.88,100,1021,UPI,Completed
904033,95076,72395,Pune,Auto,8.53,73,1801,Debit Card,Completed
904034,24533,98483,Bengaluru,SUV,17.14,40,603,Credit Card,Completed
904035,74303,84195,Hyderabad,SUV,3.65,44,1458,Cash,Completed
904036,11111,53326,Hyderabad,Sedan,2.68,103,1330,UPI,Completed
