Date,City,State,Property_Type,Bedrooms,Bathrooms,Area_sqft,Property_Price_USD,Year_Built,Sale_Status
2026-09-12,Chicago,FL,Apartment,3,1,1350,1526603,2016,Sold
2026-09-13,New York,NY,Condo,2,1,3401,1528513,2012,Sold
2026-09-14,Houston,NY,Villa,2,4,2964,1531446,2021,Available
2026-09-15,New York,TX,Condo,3,2,3628,1532133,2007,Sold
2026-09-16,Miami,TX,Apartment,5,1,3155,1534703,1991,Available
2026-09-17,Chicago,NY,Condo,4,3,3317,1535423,1980,Available
2026-09-18,Miami,TX,Villa,3,1,1442,1537494,2005,Available
2026-09-19,New York,TX,Villa,4,3,2829,1538759,2016,Available
2026-09-20,Houston,IL,Apartment,4,4,1209,1537948,1994,Sold
2026-09-21,Houston,IL,Condo,2,2,2774,1540729,1984,Sold
2026-09-22,Chicago,CA,Villa,3,2,1271,1539631,1982,Sold
2026-09-23,Los Angeles,TX,Townhouse,1,1,937,1538263,1996,Available
2026-09-24,Los Angeles,FL,Townhouse,2,3,621,1536937,1982,Sold
2026-09-25,Miami,CA,Townhouse,3,1,1179,1537898,2009,Sold
2026-09-26,New York,NY,Apartment,3,2,777,1536439,1988,Sold
2026-09-27,New York,IL,Villa,5,4,1034,1537462,1993,Sold
2026-09-28,Houston,IL,Condo,5,2,3388,1536934,2020,Sold
2026-09-29,New York,TX,Apartment,1,4,3585,1538626,2003,Available
2026-09-30,Houston,NY,Townhouse,4,3,3672,1541490,1987,Sold
2026-10-01,Chicago,CA,Townhouse,4,4,2907,1543777,1989,Sold
2026-10-02,Miami,NY,Townhouse,3,1,2209,1544922,2007,Sold
2026-10-03,Houston,TX,Condo,2,2,2961,1547712,1996,Sold
2026-10-04,New York,CA,Condo,3,3,2079,1549028,1995,Sold
2026-10-05,Houston,NY,Condo,2,2,1785,1549452,1993,Sold
2026-10-06,Miami,IL,Condo,1,3,2933,1548954,2012,Sold
2026-10-07,Los Angeles,CA,Villa,4,1,1758,1547937,1980,Available
2026-10-08,Chicago,TX,Condo,5,3,1164,1550490,1981,Sold
2026-10-09,Chicago,FL,Apartment,5,1,2265,1553055,2011,Sold
2026-10-10,Los Angeles,TX,Apartment,4,3,1365,1552826,1980,Sold
2026-10-11,Chicago,IL,Villa,5,3,3784,1550930,1980,Available
2026-10-12,Chicago,TX,Apartment,5,3,1725,1549556,1983,Available
2026-10-13,Houston,IL,Villa,2,1,1198,1548447,1991,Available
2026-10-14,Miami,IL,Townhouse,2,1,3964,1546989,2008,Sold
2026-10-15,Los Angeles,NY,Townhouse,5,1,964,1547926,1997,Sold
2026-10-16,Chicago,NY,Townhouse,5,4,2247,1548460,2022,Sold
2026-10-17,Houston,IL,Villa,5,4,3400,1549913,1995,Sold
2026-10-18,Miami,IL,Villa,4,4,2004,1552738,2001,Sold
2026-10-19,Miami,FL,Townhouse,3,1,3328,1553832,1985,Sold
2026-10-20,Chicago,NY,Townhouse,3,3,3330,1552668,1982,Sold
2026-10-21,New York,TX,Apartment,2,3,1131,1555045,1986,Sold
2026-10-22,New York,IL,Condo,2,3,2935,1557956,2001,Available
2026-10-23,Miami,CA,Condo,5,4,672,1558025,2006,Sold
2026-10-24,Houston,CA,Condo,4,4,2668,1560559,1981,Available
2026-10-25,Miami,TX,Townhouse,5,2,1187,1560570,2008,Available
2026-10-26,Miami,FL,Townhouse,3,3,2612,1560807,1984,Available
2026-10-27,Miami,TX,Townhouse,1,3,1309,1563481,2009,Available
2026-10-28,Miami,FL,Apartment,5,4,1714,1564609,2003,Available
2026-10-29,Chicago,FL,Townhouse,5,3,1873,1567024,1992,Sold
2026-10-30,Los Angeles,IL,Apartment,1,3,2414,1568639,2016,Available
2026-10-31,Houston,NY,Apartment,2,4,3081,1567957,2003,Available
2026-11-01,Houston,IL,Condo,2,3,2529,1568559,2010,Available
2026-11-02,Chicago,TX,Townhouse,5,4,991,1570575,2007,Sold
2026-11-03,Miami,CA,Condo,3,1,2647,1569324,2005,Available
2026-11-04,Miami,FL,Apartment,1,2,1065,1569900,2015,Sold
2026-11-05,Los Angeles,CA,Condo,1,2,1519,1572383,2000,Sold
2026-11-06,Miami,CA,Apartment,4,1,2560,1573848,1991,Available
2026-11-07,Chicago,NY,Villa,5,3,2034,1576066,2003,Available
2026-11-08,Houston,TX,Townhouse,3,4,3159,1574591,2022,Sold
2026-11-09,New York,CA,Condo,3,4,1813,1573330,1983,Sold
2026-11-10,Houston,FL,Condo,5,1,1261,1575212,2022,Sold
2026-11-11,New York,NY,Townhouse,1,4,1328,1573631,2015,Sold
2026-11-12,Houston,NY,Townhouse,1,2,2156,1576091,2015,Sold
2026-11-13,Chicago,NY,Villa,5,3,2017,1578085,2007,Available
2026-11-14,Los Angeles,IL,Condo,2,1,1094,1577118,1994,Available
2026-11-15,Los Angeles,NY,Villa,3,4,1172,1578541,2016,Sold
2026-11-16,Los Angeles,FL,Apartment,3,4,767,1581438,2021,Available
2026-11-17,Houston,NY,Villa,4,4,2614,1579488,2010,Sold
2026-11-18,New York,FL,Townhouse,2,1,3350,1578327,2015,Sold
2026-11-19,Miami,IL,Apartment,3,2,3761,1578339,2009,Available
2026-11-20,Miami,IL,Villa,1,2,892,1579701,2019,Available
2026-11-21,Los Angeles,IL,Townhouse,3,2,911,1578892,1985,Available
2026-11-22,Los Angeles,NY,Apartment,5,4,3747,1577674,2006,Sold
2026-11-23,Los Angeles,NY,Condo,5,1,1399,1576970,1996,Sold
2026-11-24,New York,TX,Apartment,5,2,2315,1579592,1985,Sold
2026-11-25,Los Angeles,NY,Apartment,3,2,2401,1579658,2021,Sold
2026-11-26,Houston,NY,Villa,5,3,2397,1582509,1987,Available
2026-11-27,Los Angeles,FL,Villa,5,2,2450,1581662,2005,Available
2026-11-28,Chicago,FL,Condo,1,2,2331,1582927,2018,Available
2026-11-29,Houston,NY,Townhouse,4,3,1038,1585488,2001,Available
2026-11-30,Miami,CA,Apartment,5,1,1568,1584228,1988,Available
2026-12-01,New York,IL,Townhouse,1,1,2226,1585991,2004,Available
2026-12-02,Miami,CA,Townhouse,3,1,3731,1584690,1988,Sold
2026-12-03,Miami,NY,Townhouse,5,1,894,1583589,2003,Sold
2026-12-04,Los Angeles,TX,Condo,2,1,2504,1583867,2018,Available
2026-12-05,Chicago,IL,Apartment,5,1,3524,1585013,1987,Available
2026-12-06,New York,TX,Townhouse,1,2,2037,1583819,2001,Sold
2026-12-07,Houston,CA,Apartment,5,4,892,1581923,1996,Available
2026-12-08,New York,TX,Townhouse,3,1,1187,1584570,1997,Sold
2026-12-09,Miami,NY,Townhouse,3,4,597,1584711,2015,Sold
2026-12-10,Los Angeles,CA,Apartment,2,1,1351,1587190,1987,Available
2026-12-11,Chicago,NY,Condo,4,4,2828,1589259,2009,Sold
2026-12-12,New York,IL,Condo,1,3,1933,1590751,2002,Sold
2026-12-13,Chicago,IL,Villa,5,2,1523,1590697,1999,Available
2026-12-14,Chicago,NY,Townhouse,1,2,552,1591478,1995,Sold
2026-12-15,Miami,TX,Condo,5,4,3834,1591984,1988,Sold
2026-12-16,Miami,TX,Condo,4,2,2573,1590114,2000,Available
2026-12-17,Houston,TX,Townhouse,5,2,3183,1591597,2003,Available
2026-12-18,Miami,IL,Villa,4,3,2482,1590419,2016,Available
2026-12-19,Los Angeles,TX,Townhouse,1,4,1614,1591643,2003,Sold
2026-12-20,Houston,TX,Apartment,5,2,1621,1593404,2018,Sold
2026-12-21,Chicago,NY,Townhouse,4,2,3628,1591652,1989,Available
2026-12-22,Houston,TX,Condo,3,2,2936,1593265,1987,Sold
2026-12-23,Los Angeles,FL,Villa,5,1,709,1594185,1996,Sold
2026-12-24,Houston,IL,Condo,1,1,2211,1595882,1993,Sold
2026-12-25,Miami,CA,Condo,5,2,999,1594744,1992,Available
2026-12-26,Chicago,CA,Condo,3,4,3701,1594646,1992,Available
2026-12-27,Houston,NY,Townhouse,4,3,2803,1596384,2001,Sold
2026-12-28,Houston,IL,Condo,2,4,1357,1596585,2004,Available
2026-12-29,New York,TX,Apartment,4,2,3205,1595112,1988,Sold
2026-12-30,Houston,IL,Townhouse,2,1,3523,1595971,2014,Sold
2026-12-31,Chicago,NY,Townhouse,4,1,1736,1596555,2012,Available
2027-01-01,Los Angeles,FL,Apartment,5,4,918,1598445,2015,Sold
2027-01-02,Chicago,IL,Villa,4,2,3388,1597093,1982,Sold
2027-01-03,New York,NY,Condo,2,1,2111,1599157,2019,Sold
2027-01-04,Los Angeles,TX,Condo,3,1,2304,1601818,2008,Sold
2027-01-05,Chicago,NY,Apartment,5,1,3699,1603157,1994,Sold
2027-01-06,Los Angeles,NY,Apartment,3,1,2342,1601950,2007,Available
2027-01-07,Miami,IL,Apartment,2,2,1708,1602824,2012,Sold
2027-01-08,Los Angeles,FL,Condo,2,3,756,1603322,2007,Sold
2027-01-09,Miami,TX,Townhouse,5,3,1043,1604695,2003,Sold
2027-01-10,New York,FL,Townhouse,1,2,3792,1604118,1985,Sold
2027-01-11,Houston,FL,Apartment,3,3,936,1602210,2022,Sold
2027-01-12,Houston,IL,Townhouse,2,2,586,1605088,2022,Available
2027-01-13,New York,IL,Condo,4,2,3378,1607047,2001,Available
2027-01-14,Chicago,NY,Apartment,3,3,2831,1608423,1995,Available
2027-01-15,New York,FL,Apartment,1,2,542,1608726,2017,Available
2027-01-16,Chicago,NY,Villa,1,4,1008,1608341,2008,Sold
2027-01-17,Los Angeles,NY,Condo,4,3,3813,1607519,2009,Available
2027-01-18,Houston,IL,Townhouse,3,1,838,1607589,2021,Available
2027-01-19,Miami,NY,Villa,1,4,2929,1605934,2011,Sold
2027-01-20,Miami,FL,Townhouse,3,4,3130,1605138,2010,Available
2027-01-21,Los Angeles,CA,Condo,4,2,980,1607274,2013,Available
2027-01-22,New York,FL,Condo,3,1,3765,1607245,1995,Sold
2027-01-23,Miami,NY,Townhouse,2,1,3273,1606439,2020,Available
2027-01-24,New York,CA,Condo,3,4,2696,1608629,2018,Available
2027-01-25,Houston,IL,Villa,1,2,2476,1609960,1980,Sold
2027-01-26,Chicago,TX,Townhouse,2,2,3445,1608938,2020,Available
2027-01-27,Los Angeles,TX,Villa,2,1,3676,1611410,1983,Sold
2027-01-28,Miami,FL,Villa,4,3,2288,1612012,2000,Sold
2027-01-29,Miami,TX,Townhouse,3,4,1081,1610416,1995,Sold
2027-01-30,Chicago,NY,Apartment,2,2,1837,1611557,2013,Sold
2027-01-31,Los Angeles,IL,Condo,2,1,3026,1610309,1989,Available
2027-02-01,Chicago,FL,Townhouse,1,1,2541,1612523,1999,Sold
2027-02-02,Chicago,FL,Townhouse,3,3,3802,1612256,2002,Available
2027-02-03,Chicago,CA,Condo,5,4,2662,1614140,2020,Sold
2027-02-04,Miami,CA,Townhouse,1,2,3525,1616259,1985,Sold
2027-02-05,New York,NY,Apartment,5,3,1467,1615895,2017,Sold
2027-02-06,Miami,NY,Townhouse,3,2,998,1617977,2008,Sold
2027-02-07,Los Angeles,FL,Townhouse,3,2,3515,1616963,2018,Available
2027-02-08,Houston,CA,Townhouse,4,1,2229,1617379,1998,Sold
2027-02-09,Los Angeles,TX,Townhouse,1,1,3809,1618721,1999,Available
2027-02-10,New York,IL,Condo,1,2,2541,1619690,1988,Sold
2027-02-11,Miami,CA,Townhouse,5,2,3898,1622284,2016,Sold
2027-02-12,Houston,TX,Apartment,2,2,2128,1624469,2005,Sold
2027-02-13,New York,NY,Townhouse,2,3,1077,1626587,2018,Available
2027-02-14,Miami,CA,Condo,3,1,2069,1627068,1988,Available
2027-02-15,New York,FL,Villa,5,4,2083,1627930,1989,Sold
2027-02-16,Miami,FL,Villa,5,3,3854,1628838,1990,Sold
2027-02-17,New York,TX,Townhouse,1,1,1723,1630960,1997,Available
2027-02-18,Miami,TX,Condo,2,2,2041,1629968,1988,Sold
2027-02-19,New York,TX,Condo,3,1,3058,1629106,1981,Available
2027-02-20,Houston,NY,Condo,3,4,1537,1628934,1981,Available
2027-02-21,Houston,CA,Villa,5,4,2515,1629924,1986,Sold
2027-02-22,Miami,TX,Apartment,3,3,2026,1627940,1985,Sold
2027-02-23,Miami,CA,Townhouse,4,4,3073,1626926,2015,Available
2027-02-24,New York,CA,Townhouse,4,4,2458,1625581,2016,Available
2027-02-25,Los Angeles,FL,Apartment,5,3,1634,1625470,2000,Sold
2027-02-26,Miami,NY,Apartment,2,2,1905,1626906,2001,Available
2027-02-27,Miami,TX,Villa,3,4,3003,1627017,1981,Sold
2027-02-28,Houston,CA,Villa,2,1,2862,1629204,2002,Sold
2027-03-01,Houston,CA,Townhouse,1,4,1270,1630095,1989,Available
2027-03-02,Los Angeles,FL,Condo,2,1,2522,1628401,2016,Sold
2027-03-03,Houston,TX,Villa,3,4,3004,1629915,2020,Available
2027-03-04,Miami,NY,Villa,4,3,1909,1629972,2011,Sold
2027-03-05,Miami,CA,Villa,5,2,2564,1632917,1986,Sold
2027-03-06,Miami,FL,Condo,1,2,3692,1632364,2001,Sold
2027-03-07,Los Angeles,CA,Condo,4,3,1276,1630443,2005,Available
2027-03-08,New York,FL,Apartment,2,2,1031,1628773,1990,Available
2027-03-09,Los Angeles,FL,Townhouse,2,4,3235,1627404,2019,Available
2027-03-10,Los Angeles,IL,Townhouse,4,1,3133,1629949,1994,Available
2027-03-11,Los Angeles,NY,Townhouse,2,2,770,1630357,2007,Available
2027-03-12,Los Angeles,CA,Condo,5,4,1846,1631754,1984,Available
2027-03-13,Miami,FL,Townhouse,4,3,1892,1634265,2017,Available
2027-03-14,Houston,IL,Townhouse,3,1,2795,1635943,1982,Sold
2027-03-15,Los Angeles,TX,Villa,1,4,506,1636488,2019,Sold
2027-03-16,Miami,CA,Villa,3,1,2657,1634617,2014,Sold
2027-03-17,Los Angeles,NY,Villa,2,2,3067,1636647,2014,Sold
2027-03-18,Houston,NY,Condo,2,2,3026,1638075,2000,Sold
2027-03-19,Miami,CA,Townhouse,5,1,2865,1640820,2005,Available
2027-03-20,Miami,CA,Condo,4,2,2036,1640802,1985,Sold
2027-03-21,Los Angeles,TX,Condo,1,1,794,1643533,1989,Available
2027-03-22,Chicago,FL,Apartment,1,3,1180,1642465,2019,Available
2027-03-23,Los Angeles,CA,Villa,5,4,558,1642208,1997,Available
2027-03-24,Miami,CA,Townhouse,4,3,3844,1643638,1980,Sold
2027-03-25,Miami,FL,Townhouse,5,3,3048,1645567,2015,Sold
2027-03-26,Los Angeles,TX,Apartment,4,3,3252,1647564,1993,Available
2027-03-27,Chicago,FL,Apartment,1,2,3759,1650028,2013,Sold
2027-03-28,Miami,CA,Villa,2,3,2003,1649516,1988,Sold
2027-03-29,Houston,NY,Condo,1,2,1779,1648605,2011,Sold
2027-03-30,Los Angeles,FL,Townhouse,1,1,3345,1651410,2022,Available
2027-03-31,Chicago,CA,Villa,5,1,3789,1654293,2020,Available
2027-04-01,Houston,FL,Condo,4,2,659,1656522,2019,Sold
2027-04-02,Houston,FL,Townhouse,1,1,2261,1657896,2002,Sold
2027-04-03,Chicago,NY,Apartment,1,3,2629,1658916,1998,Sold
2027-04-04,Miami,FL,Apartment,2,3,736,1657729,1982,Available
2027-04-05,New York,CA,Apartment,5,4,506,1658818,2014,Available
2027-04-06,Los Angeles,TX,Condo,1,4,2431,1658779,2021,Sold
2027-04-07,Chicago,NY,Villa,3,1,1760,1661186,1984,Sold
2027-04-08,Chicago,TX,Townhouse,2,3,3451,1660916,2002,Sold
2027-04-09,Miami,CA,Villa,4,4,1209,1659024,1988,Available
2027-04-10,Los Angeles,CA,Townhouse,3,4,2119,1660104,1987,Sold
2027-04-11,Miami,FL,Townhouse,5,4,918,1658196,2007,Sold
2027-04-12,New York,IL,Townhouse,5,1,3374,1658010,2015,Sold
2027-04-13,Chicago,IL,Apartment,5,4,1596,1658614,1988,Sold
2027-04-14,New York,CA,Apartment,5,2,1084,1659016,2019,Sold
2027-04-15,Chicago,IL,Townhouse,1,4,1663,1661947,1994,Sold
2027-04-16,Houston,NY,Villa,2,1,1673,1661010,2008,Sold
2027-04-17,New York,FL,Townhouse,2,4,2905,1663881,1994,Sold
2027-04-18,Houston,FL,Villa,4,3,3838,1665664,2014,Available
2027-04-19,Los Angeles,TX,Apartment,1,2,1155,1668335,1997,Sold
2027-04-20,Los Angeles,IL,Villa,4,3,2088,1671067,2010,Available
2027-04-21,Houston,IL,Apartment,2,2,560,1669106,1983,Sold
2027-04-22,Miami,NY,Townhouse,4,2,1802,1668208,1982,Sold
2027-04-23,Los Angeles,NY,Condo,3,4,1858,1668324,1998,Sold
2027-04-24,New York,NY,Apartment,2,1,1882,1667192,1996,Sold
2027-04-25,Miami,IL,Apartment,4,3,1326,1666551,2010,Sold
2027-04-26,Miami,CA,Condo,2,3,586,1665965,2000,Sold
2027-04-27,Los Angeles,FL,Condo,5,2,629,1667111,1994,Sold
2027-04-28,New York,IL,Villa,2,2,2092,1665289,1988,Available
2027-04-29,Chicago,TX,Apartment,5,3,1210,1666564,2007,Available
2027-04-30,Los Angeles,NY,Townhouse,3,3,1502,1669080,2013,Sold
2027-05-01,Miami,FL,Villa,4,4,801,1671671,1993,Sold
2027-05-02,Chicago,TX,Apartment,2,3,1815,1674145,2013,Sold
2027-05-03,Houston,IL,Apartment,5,2,2368,1673886,2006,Available
2027-05-04,Chicago,FL,Townhouse,4,3,3785,1673335,1998,Available
2027-05-05,Miami,CA,Villa,5,4,3287,1673231,2013,Available
2027-05-06,Chicago,TX,Villa,3,4,2810,1674232,1997,Available
2027-05-07,Chicago,CA,Condo,5,2,3628,1673996,1984,Available
2027-05-08,Houston,IL,Condo,1,2,1081,1672019,1999,Available
2027-05-09,Houston,FL,Townhouse,4,3,2969,1674602,2003,Sold
2027-05-10,Houston,NY,Villa,1,1,3240,1673961,1981,Available
2027-05-11,Chicago,NY,Townhouse,3,3,633,1674781,1986,Available
2027-05-12,Los Angeles,CA,Condo,1,4,1843,1675346,2021,Available
2027-05-13,Chicago,CA,Condo,1,2,1386,1677652,1981,Sold
2027-05-14,New York,IL,Villa,4,4,2176,1678163,2006,Sold
2027-05-15,Miami,CA,Condo,1,3,1841,1678134,2001,Sold
2027-05-16,Miami,CA,Townhouse,3,4,3201,1676693,1996,Sold
2027-05-17,Miami,CA,Villa,1,2,2571,1676086,1991,Available
2027-05-18,Houston,TX,Villa,2,4,660,1674388,2008,Available
2027-05-19,Los Angeles,CA,Townhouse,4,1,1933,1675135,2004,Sold
2027-05-20,New York,FL,Townhouse,4,2,2619,1677943,2009,Available
2027-05-21,New York,NY,Townhouse,2,3,3616,1680377,2000,Available
2027-05-22,New York,TX,Condo,1,2,2114,1680190,1982,Available
2027-05-23,New York,NY,Condo,1,3,1977,1682614,2009,Sold
2027-05-24,Chicago,NY,Apartment,1,3,3007,1681962,1992,Sold
2027-05-25,Houston,CA,Villa,4,3,1628,1684583,1983,Available
2027-05-26,Miami,TX,Apartment,2,3,1567,1686140,2007,Sold
2027-05-27,Miami,NY,Apartment,2,3,3004,1688223,2017,Available
2027-05-28,Houston,FL,Condo,2,1,3036,1689600,2022,Available
2027-05-29,Miami,FL,Townhouse,4,3,2690,1689513,2006,Sold
2027-05-30,Los Angeles,IL,Villa,5,2,2238,1688841,1987,Sold
2027-05-31,Houston,CA,Condo,4,4,3397,1690237,1983,Available
2027-06-01,Chicago,CA,Apartment,5,4,2636,1690401,1996,Available
2027-06-02,Chicago,CA,Condo,4,1,513,1691050,2000,Sold
2027-06-03,Los Angeles,TX,Townhouse,1,4,2649,1690171,2015,Available
2027-06-04,Miami,IL,Villa,4,3,1193,1692820,1998,Sold
2027-06-05,Chicago,TX,Apartment,2,4,3919,1694022,1997,Available
2027-06-06,Houston,NY,Apartment,4,3,3144,1695380,2021,Available
2027-06-07,New York,NY,Villa,2,4,3393,1693639,2020,Sold
2027-06-08,Chicago,CA,Townhouse,1,2,809,1693218,1984,Sold
2027-06-09,Miami,TX,Condo,5,1,643,1696021,2009,Sold
2027-06-10,New York,CA,Apartment,3,1,2906,1694995,1995,Sold
2027-06-11,Los Angeles,IL,Apartment,3,4,3765,1697518,2010,Sold
2027-06-12,Chicago,CA,Apartment,2,3,2026,1698371,1981,Available
2027-06-13,Houston,IL,Apartment,5,3,2578,1699281,1984,Sold
2027-06-14,Houston,NY,Villa,1,1,2761,1698499,2007,Available
2027-06-15,Chicago,FL,Villa,5,1,1910,1701182,2012,Sold
2027-06-16,Los Angeles,IL,Condo,1,1,757,1700698,2004,Available
2027-06-17,Houston,NY,Townhouse,4,2,1921,1699054,2019,Sold
2027-06-18,Los Angeles,TX,Apartment,3,3,1363,1701964,1994,Available
2027-06-19,New York,NY,Condo,4,1,3400,1700768,1994,Sold
2027-06-20,New York,CA,Villa,5,4,2361,1699763,2010,Sold
2027-06-21,Houston,FL,Townhouse,5,2,503,1699210,2020,Available
2027-06-22,Los Angeles,CA,Villa,4,2,3551,1697377,1990,Sold
2027-06-23,Chicago,CA,Villa,5,2,3556,1696901,2018,Sold
2027-06-24,Miami,TX,Townhouse,2,4,2224,1698710,1985,Available
2027-06-25,Los Angeles,CA,Townhouse,4,1,3909,1700326,2006,Available
2027-06-26,Miami,FL,Townhouse,4,1,1398,1700558,2002,Sold
2027-06-27,Chicago,CA,Villa,2,4,1850,1699645,2011,Available
2027-06-28,Houston,CA,Villa,1,3,2789,1699725,2007,Sold
2027-06-29,Miami,CA,Villa,1,2,3729,1700458,2016,Sold
2027-06-30,Miami,TX,Townhouse,3,1,2844,1702365,1990,Sold
2027-07-01,Chicago,NY,Apartment,2,3,1503,1704556,1982,Sold
2027-07-02,New York,TX,Apartment,3,3,1181,1706684,1996,Available
2027-07-03,Miami,TX,Villa,1,2,1398,1709044,1987,Sold
2027-07-04,Miami,IL,Villa,4,2,2278,1707770,1992,Sold
2027-07-05,Chicago,CA,Townhouse,4,1,1296,1708216,2007,Sold
2027-07-06,Miami,NY,Condo,4,4,1154,1711162,1992,Sold
2027-07-07,Chicago,CA,Townhouse,3,4,3282,1709956,1997,Sold
2027-07-08,Chicago,IL,Apartment,1,4,3575,1708562,2015,Available
2027-07-09,Los Angeles,TX,Villa,2,1,3103,1711298,2011,Sold
2027-07-10,Houston,TX,Villa,2,2,1973,1714229,1991,Sold
2027-07-11,Miami,IL,Villa,2,1,629,1712377,2022,Sold
2027-07-12,Houston,FL,Condo,1,4,767,1712616,2018,Available
2027-07-13,New York,IL,Townhouse,5,3,1266,1712313,2009,Sold
2027-07-14,Houston,IL,Villa,3,1,2562,1711502,2004,Sold
2027-07-15,Houston,TX,Villa,5,2,3715,1712065,1999,Available
2027-07-16,New York,CA,Apartment,2,2,2988,1714762,1989,Sold
2027-07-17,Houston,NY,Condo,1,2,544,1717558,2012,Available
2027-07-18,Los Angeles,IL,Villa,4,4,790,1719626,2000,Available
2027-07-19,Los Angeles,FL,Apartment,2,1,1717,1721020,2018,Available
2027-07-20,Miami,CA,Condo,2,2,3043,1721876,1983,Sold
2027-07-21,Chicago,CA,Villa,1,1,3698,1719880,2009,Sold
2027-07-22,Los Angeles,TX,Condo,5,2,1645,1720725,1983,Sold
2027-07-23,Chicago,CA,Apartment,4,2,3377,1719149,2019,Sold
2027-07-24,Chicago,FL,Condo,3,4,3945,1721729,1980,Sold
2027-07-25,New York,FL,Condo,3,4,3183,1720120,1981,Available
2027-07-26,Los Angeles,CA,Villa,2,3,1745,1721024,2001,Sold
2027-07-27,New York,FL,Apartment,3,3,3832,1719539,1996,Available
2027-07-28,Chicago,IL,Apartment,2,4,2912,1718167,2004,Available
2027-07-29,Houston,CA,Townhouse,4,2,2620,1719172,1986,Sold
2027-07-30,Houston,FL,Townhouse,1,1,3229,1721442,2017,Sold
2027-07-31,Los Angeles,TX,Apartment,1,1,3416,1723464,2011,Sold
2027-08-01,Chicago,NY,Townhouse,2,4,3955,1724151,2012,Sold
2027-08-02,Miami,NY,Apartment,5,2,1706,1723532,2021,Available
2027-08-03,Chicago,TX,Apartment,3,1,3901,1722025,1994,Sold
2027-08-04,New York,FL,Villa,3,2,2311,1721721,2021,Sold
2027-08-05,Houston,FL,Apartment,2,4,2620,1722337,2016,Available
2027-08-06,Houston,IL,Condo,5,2,763,1723909,2010,Available
2027-08-07,New York,NY,Condo,4,2,3514,1724576,2012,Sold
2027-08-08,New York,CA,Villa,2,3,2617,1725788,2005,Available
2027-08-09,Los Angeles,FL,Villa,3,4,3856,1728152,2011,Available
2027-08-10,Houston,FL,Condo,1,2,727,1726977,2002,Sold
2027-08-11,New York,IL,Townhouse,1,3,3305,1727047,2009,Available
2027-08-12,Houston,TX,Apartment,1,1,1666,1726597,2010,Sold
2027-08-13,Chicago,CA,Townhouse,3,1,3135,1726170,2011,Available
2027-08-14,Miami,IL,Apartment,2,4,3998,1726541,2015,Sold
2027-08-15,Chicago,IL,Apartment,3,2,2276,1724787,2017,Sold
2027-08-16,Houston,CA,Condo,1,4,2550,1725110,1982,Available
2027-08-17,Chicago,TX,Townhouse,1,4,3615,1725608,2012,Available
2027-08-18,New York,CA,Condo,2,1,3909,1727016,1998,Sold
2027-08-19,Miami,IL,Villa,1,3,1852,1725132,2004,Sold
2027-08-20,New York,NY,Villa,1,2,2531,1723339,2004,Sold
2027-08-21,Los Angeles,IL,Villa,5,4,3250,1726034,2010,Available
2027-08-22,Houston,CA,Condo,2,1,2975,1726955,1994,Sold
2027-08-23,New York,CA,Condo,1,3,3419,1726774,2008,Sold
2027-08-24,Miami,CA,Condo,5,4,3945,1726253,1980,Sold
2027-08-25,New York,CA,Condo,1,1,1402,1729094,2010,Sold
2027-08-26,Chicago,TX,Condo,4,4,2318,1730006,1998,Available
2027-08-27,Chicago,IL,Condo,4,3,984,1732554,1991,Sold
2027-08-28,Miami,NY,Townhouse,4,4,1712,1732090,1981,Sold
2027-08-29,Miami,TX,Apartment,1,2,2120,1731567,2020,Available
2027-08-30,Los Angeles,IL,Condo,3,1,3667,1730329,2000,Available
2027-08-31,Miami,IL,Apartment,1,2,1478,1730214,1992,Sold
2027-09-01,New York,IL,Apartment,1,3,3361,1730186,2003,Sold
2027-09-02,Houston,IL,Villa,4,3,3353,1729813,2005,Sold
2027-09-03,Los Angeles,NY,Villa,4,1,1400,1727871,1983,Available
2027-09-04,Chicago,FL,Apartment,2,3,1332,1727781,2018,Available
2027-09-05,Los Angeles,NY,Apartment,4,4,2707,1728615,1980,Sold
2027-09-06,New York,FL,Townhouse,4,4,3577,1728724,2010,Sold
2027-09-07,New York,IL,Townhouse,4,3,3453,1729685,1996,Sold
2027-09-08,Chicago,IL,Condo,1,3,1570,1731559,2007,Available
2027-09-09,Miami,IL,Apartment,2,2,1658,1731440,1985,Sold
2027-09-10,Miami,CA,Villa,3,4,1470,1732059,2001,Sold
2027-09-11,New York,CA,Apartment,3,4,3364,1731252,1990,Sold
2027-09-12,New York,CA,Villa,2,3,3214,1729696,2014,Sold
2027-09-13,Houston,TX,Apartment,5,4,1810,1729260,1997,Sold
2027-09-14,Houston,TX,Villa,3,1,1699,1727518,1991,Sold
2027-09-15,Miami,FL,Townhouse,5,2,2534,1726423,2000,Available
2027-09-16,Houston,CA,Apartment,5,3,1478,1725785,2014,Sold
2027-09-17,Chicago,IL,Townhouse,2,4,1508,1724683,2020,Available
2027-09-18,Miami,CA,Condo,1,2,3506,1727240,1981,Sold
2027-09-19,New York,FL,Apartment,1,3,1418,1727126,1981,Sold
2027-09-20,Los Angeles,IL,Apartment,2,3,3301,1729042,1982,Available
2027-09-21,Miami,TX,Villa,5,1,2813,1728784,2013,Sold
2027-09-22,New York,IL,Condo,3,1,3472,1730083,1987,Available
2027-09-23,Miami,NY,Apartment,4,2,2041,1732295,2004,Sold
2027-09-24,Houston,FL,Apartment,4,2,3658,1731265,1985,Sold
