Employee_ID,Department,Job_Role,Experience_Years,Education_Level,Monthly_Salary,Performance_Score,Work_Mode,Overtime_Hours,Attrition_Status
23857,HR,Executive,9.3,Bachelor,179858,2.3,Remote,0,Yes
23858,HR,Analyst,19.4,Diploma,151617,3.2,Hybrid,6,No
23859,IT,Manager,0.9,Diploma,100783,2.0,Remote,33,No
23860,Finance,Senior Manager,1.6,Master,66389,3.1,Remote,28,Yes
23861,Finance,Manager,12.1,Diploma,128599,2.3,Hybrid,35,No
23862,Sales,Intern,5.7,PhD,143924,4.4,Remote,30,No
23863,Operations,Senior Manager,11.3,Bachelor,169813,4.1,Office,38,No
23864,IT,Intern,19.9,Diploma,49157,1.8,Office,14,No
23865,Finance,Manager,14.5,Master,63579,3.0,Office,28,No
23866,Operations,Analyst,17.2,Bachelor,15295,4.7,Remote,26,No
23867,Marketing,Manager,10.3,PhD,123664,2.1,Office,33,No
23868,Operations,Analyst,5.1,Master,133620,3.7,Hybrid,19,Yes
23869,HR,Manager,12.8,PhD,112184,4.4,Hybrid,2,No
23870,Finance,Senior Manager,5.3,Diploma,87009,4.1,Hybrid,4,Yes
23871,Sales,Executive,18.7,Bachelor,164722,4.6,Hybrid,38,Yes
23872,Marketing,Executive,19.2,Bachelor,171370,2.5,Office,20,No
23873,Sales,Executive,19.1,Bachelor,161882,3.8,Remote,36,No
23874,Finance,Executive,14.0,Diploma,112251,3.4,Remote,19,No
23875,Finance,Intern,3.5,Diploma,20415,1.5,Office,36,No
23876,HR,Senior Manager,18.9,PhD,178118,2.5,Remote,23,Yes
23877,Operations,Analyst,2.0,PhD,22155,4.0,Remote,18,No
23878,IT,Executive,8.2,PhD,76603,1.6,Remote,6,Yes
23879,HR,Analyst,6.9,PhD,133844,3.9,Remote,18,No
23880,Operations,Manager,5.4,Diploma,125315,4.7,Remote,7,No
23881,Sales,Intern,0.9,Master,78915,4.7,Remote,39,No
23882,Sales,Senior Manager,7.4,Bachelor,29992,1.7,Office,35,No
23883,Operations,Manager,2.4,Master,30230,2.8,Hybrid,21,No
23884,Operations,Manager,1.0,Bachelor,110929,1.5,Hybrid,8,No
23885,HR,Senior Manager,17.7,PhD,64764,3.7,Office,34,No
23886,Finance,Executive,12.0,Master,51250,4.0,Hybrid,39,No
23887,Sales,Manager,9.4,Bachelor,59681,3.7,Office,33,No
23888,Finance,Senior Manager,7.9,Bachelor,130110,1.6,Remote,21,No
23889,Marketing,Analyst,6.5,Master,112118,3.5,Remote,9,No
23890,Sales,Senior Manager,8.0,PhD,20891,1.2,Remote,0,Yes
23891,Marketing,Analyst,16.0,Bachelor,44920,1.9,Hybrid,25,No
23892,Operations,Manager,18.5,Master,160616,1.7,Hybrid,18,No
23893,Finance,Senior Manager,16.3,Diploma,100872,2.2,Remote,20,No
23894,IT,Manager,0.0,Diploma,20223,1.4,Office,7,No
23895,Operations,Manager,11.8,Master,89004,1.3,Hybrid,5,Yes
23896,Operations,Manager,12.4,Master,76375,1.7,Hybrid,10,No
23897,Sales,Manager,0.9,Master,43665,3.9,Hybrid,32,No
23898,Sales,Senior Manager,14.4,Diploma,102947,2.0,Remote,7,No
23899,Marketing,Executive,4.1,Bachelor,39808,4.7,Hybrid,19,No
23900,Marketing,Senior Manager,2.0,PhD,99896,2.5,Remote,32,No
23901,HR,Intern,14.8,PhD,78897,3.8,Hybrid,12,No
23902,HR,Manager,5.7,Diploma,178703,4.9,Hybrid,28,No
23903,Finance,Executive,4.8,Master,147859,1.1,Hybrid,24,No
23904,Operations,Senior Manager,13.5,PhD,171249,3.7,Hybrid,18,No
23905,Sales,Analyst,16.2,Bachelor,18559,1.0,Office,27,No
23906,Finance,Analyst,1.8,Master,176006,1.0,Hybrid,32,No
23907,HR,Analyst,5.9,Bachelor,169293,2.4,Hybrid,36,No
23908,Marketing,Executive,12.1,Master,62449,2.4,Office,2,No
23909,IT,Senior Manager,6.6,Master,78932,1.7,Hybrid,22,No
23910,Finance,Intern,1.4,Diploma,51712,2.7,Office,20,No
23911,Sales,Executive,17.4,Bachelor,135609,1.9,Office,13,No
23912,IT,Analyst,4.3,PhD,137421,4.3,Office,8,No
23913,Finance,Intern,11.7,Master,125760,2.6,Office,13,No
23914,Finance,Analyst,18.9,Bachelor,140439,1.5,Hybrid,23,No
23915,Operations,Executive,10.2,Master,97563,1.2,Office,29,No
23916,Marketing,Executive,5.0,PhD,83175,1.3,Hybrid,10,No
23917,Marketing,Manager,6.0,Bachelor,131484,1.7,Hybrid,2,No
23918,Sales,Intern,18.1,Diploma,149173,4.4,Remote,15,No
23919,Finance,Analyst,2.3,Diploma,21085,3.3,Office,9,No
23920,Operations,Analyst,16.3,Diploma,119089,3.5,Hybrid,3,No
23921,Operations,Senior Manager,5.5,Bachelor,74636,1.1,Remote,13,No
23922,Sales,Intern,0.0,Master,136112,4.1,Hybrid,31,No
23923,Marketing,Analyst,7.9,Bachelor,79156,4.4,Remote,28,No
23924,Marketing,Manager,2.1,Master,132936,5.0,Office,39,No
23925,Marketing,Analyst,0.8,Diploma,160315,1.2,Office,29,No
23926,Sales,Senior Manager,15.1,Bachelor,134462,1.8,Remote,24,No
23927,HR,Intern,18.9,Bachelor,156658,1.2,Remote,26,No
23928,IT,Intern,11.2,PhD,69156,2.9,Office,5,No
23929,IT,Senior Manager,8.6,Bachelor,27516,3.3,Hybrid,36,Yes
23930,Operations,Analyst,7.4,Master,115903,1.9,Hybrid,13,No
23931,HR,Manager,4.3,Bachelor,52768,2.8,Office,24,No
23932,IT,Senior Manager,2.1,Bachelor,51636,4.5,Office,30,No
23933,Finance,Executive,15.0,Diploma,126321,2.7,Office,4,No
23934,Sales,Intern,14.2,PhD,130409,1.3,Hybrid,21,No
23935,Finance,Analyst,12.4,PhD,97193,2.7,Remote,29,Yes
23936,IT,Senior Manager,12.7,PhD,76098,1.3,Remote,10,No
23937,Marketing,Manager,0.3,Bachelor,41893,2.1,Remote,11,No
23938,IT,Analyst,18.8,Master,141818,4.6,Office,30,No
23939,Finance,Manager,5.9,Diploma,125589,1.0,Hybrid,19,No
23940,Marketing,Intern,8.1,PhD,82636,3.0,Remote,4,No
23941,Sales,Intern,2.3,Bachelor,75716,4.4,Office,3,Yes
23942,Finance,Senior Manager,12.2,Diploma,56715,3.7,Office,32,No
23943,Operations,Manager,0.5,Diploma,101056,2.2,Remote,7,No
23944,Finance,Manager,8.4,Diploma,156056,2.1,Office,26,No
23945,Sales,Manager,0.4,Bachelor,142114,2.7,Remote,36,No
23946,IT,Intern,7.8,Diploma,77976,3.0,Remote,19,No
23947,Sales,Analyst,1.4,Master,168208,2.4,Hybrid,2,No
23948,IT,Senior Manager,6.8,PhD,48602,4.4,Office,36,Yes
23949,Marketing,Executive,19.5,PhD,52614,4.8,Hybrid,36,No
23950,HR,Intern,9.8,Diploma,123693,3.2,Hybrid,38,No
23951,Operations,Senior Manager,7.2,Diploma,74867,3.3,Remote,32,No
23952,HR,Executive,18.0,Bachelor,119124,2.4,Office,34,No
23953,Operations,Senior Manager,3.1,Diploma,114461,2.6,Remote,30,No
23954,IT,Manager,11.0,Diploma,27770,3.1,Hybrid,13,No
23955,Sales,Senior Manager,13.1,Master,79007,3.4,Office,37,No
23956,HR,Executive,9.1,PhD,151827,2.8,Office,4,No
23957,Marketing,Executive,15.0,Diploma,115145,4.1,Hybrid,8,No
23958,Operations,Senior Manager,1.5,Bachelor,32625,3.7,Hybrid,11,No
23959,Sales,Intern,0.4,Diploma,33042,4.5,Office,13,No
23960,Finance,Executive,19.0,Bachelor,165210,2.9,Remote,33,No
23961,IT,Intern,1.2,PhD,153167,2.6,Hybrid,30,No
23962,Marketing,Manager,12.6,Diploma,162870,2.3,Remote,9,Yes
23963,HR,Intern,13.3,Bachelor,178436,3.4,Office,26,No
23964,Operations,Analyst,5.9,Bachelor,135845,3.7,Office,20,No
23965,Finance,Manager,9.1,Master,138999,4.7,Hybrid,2,No
23966,Marketing,Intern,18.7,PhD,58138,2.3,Office,33,No
23967,Sales,Analyst,17.3,Diploma,15836,2.0,Remote,15,No
23968,Marketing,Analyst,1.9,Master,137411,2.5,Office,28,No
23969,Finance,Analyst,15.6,Diploma,80011,1.2,Remote,5,No
23970,Sales,Executive,11.4,PhD,37527,2.1,Office,7,No
23971,Sales,Executive,7.1,PhD,77178,2.4,Office,12,No
23972,Operations,Intern,3.5,Bachelor,133190,4.5,Hybrid,11,No
23973,HR,Analyst,9.4,Bachelor,81810,4.7,Remote,11,No
23974,Sales,Manager,8.2,Master,169486,3.6,Hybrid,6,No
23975,Operations,Senior Manager,8.8,PhD,105863,4.3,Hybrid,28,No
23976,Finance,Executive,3.8,Bachelor,99847,3.4,Hybrid,15,No
23977,Finance,Manager,14.7,Master,104294,1.8,Remote,23,Yes
23978,Finance,Executive,8.0,Master,60047,1.7,Remote,1,No
23979,Sales,Executive,7.4,PhD,39502,4.0,Hybrid,35,No
23980,IT,Executive,0.5,PhD,145076,3.7,Remote,6,No
23981,Finance,Executive,0.6,Diploma,66883,1.4,Office,10,No
23982,Operations,Manager,9.2,Diploma,129741,5.0,Hybrid,14,No
23983,Marketing,Analyst,9.2,Master,138844,2.3,Hybrid,35,Yes
23984,Operations,Intern,13.7,Bachelor,61713,2.5,Office,30,No
23985,Finance,Manager,2.7,Diploma,170349,3.4,Hybrid,20,No
23986,Sales,Analyst,18.7,Bachelor,37014,1.3,Remote,27,No
23987,Sales,Analyst,3.0,Master,154042,1.6,Office,31,No
23988,Sales,Analyst,17.1,Master,121360,3.3,Remote,10,No
23989,Sales,Executive,2.3,Master,78911,4.0,Remote,18,Yes
23990,Marketing,Analyst,5.9,Bachelor,178730,3.2,Remote,25,No
23991,Finance,Manager,0.0,Bachelor,75695,3.1,Hybrid,0,No
23992,IT,Analyst,18.7,Diploma,62807,2.4,Hybrid,16,No
23993,HR,Executive,0.2,Bachelor,45789,1.2,Hybrid,25,No
23994,HR,Senior Manager,5.9,Bachelor,111974,3.6,Hybrid,12,No
23995,HR,Executive,16.5,Bachelor,34620,4.3,Remote,7,Yes
23996,Marketing,Executive,12.3,Diploma,171719,3.9,Office,9,No
23997,Marketing,Manager,10.1,Diploma,147782,3.1,Office,18,No
23998,Operations,Manager,8.0,Master,161927,1.6,Office,34,No
23999,Sales,Analyst,12.7,Master,100918,1.8,Remote,13,No
24000,IT,Senior Manager,3.1,Diploma,134619,1.3,Office,15,No
24001,IT,Executive,10.3,Bachelor,155995,2.6,Remote,24,Yes
24002,Finance,Executive,17.5,PhD,80560,4.7,Office,11,No
24003,HR,Intern,17.2,Diploma,36775,4.4,Remote,0,No
24004,Operations,Intern,9.8,PhD,40733,4.0,Office,4,No
24005,HR,Senior Manager,10.8,Master,28980,3.6,Remote,28,No
24006,Marketing,Senior Manager,9.8,PhD,170136,4.1,Hybrid,37,No
24007,Operations,Manager,10.8,Diploma,23792,4.0,Office,8,No
24008,Operations,Senior Manager,12.3,Master,29728,3.5,Remote,34,No
24009,Operations,Manager,1.7,Master,95900,3.9,Remote,26,No
24010,Finance,Analyst,3.5,PhD,154894,3.1,Remote,21,No
24011,HR,Executive,3.5,Master,71969,1.3,Office,15,No
24012,Finance,Analyst,16.5,Bachelor,39271,1.3,Hybrid,21,No
24013,Finance,Manager,4.6,Master,171084,3.3,Office,4,No
24014,IT,Senior Manager,5.8,Diploma,28100,1.7,Office,26,Yes
24015,HR,Intern,2.3,Bachelor,169999,4.4,Remote,22,No
24016,HR,Intern,13.4,Bachelor,149997,4.3,Remote,5,No
24017,Marketing,Intern,18.7,Bachelor,110306,4.0,Hybrid,10,No
24018,IT,Analyst,13.4,Diploma,167750,1.5,Office,22,No
24019,HR,Executive,9.3,Master,143223,1.6,Remote,9,No
24020,IT,Manager,7.0,Diploma,69133,1.0,Remote,30,No
24021,IT,Analyst,16.8,Diploma,175602,2.4,Remote,11,No
24022,Sales,Senior Manager,16.3,Master,133682,1.6,Office,32,No
24023,Marketing,Senior Manager,2.5,Bachelor,108319,3.9,Office,26,Yes
24024,Finance,Manager,18.0,Master,86956,2.0,Office,38,No
24025,Marketing,Manager,10.9,PhD,114755,1.5,Hybrid,3,No
24026,Finance,Analyst,11.6,PhD,44616,3.2,Hybrid,15,No
24027,Finance,Senior Manager,15.9,Bachelor,78137,2.9,Hybrid,38,Yes
24028,HR,Executive,7.4,Bachelor,98641,2.0,Hybrid,13,Yes
24029,IT,Analyst,3.3,PhD,134980,3.8,Hybrid,2,No
24030,IT,Analyst,2.7,Bachelor,70334,3.0,Office,6,No
24031,IT,Analyst,15.0,Bachelor,141591,2.3,Remote,5,Yes
24032,HR,Senior Manager,13.2,Bachelor,114856,3.5,Office,39,No
24033,HR,Manager,12.3,Master,118635,3.6,Hybrid,21,No
24034,Sales,Senior Manager,12.5,Diploma,160320,4.1,Remote,22,No
24035,Marketing,Senior Manager,0.5,Bachelor,88466,3.2,Office,37,No
24036,Marketing,Manager,14.6,Master,155387,3.4,Hybrid,12,No
24037,Finance,Senior Manager,5.0,PhD,110813,2.6,Remote,32,No
24038,Operations,Analyst,9.3,Bachelor,170383,4.1,Remote,34,No
24039,IT,Executive,2.5,PhD,118911,3.8,Hybrid,25,No
24040,IT,Executive,14.8,PhD,26574,1.6,Remote,0,No
24041,Finance,Manager,8.9,Bachelor,80559,4.8,Hybrid,19,No
24042,Operations,Senior Manager,16.6,PhD,85060,4.8,Office,15,No
24043,Finance,Intern,1.8,PhD,104558,4.2,Hybrid,38,No
24044,Marketing,Executive,12.5,Bachelor,154736,3.7,Hybrid,35,No
24045,Finance,Senior Manager,0.9,PhD,16238,2.8,Hybrid,24,Yes
24046,Finance,Senior Manager,0.3,Bachelor,79825,2.3,Hybrid,9,No
24047,Finance,Manager,13.4,Diploma,81223,3.5,Remote,31,No
24048,Operations,Executive,11.7,Master,66082,2.2,Office,16,Yes
24049,Finance,Intern,19.0,Diploma,89351,4.9,Office,5,No
24050,IT,Analyst,14.9,Bachelor,22403,4.0,Office,24,No
24051,HR,Analyst,6.0,Bachelor,92982,4.3,Hybrid,12,No
24052,Marketing,Analyst,15.4,PhD,175423,3.7,Remote,25,No
24053,Sales,Manager,15.4,PhD,156068,2.3,Hybrid,38,No
24054,Finance,Senior Manager,9.4,Bachelor,44135,3.0,Hybrid,37,No
24055,HR,Executive,0.2,Diploma,168019,4.8,Office,27,No
24056,Marketing,Analyst,1.5,PhD,126932,3.6,Hybrid,32,No
24057,Operations,Executive,17.5,Bachelor,127307,4.1,Remote,21,No
24058,Marketing,Senior Manager,3.5,Diploma,36156,1.6,Hybrid,19,No
24059,IT,Executive,14.8,Bachelor,81033,4.8,Hybrid,2,Yes
24060,Marketing,Intern,2.0,Bachelor,92046,2.6,Remote,13,No
24061,Finance,Senior Manager,8.5,PhD,176929,2.1,Hybrid,4,No
24062,Operations,Intern,0.5,Diploma,60262,2.5,Hybrid,23,No
24063,Sales,Intern,10.1,Diploma,83752,3.2,Hybrid,4,No
24064,Finance,Manager,19.0,Diploma,133813,3.1,Hybrid,11,No
24065,Finance,Intern,0.5,PhD,140923,2.4,Remote,21,No
24066,Finance,Manager,13.1,Master,30776,2.2,Remote,31,No
24067,Marketing,Manager,7.8,PhD,98441,1.6,Hybrid,17,No
24068,Finance,Senior Manager,17.2,Master,81812,4.2,Office,27,No
24069,Sales,Analyst,5.6,Diploma,63487,2.9,Remote,16,No
24070,IT,Analyst,17.9,PhD,31516,4.5,Remote,38,No
24071,Sales,Executive,14.8,PhD,111363,1.9,Office,8,No
24072,IT,Intern,10.9,Master,143952,3.9,Office,6,No
24073,Operations,Intern,7.7,Diploma,43402,3.6,Remote,9,No
24074,Sales,Analyst,10.9,Diploma,26681,1.3,Hybrid,27,No
24075,Sales,Intern,1.7,Diploma,100003,2.3,Hybrid,4,No
24076,Operations,Senior Manager,7.6,Master,159875,2.8,Remote,4,No
24077,Marketing,Intern,6.2,PhD,72388,3.6,Hybrid,18,No
24078,Marketing,Intern,17.0,Master,16873,3.3,Office,7,No
24079,IT,Manager,8.0,Diploma,126707,2.1,Remote,2,No
24080,IT,Executive,12.8,Bachelor,139702,2.6,Office,32,No
24081,Sales,Intern,5.6,PhD,19230,3.0,Office,16,No
24082,IT,Manager,19.6,Master,116086,3.9,Hybrid,30,No
24083,Finance,Intern,11.0,Bachelor,177022,5.0,Hybrid,5,No
24084,Finance,Senior Manager,17.6,Diploma,174522,2.4,Remote,30,No
24085,Marketing,Manager,14.5,PhD,122082,3.2,Remote,19,No
24086,Marketing,Senior Manager,0.4,PhD,176125,4.5,Hybrid,37,No
24087,IT,Intern,11.4,Diploma,116160,2.5,Office,32,No
24088,Marketing,Intern,1.1,PhD,174873,4.0,Remote,7,No
24089,Operations,Senior Manager,19.9,Diploma,68764,2.8,Remote,6,No
24090,IT,Intern,1.5,Master,33241,3.5,Hybrid,18,No
24091,Sales,Executive,16.9,Master,63620,4.0,Remote,9,No
24092,HR,Intern,15.7,Master,175827,3.9,Hybrid,0,No
24093,Sales,Senior Manager,1.1,Master,63559,3.6,Remote,0,No
24094,HR,Senior Manager,2.9,Master,139320,1.9,Remote,37,No
24095,HR,Executive,19.3,Master,63491,1.0,Hybrid,9,Yes
24096,Operations,Intern,12.2,PhD,116644,3.5,Remote,11,No
24097,Marketing,Executive,2.5,Bachelor,103349,1.5,Hybrid,32,No
24098,Finance,Executive,3.0,Diploma,26410,4.5,Remote,10,No
24099,IT,Executive,0.7,PhD,48119,4.4,Office,6,No
24100,Marketing,Executive,16.4,Bachelor,162500,1.9,Hybrid,36,No
24101,Sales,Executive,13.2,PhD,38851,2.4,Hybrid,16,Yes
24102,Operations,Executive,12.4,Diploma,172530,3.2,Remote,5,No
24103,Finance,Executive,1.3,PhD,94390,2.1,Remote,15,Yes
24104,Finance,Manager,1.8,PhD,111923,3.7,Office,22,No
24105,IT,Analyst,6.1,Bachelor,118327,3.9,Hybrid,31,Yes
24106,Finance,Manager,12.0,Bachelor,127718,3.6,Hybrid,6,No
24107,Finance,Intern,11.9,Bachelor,96423,4.5,Office,26,No
24108,Operations,Analyst,4.0,Diploma,179732,1.1,Remote,30,Yes
24109,HR,Manager,10.7,PhD,43761,2.3,Office,28,No
24110,Operations,Analyst,14.3,Diploma,49408,2.7,Office,23,No
24111,HR,Senior Manager,16.2,Bachelor,171448,4.3,Office,36,Yes
24112,Marketing,Senior Manager,9.1,Bachelor,89156,3.6,Hybrid,10,No
24113,Marketing,Analyst,10.1,PhD,179105,2.3,Remote,36,No
24114,Sales,Senior Manager,13.7,PhD,137100,1.4,Hybrid,39,No
24115,Finance,Intern,18.1,Bachelor,164306,4.3,Remote,38,No
24116,Marketing,Manager,13.1,Diploma,101144,3.3,Remote,30,No
24117,Sales,Manager,9.3,Bachelor,43510,2.3,Office,25,No
24118,Finance,Intern,18.3,Bachelor,96369,1.6,Remote,3,No
24119,HR,Manager,3.0,PhD,50504,1.7,Hybrid,18,No
24120,HR,Senior Manager,9.7,Master,171687,2.6,Hybrid,14,No
24121,Sales,Analyst,5.6,Bachelor,162310,4.6,Hybrid,27,No
24122,HR,Manager,19.8,Bachelor,84697,4.6,Remote,9,No
24123,HR,Manager,6.7,PhD,178854,1.3,Office,29,No
24124,HR,Intern,0.2,Diploma,104077,1.4,Hybrid,25,No
24125,Sales,Manager,7.7,Bachelor,48773,4.4,Hybrid,17,No
24126,Operations,Analyst,2.0,PhD,83145,1.2,Hybrid,9,Yes
24127,HR,Intern,8.5,Diploma,149523,3.5,Hybrid,23,Yes
24128,IT,Intern,3.2,PhD,167719,1.2,Hybrid,28,No
24129,Operations,Analyst,3.6,Bachelor,92410,4.0,Remote,5,No
24130,Marketing,Intern,2.2,PhD,40004,3.2,Hybrid,24,No
24131,HR,Intern,10.0,Master,168118,2.0,Hybrid,7,Yes
24132,Operations,Executive,11.0,PhD,97450,4.2,Remote,33,No
24133,IT,Senior Manager,16.5,Master,15536,1.3,Remote,15,No
24134,Sales,Intern,12.2,PhD,127750,2.1,Office,18,Yes
24135,Operations,Analyst,17.7,Master,166220,3.0,Office,5,No
24136,Marketing,Manager,6.9,Master,68998,2.9,Remote,26,No
24137,IT,Executive,7.2,Bachelor,124417,4.6,Remote,32,No
24138,Marketing,Intern,4.0,Master,81937,1.8,Remote,34,No
24139,Sales,Executive,8.8,Diploma,162646,2.3,Remote,9,No
24140,Operations,Intern,5.5,PhD,98044,4.6,Hybrid,27,No
24141,Operations,Executive,0.3,PhD,122484,5.0,Hybrid,31,No
24142,HR,Executive,5.8,PhD,144540,3.4,Office,28,No
24143,HR,Senior Manager,2.2,PhD,165591,4.7,Office,31,No
24144,Marketing,Analyst,12.0,Diploma,161588,4.2,Office,15,Yes
24145,Operations,Manager,10.3,PhD,123995,5.0,Office,9,No
24146,Operations,Analyst,0.7,Master,41368,3.2,Remote,0,No
24147,Sales,Senior Manager,7.2,PhD,65474,2.7,Hybrid,25,Yes
24148,Finance,Intern,5.7,Bachelor,27004,3.9,Hybrid,32,No
24149,HR,Executive,17.0,PhD,157736,4.2,Office,21,No
24150,Operations,Senior Manager,5.8,Diploma,44489,5.0,Hybrid,26,No
24151,Sales,Analyst,14.2,Master,179732,1.7,Remote,23,No
24152,Sales,Executive,16.5,PhD,146700,1.3,Remote,11,No
24153,Operations,Senior Manager,6.6,Bachelor,27724,2.0,Office,0,No
24154,Finance,Analyst,17.2,PhD,42691,2.1,Hybrid,20,No
24155,IT,Senior Manager,17.0,Bachelor,18352,1.2,Office,28,No
24156,Operations,Senior Manager,0.9,PhD,43057,4.2,Hybrid,14,No
24157,Marketing,Manager,17.2,PhD,117604,4.2,Remote,18,No
24158,Operations,Intern,0.4,Diploma,97404,3.4,Office,15,Yes
24159,IT,Senior Manager,19.5,Master,96428,1.5,Remote,38,Yes
24160,HR,Intern,6.3,Bachelor,80559,4.4,Hybrid,13,No
24161,Sales,Executive,15.1,Diploma,103876,2.3,Office,38,No
24162,Sales,Analyst,9.7,Diploma,90471,3.5,Office,15,No
24163,Operations,Senior Manager,18.6,Master,96487,1.2,Hybrid,34,Yes
24164,Sales,Senior Manager,1.9,PhD,141236,4.7,Hybrid,2,Yes
24165,Marketing,Senior Manager,15.8,PhD,38519,2.4,Remote,9,No
24166,HR,Senior Manager,8.3,PhD,90746,3.2,Office,8,No
24167,Sales,Executive,1.6,Bachelor,86472,2.3,Hybrid,2,No
24168,Operations,Executive,6.7,PhD,88677,3.0,Remote,32,Yes
24169,Marketing,Executive,0.6,PhD,97628,2.3,Hybrid,3,No
24170,IT,Executive,14.6,Diploma,154574,4.9,Remote,6,Yes
24171,Marketing,Intern,7.0,Master,176321,4.6,Office,35,No
24172,HR,Intern,10.9,Master,149451,3.8,Remote,12,No
24173,Sales,Intern,8.1,Diploma,106412,4.7,Hybrid,34,No
24174,HR,Intern,3.1,Master,68348,4.6,Hybrid,30,No
24175,IT,Executive,9.8,Master,128215,2.8,Hybrid,6,No
24176,IT,Executive,14.4,PhD,22889,3.9,Remote,36,No
24177,HR,Senior Manager,6.6,Master,152808,2.7,Remote,23,No
24178,Finance,Intern,1.1,PhD,137593,4.7,Office,24,No
24179,HR,Manager,16.5,Bachelor,62397,1.8,Remote,16,Yes
24180,Marketing,Intern,8.3,PhD,42289,3.0,Office,32,No
24181,Finance,Analyst,7.5,PhD,60793,3.3,Office,4,No
24182,Operations,Executive,12.7,Bachelor,155562,2.8,Hybrid,18,No
24183,Finance,Intern,17.4,Diploma,17272,2.6,Remote,30,No
24184,Marketing,Analyst,12.4,PhD,93964,1.5,Office,8,No
24185,Finance,Manager,1.4,PhD,170747,1.1,Hybrid,10,No
24186,Sales,Executive,6.3,Master,156352,3.1,Office,9,No
24187,Marketing,Analyst,7.6,Diploma,145833,4.4,Remote,30,No
24188,IT,Analyst,14.1,PhD,86236,3.6,Office,11,No
24189,HR,Analyst,7.5,Diploma,93675,4.1,Hybrid,38,Yes
24190,Sales,Senior Manager,17.4,Master,38016,3.5,Hybrid,28,No
24191,IT,Intern,7.4,PhD,119779,3.0,Office,9,Yes
24192,Finance,Intern,7.9,Master,91921,3.1,Office,24,Yes
24193,Sales,Intern,12.2,PhD,115036,3.8,Remote,18,Yes
24194,Sales,Executive,13.6,PhD,137769,4.1,Office,4,No
24195,Marketing,Senior Manager,17.2,Bachelor,132060,4.5,Remote,7,Yes
24196,Operations,Analyst,1.9,Master,156749,2.6,Hybrid,34,Yes
24197,IT,Executive,3.4,Diploma,160285,1.8,Hybrid,10,No
24198,IT,Intern,11.8,Master,41930,2.5,Office,5,Yes
24199,Sales,Senior Manager,4.7,Diploma,149648,4.0,Office,29,No
24200,IT,Senior Manager,0.3,Diploma,148323,1.1,Remote,10,No
24201,IT,Analyst,7.4,Diploma,86477,3.9,Office,39,Yes
24202,Sales,Intern,9.0,Diploma,106760,3.4,Hybrid,6,No
24203,Sales,Manager,10.0,Diploma,123401,3.7,Office,7,No
24204,Sales,Analyst,8.7,PhD,148985,2.0,Remote,16,No
24205,Marketing,Analyst,6.1,Master,30397,1.0,Office,35,No
24206,Marketing,Executive,7.4,PhD,157493,1.3,Remote,22,No
24207,Operations,Analyst,8.0,Master,124090,2.0,Remote,25,No
24208,IT,Manager,1.9,Master,27842,4.2,Remote,3,No
24209,Marketing,Analyst,17.9,Master,104693,2.8,Hybrid,32,No
24210,Marketing,Executive,15.7,PhD,97204,2.9,Remote,17,No
24211,Sales,Senior Manager,8.1,Bachelor,89186,4.5,Remote,26,Yes
24212,Operations,Executive,4.1,Diploma,82063,2.3,Remote,20,No
24213,Finance,Analyst,12.4,PhD,97999,1.1,Office,33,No
24214,Marketing,Senior Manager,1.4,Bachelor,63634,2.2,Remote,4,No
24215,Marketing,Intern,11.5,Master,179194,3.3,Hybrid,17,No
24216,Finance,Senior Manager,2.6,Bachelor,59856,3.2,Office,36,No
24217,Sales,Intern,5.2,Diploma,30177,1.8,Remote,21,No
24218,Sales,Intern,2.8,Master,145481,4.4,Remote,38,No
24219,Sales,Senior Manager,1.2,PhD,162865,3.7,Office,26,No
24220,HR,Manager,8.0,Master,94332,3.7,Remote,36,No
24221,HR,Senior Manager,9.3,Bachelor,66230,3.1,Remote,8,No
24222,Marketing,Senior Manager,4.2,PhD,107410,2.5,Remote,4,No
24223,Marketing,Executive,19.9,Bachelor,109227,3.6,Office,21,No
24224,Operations,Executive,18.0,Bachelor,99991,2.9,Hybrid,14,No
24225,Finance,Senior Manager,14.0,Diploma,116368,4.4,Office,38,No
24226,IT,Analyst,15.5,Bachelor,40443,3.6,Remote,17,No
24227,Finance,Analyst,2.4,Diploma,118801,2.7,Hybrid,33,No
24228,Operations,Intern,15.2,Diploma,19661,1.2,Office,14,No
24229,IT,Analyst,17.3,Master,54689,2.9,Remote,1,No
24230,Operations,Senior Manager,17.6,PhD,56422,2.2,Hybrid,11,No
24231,Sales,Analyst,12.3,Diploma,153787,3.2,Hybrid,29,No
24232,Marketing,Manager,5.7,Bachelor,108410,3.6,Remote,10,No
24233,Marketing,Intern,4.1,PhD,142578,1.4,Remote,28,Yes
24234,Sales,Manager,2.9,Bachelor,118818,1.5,Office,29,No
24235,IT,Senior Manager,18.8,Diploma,108234,1.8,Hybrid,26,No
24236,Operations,Intern,16.9,Bachelor,62009,2.2,Remote,34,Yes
24237,Finance,Intern,10.8,Diploma,56072,3.5,Remote,5,Yes
24238,Marketing,Manager,18.9,Diploma,37136,4.5,Hybrid,10,No
24239,Finance,Executive,0.5,Bachelor,94158,1.2,Hybrid,10,No
24240,Sales,Analyst,6.2,PhD,118354,2.4,Hybrid,39,No
24241,Operations,Senior Manager,10.4,Master,37311,5.0,Remote,5,No
24242,HR,Senior Manager,12.7,Diploma,99566,3.3,Hybrid,28,No
24243,IT,Manager,5.6,PhD,168046,2.3,Office,2,No
