ProductID,SKU,ProductName,Category,Subcategory,Brand,Price,DiscountPercent,DiscountAmount,FinalPrice,StockQty,Rating,NumReviews,LaunchDate,Supplier,WarrantyMonths,Dimensions,Weight_g,Color,Material,Sold_Last_30d,Country_of_Origin,Is_Returnable,CreatedAt,Is_High_Value,ProfitMargin_pct,StockStatus
P006163,SKU106163,Zenova Camera Pro-798,Electronics,Camera,Zenova,392.22,8.8,34.52,357.7,50,2.97,39,2021-05-14,Supplier_280,36,9x30x21 cm,2380,Green,Silicone,8,Japan,True,2021-05-30,False,28.29,Medium
P006164,SKU106164,NorthPeak Shampoo Pro-748,Beauty,Shampoo,NorthPeak,613.33,4.4,26.99,586.34,38,3.47,0,2018-12-01,Supplier_74,12,45x21x27 cm,4468,Green,Silicone,11,Vietnam,True,2018-12-24,False,17.63,Medium
P006165,SKU106165,LumaTech Olive Oil X-406,Grocery,Olive Oil,LumaTech,444.66,8.9,39.57,405.09,38,5.0,83,2023-03-19,Supplier_251,6,24x48x17 cm,4332,Black,Wood,8,China,False,2023-04-07,False,36.32,Medium
P006166,SKU106166,LumaTech LED Bulb Max-504,Home & Kitchen,LED Bulb,LumaTech,1275.24,0.0,0.0,1275.24,37,3.57,11,2022-10-05,Supplier_449,18,23x36x4 cm,4259,Blue,Glass,11,Vietnam,True,2022-10-29,False,14.0,Medium
P006167,SKU106167,NorthPeak Jacket Plus-475,Fashion,Jacket,NorthPeak,8864.87,12.7,1125.84,7739.03,44,4.18,0,2020-10-05,Supplier_387,36,32x25x22 cm,3067,Grey,Wood,9,India,True,2020-11-11,True,36.85,Medium
P006168,SKU106168,LumaTech Cooker Go-694,Home & Kitchen,Cooker,LumaTech,672.48,18.2,122.39,550.09,46,3.68,52,2019-07-21,Supplier_491,6,11x31x29 cm,4837,White,Leather,17,India,False,2019-08-24,False,33.07,Medium
P006169,SKU106169,NorthPeak Blender Go-243,Home & Kitchen,Blender,NorthPeak,720.84,0.0,0.0,720.84,59,4.1,25,2023-11-20,Supplier_24,6,7x20x9 cm,752,Blue,Ceramic,11,India,False,2024-01-06,False,19.43,Medium
P006170,SKU106170,KiddoFun Spices X-464,Grocery,Spices,KiddoFun,373.99,0.0,0.0,373.99,47,3.14,67,2018-12-24,Supplier_435,6,15x28x26 cm,4552,Yellow,Cotton,9,China,False,2019-02-20,False,17.52,Medium
P006171,SKU106171,GreenHarvest Smartphone Mini-889,Electronics,Smartphone,GreenHarvest,1730.65,34.1,590.15,1140.5,47,5.0,16,2023-09-08,Supplier_274,0,17x16x20 cm,4847,White,Metal,6,China,True,2023-10-27,False,35.9,Medium
P006172,SKU106172,KiddoFun Building Blocks Go-657,Toys & Baby,Building Blocks,KiddoFun,456.65,9.0,41.1,415.55,66,4.02,38,2021-05-29,Supplier_313,0,28x46x17 cm,1196,Pink,Leather,11,Vietnam,True,2021-07-06,False,21.98,Medium
P006173,SKU106173,PureSkin Lipstick Max-736,Beauty,Lipstick,PureSkin,526.05,4.3,22.62,503.43,54,4.33,33,2024-02-26,Supplier_481,18,39x42x30 cm,1507,Black,Ceramic,8,USA,True,2024-04-14,False,31.86,Medium
P006174,SKU106174,Aurelia Sneakers Pro-741,Fashion,Sneakers,Aurelia,2248.43,18.6,418.21,1830.22,51,3.71,35,2019-01-22,Supplier_321,12,20x7x16 cm,1993,Blue,Ceramic,10,Bangladesh,False,2019-03-21,False,27.58,Medium
P006175,SKU106175,Zenova Coffee Pro-990,Grocery,Coffee,Zenova,4356.73,14.7,640.44,3716.29,61,3.74,28,2019-12-25,Supplier_134,24,27x17x16 cm,3482,Brown,Glass,13,USA,True,2020-02-06,False,11.2,Medium
P006176,SKU106176,Aurelia Olive Oil Max-379,Grocery,Olive Oil,Aurelia,667.21,0.0,0.0,667.21,42,4.62,136,2019-06-22,Supplier_298,0,47x33x3 cm,370,White,Ceramic,14,Japan,True,2019-07-06,False,36.56,Medium
P006177,SKU106177,Aurelia Camera Max-892,Electronics,Camera,Aurelia,736.26,0.0,0.0,736.26,58,3.48,0,2023-04-21,Supplier_440,6,49x45x16 cm,3175,Green,Glass,13,Germany,True,2023-04-30,False,26.66,Medium
P006178,SKU106178,LumaTech Shampoo X-781,Beauty,Shampoo,LumaTech,3720.3,4.7,174.85,3545.45,40,2.9,14,2023-08-09,Supplier_294,36,24x15x29 cm,1614,Red,Leather,12,China,True,2023-08-28,False,16.41,Medium
P006179,SKU106179,GreenHarvest Breakfast Cereal X-529,Grocery,Breakfast Cereal,GreenHarvest,2670.53,9.3,248.36,2422.17,55,3.91,40,2024-05-01,Supplier_221,6,22x7x14 cm,1701,Pink,Cotton,9,China,True,2024-05-28,False,17.64,Medium
P006180,SKU106180,PureSkin Olive Oil Go-277,Grocery,Olive Oil,PureSkin,340.41,9.8,33.36,307.05,56,3.44,49,2024-04-22,Supplier_226,3,16x22x19 cm,3599,Blue,Cotton,15,Bangladesh,False,2024-05-30,False,13.27,Medium
P006181,SKU106181,UrbanWear Smartwatch Go-180,Electronics,Smartwatch,UrbanWear,640.43,38.0,243.36,397.07,49,3.37,57,2023-02-01,Supplier_347,6,28x47x10 cm,784,Blue,Leather,10,India,True,2023-02-24,False,25.59,Medium
P006182,SKU106182,LumaTech Smartphone X-139,Electronics,Smartphone,LumaTech,4287.03,36.0,1543.33,2743.7,51,4.03,16,2018-11-25,Supplier_113,0,26x40x21 cm,4861,White,Metal,10,Vietnam,True,2019-01-14,False,11.55,Medium
P006183,SKU106183,NorthPeak Sunglasses Plus-689,Fashion,Sunglasses,NorthPeak,3032.48,4.5,136.46,2896.02,45,3.38,74,2025-06-08,Supplier_197,6,9x26x24 cm,3221,White,Leather,9,Bangladesh,True,2025-07-30,False,17.63,Medium
P006184,SKU106184,UrbanWear Dumbbells X-551,Sports,Dumbbells,UrbanWear,4555.38,0.0,0.0,4555.38,58,3.66,31,2020-03-10,Supplier_48,36,37x34x11 cm,3617,Grey,Wood,9,China,True,2020-05-02,False,37.88,Medium
P006185,SKU106185,UrbanWear Rice Plus-763,Grocery,Rice,UrbanWear,17846.61,21.5,3837.02,14009.59,41,4.7,11,2025-01-29,Supplier_157,24,41x5x10 cm,394,White,Cotton,17,South Korea,True,2025-03-25,True,6.54,Medium
P006186,SKU106186,UrbanWear Toy Car Mini-461,Toys & Baby,Toy Car,UrbanWear,22557.3,35.6,8030.4,14526.9,59,4.65,81,2018-05-02,Supplier_179,3,37x40x29 cm,3798,Blue,Leather,9,China,False,2018-05-18,True,30.24,Medium
P006187,SKU106187,GreenHarvest Watch Max-462,Fashion,Watch,GreenHarvest,1927.2,33.3,641.76,1285.44,51,4.14,28,2022-08-21,Supplier_327,3,34x27x15 cm,3935,Pink,Silicone,10,Germany,True,2022-08-25,False,9.71,Medium
P006188,SKU106188,KiddoFun Stroller Pro-309,Toys & Baby,Stroller,KiddoFun,2145.46,37.9,813.13,1332.33,45,4.89,16,2022-12-24,Supplier_28,3,29x25x29 cm,3588,Brown,Leather,13,South Korea,True,2023-02-17,False,17.67,Medium
P006189,SKU106189,PureSkin Headphones X-922,Electronics,Headphones,PureSkin,2227.38,24.2,539.03,1688.35,34,3.95,44,2022-06-01,Supplier_119,36,28x27x27 cm,574,Grey,Metal,12,South Korea,True,2022-06-29,False,25.08,Medium
P006190,SKU106190,PureSkin Air Purifier X-291,Home & Kitchen,Air Purifier,PureSkin,1488.2,9.8,145.84,1342.36,47,3.16,11,2019-04-11,Supplier_78,6,15x11x16 cm,1151,White,Cotton,19,Germany,False,2019-04-19,False,39.41,Medium
P006191,SKU106191,GreenHarvest Jeans Pro-301,Fashion,Jeans,GreenHarvest,5567.4,9.3,517.77,5049.63,47,4.28,1,2021-04-15,Supplier_374,6,14x44x22 cm,516,Pink,Metal,7,USA,True,2021-06-14,True,16.21,Medium
P006192,SKU106192,NorthPeak Blender Plus-319,Home & Kitchen,Blender,NorthPeak,1007.95,45.3,456.6,551.35,42,4.58,9,2025-07-03,Supplier_132,0,5x35x5 cm,1892,Red,Glass,7,Vietnam,True,2025-08-28,False,11.69,Medium
P006193,SKU106193,PureSkin T-Shirt X-302,Fashion,T-Shirt,PureSkin,6117.6,12.0,734.11,5383.49,44,3.19,2,2025-06-05,Supplier_131,36,33x23x21 cm,4506,Brown,Silicone,10,India,True,2025-06-26,True,26.9,Medium
P006194,SKU106194,Aurelia Breakfast Cereal X-466,Grocery,Breakfast Cereal,Aurelia,2415.73,8.2,198.09,2217.64,52,3.83,49,2023-04-02,Supplier_293,24,16x26x25 cm,1306,Green,Glass,11,Germany,True,2023-06-01,False,21.65,Medium
P006195,SKU106195,LumaTech Building Blocks Pro-955,Toys & Baby,Building Blocks,LumaTech,629.05,8.5,53.47,575.58,52,3.63,11,2019-07-29,Supplier_401,0,27x18x30 cm,1422,Brown,Cotton,7,Germany,True,2019-08-07,False,14.12,Medium
P006196,SKU106196,GreenHarvest Smartphone Mini-829,Electronics,Smartphone,GreenHarvest,882.59,23.7,209.17,673.42,50,3.7,89,2019-03-18,Supplier_267,36,29x15x13 cm,2398,Grey,Wood,5,India,True,2019-04-16,False,30.62,Medium
P006197,SKU106197,Zenova Dumbbells X-328,Sports,Dumbbells,Zenova,4764.08,9.2,438.3,4325.78,43,3.58,84,2025-05-10,Supplier_135,36,40x24x16 cm,553,Green,Plastic,9,USA,True,2025-06-10,False,32.19,Medium
P006198,SKU106198,Aurelia Shampoo Max-969,Beauty,Shampoo,Aurelia,361.43,19.9,71.92,289.51,53,2.92,13,2018-08-05,Supplier_116,36,49x19x17 cm,1391,Grey,Ceramic,7,Germany,False,2018-09-15,False,30.65,Medium
P006199,SKU106199,KiddoFun Headphones Max-341,Electronics,Headphones,KiddoFun,10628.37,24.1,2561.44,8066.93,46,3.9,72,2023-02-11,Supplier_498,0,19x40x23 cm,4437,Grey,Silicone,11,South Korea,True,2023-03-24,True,34.19,Medium
P006200,SKU106200,LumaTech Yoga Mat Pro-293,Sports,Yoga Mat,LumaTech,3405.06,37.4,1273.49,2131.57,39,3.17,37,2022-03-23,Supplier_113,36,6x32x7 cm,2874,Black,Wood,14,South Korea,True,2022-03-31,False,28.78,Medium
P006201,SKU106201,KiddoFun Toy Car Plus-146,Toys & Baby,Toy Car,KiddoFun,680.93,16.6,113.03,567.9,56,4.28,13,2023-11-30,Supplier_487,0,6x25x8 cm,2757,Red,Metal,12,Japan,True,2023-12-08,False,28.92,Medium
P006202,SKU106202,PureSkin Lipstick Pro-261,Beauty,Lipstick,PureSkin,733.0,39.2,287.34,445.66,47,3.43,5,2019-03-02,Supplier_117,36,12x41x17 cm,3474,Green,Glass,10,South Korea,True,2019-03-14,False,20.54,Medium
P006203,SKU106203,GreenHarvest T-Shirt X-263,Fashion,T-Shirt,GreenHarvest,7604.33,33.2,2524.64,5079.69,52,4.22,7,2024-09-22,Supplier_435,0,49x50x13 cm,4486,Yellow,Plastic,7,Japan,True,2024-10-12,True,25.28,Medium
P006204,SKU106204,Zenova Sofa Cover Pro-779,Home & Kitchen,Sofa Cover,Zenova,372.68,21.8,81.24,291.44,58,4.56,31,2023-10-28,Supplier_38,0,38x22x17 cm,3758,Brown,Wood,8,South Korea,False,2023-11-26,False,28.87,Medium
P006205,SKU106205,UrbanWear Smartphone X-796,Electronics,Smartphone,UrbanWear,2162.86,28.6,618.58,1544.28,47,3.45,8,2024-07-26,Supplier_436,3,17x46x24 cm,1374,Black,Silicone,11,Japan,True,2024-08-18,False,23.21,Medium
P006206,SKU106206,Zenova Dumbbells Mini-718,Sports,Dumbbells,Zenova,10603.64,9.2,975.53,9628.11,49,3.84,73,2022-02-27,Supplier_336,12,14x40x11 cm,4660,White,Wood,6,China,True,2022-04-02,True,29.08,Medium
P006207,SKU106207,UrbanWear Blender X-117,Home & Kitchen,Blender,UrbanWear,471.21,38.8,182.83,288.38,42,4.35,3,2018-02-15,Supplier_113,3,32x32x15 cm,2731,Brown,Plastic,8,USA,False,2018-03-01,False,35.92,Medium
P006208,SKU106208,UrbanWear Sports Shoes Go-894,Sports,Sports Shoes,UrbanWear,435.62,29.5,128.51,307.11,42,3.64,6,2023-01-19,Supplier_242,36,48x45x29 cm,1723,White,Ceramic,16,Germany,False,2023-02-08,False,19.98,Medium
P006209,SKU106209,GreenHarvest Sunglasses Plus-624,Fashion,Sunglasses,GreenHarvest,9064.68,18.8,1704.16,7360.52,65,4.73,11,2022-07-15,Supplier_450,18,26x39x29 cm,3909,Blue,Cotton,13,Bangladesh,False,2022-08-02,True,20.44,Medium
P006210,SKU106210,LumaTech Jeans Go-919,Fashion,Jeans,LumaTech,304.92,23.3,71.05,233.87,53,3.22,16,2023-04-01,Supplier_294,24,14x17x9 cm,892,Green,Cotton,14,Germany,True,2023-04-06,False,32.2,Medium
P006211,SKU106211,GreenHarvest Stroller Max-528,Toys & Baby,Stroller,GreenHarvest,5343.8,8.9,475.6,4868.2,58,3.76,78,2020-02-03,Supplier_194,0,11x20x16 cm,3033,Yellow,Glass,10,South Korea,True,2020-02-05,False,16.06,Medium
P006212,SKU106212,KiddoFun Tennis Racket Max-271,Sports,Tennis Racket,KiddoFun,12198.89,22.5,2744.75,9454.14,45,4.1,147,2020-03-28,Supplier_148,18,23x14x17 cm,715,Brown,Cotton,7,Japan,True,2020-05-10,True,7.7,Medium
P006213,SKU106213,Aurelia Moisturizer X-859,Beauty,Moisturizer,Aurelia,8552.74,0.0,0.0,8552.74,43,5.0,10,2018-04-28,Supplier_384,3,38x5x4 cm,1520,White,Cotton,4,Vietnam,True,2018-05-23,True,18.39,Medium
P006214,SKU106214,Aurelia Cooker Pro-685,Home & Kitchen,Cooker,Aurelia,4786.78,46.1,2206.71,2580.07,65,4.11,12,2023-01-01,Supplier_103,3,41x42x11 cm,4853,Red,Silicone,10,Vietnam,True,2023-02-28,False,22.98,Medium
P006215,SKU106215,NorthPeak LED Bulb X-338,Home & Kitchen,LED Bulb,NorthPeak,7477.41,37.6,2811.51,4665.9,54,3.5,46,2019-09-13,Supplier_164,18,18x43x28 cm,395,Yellow,Glass,14,India,True,2019-10-31,False,14.76,Medium
P006216,SKU106216,Sportify Headphones Pro-684,Electronics,Headphones,Sportify,19744.71,41.1,8115.08,11629.63,49,4.43,134,2020-06-17,Supplier_444,6,12x20x1 cm,1961,Green,Cotton,7,India,True,2020-06-29,True,28.59,Medium
P006217,SKU106217,Aurelia Rice Pro-915,Grocery,Rice,Aurelia,6472.14,14.3,925.52,5546.62,47,3.32,34,2021-06-23,Supplier_65,3,15x39x19 cm,4760,Grey,Metal,6,USA,True,2021-07-07,True,23.82,Medium
P006218,SKU106218,PureSkin Jacket X-827,Fashion,Jacket,PureSkin,1161.18,35.7,414.54,746.64,40,4.33,56,2024-06-10,Supplier_303,6,49x40x10 cm,3403,Green,Ceramic,11,Bangladesh,False,2024-07-17,False,15.49,Medium
P006219,SKU106219,LumaTech Toy Car Pro-508,Toys & Baby,Toy Car,LumaTech,1268.02,29.5,374.07,893.95,50,3.42,29,2021-12-08,Supplier_303,6,25x20x4 cm,2848,Pink,Glass,15,Germany,True,2022-01-06,False,11.0,Medium
P006220,SKU106220,Sportify Cycling Helmet Plus-751,Sports,Cycling Helmet,Sportify,1549.1,9.6,148.71,1400.39,58,5.0,15,2020-10-04,Supplier_31,3,35x18x7 cm,1313,Yellow,Plastic,12,Vietnam,True,2020-10-15,False,30.64,Medium
P006221,SKU106221,Zenova Stroller X-257,Toys & Baby,Stroller,Zenova,319.46,20.8,66.45,253.01,62,3.76,26,2019-05-08,Supplier_480,36,34x5x9 cm,1796,Pink,Wood,4,Bangladesh,True,2019-07-07,False,5.04,Medium
P006222,SKU106222,LumaTech Perfume Pro-890,Beauty,Perfume,LumaTech,5719.69,29.4,1681.59,4038.1,53,4.15,77,2023-03-08,Supplier_211,3,21x11x21 cm,3746,Green,Plastic,6,South Korea,True,2023-04-07,False,17.82,Medium
P006223,SKU106223,Zenova Facewash Mini-803,Beauty,Facewash,Zenova,17579.42,27.1,4764.02,12815.4,50,3.55,17,2019-04-03,Supplier_350,24,31x23x5 cm,494,Pink,Glass,8,Germany,False,2019-04-23,True,15.98,Medium
P006224,SKU106224,KiddoFun Tablet Mini-602,Electronics,Tablet,KiddoFun,641.73,30.0,192.52,449.21,34,2.46,55,2023-09-18,Supplier_258,6,13x28x4 cm,412,Brown,Metal,6,Japan,True,2023-10-29,False,9.27,Medium
P006225,SKU106225,GreenHarvest Lipstick Mini-178,Beauty,Lipstick,GreenHarvest,654.22,16.4,107.29,546.93,53,3.21,125,2018-10-03,Supplier_76,18,30x35x9 cm,4079,Pink,Ceramic,11,Germany,True,2018-10-27,False,38.67,Medium
P006226,SKU106226,UrbanWear Stroller Mini-143,Toys & Baby,Stroller,UrbanWear,5254.81,12.6,662.11,4592.7,52,4.52,31,2022-11-01,Supplier_147,24,29x41x20 cm,4931,Grey,Ceramic,13,China,True,2022-12-21,False,16.5,Medium
P006227,SKU106227,NorthPeak Laptop Go-734,Electronics,Laptop,NorthPeak,320.52,20.4,65.39,255.13,57,4.35,17,2019-09-03,Supplier_348,12,14x23x15 cm,2774,Blue,Wood,11,Japan,False,2019-10-08,False,34.77,Medium
P006228,SKU106228,GreenHarvest Laptop Go-414,Electronics,Laptop,GreenHarvest,1710.01,8.0,136.8,1573.21,55,2.95,146,2022-08-05,Supplier_58,0,49x23x26 cm,3052,Grey,Glass,8,Bangladesh,True,2022-09-29,False,21.1,Medium
P006229,SKU106229,PureSkin Spices Plus-898,Grocery,Spices,PureSkin,324.84,22.7,73.74,251.1,47,3.32,82,2024-07-11,Supplier_304,6,37x18x19 cm,4371,Red,Metal,8,Bangladesh,False,2024-07-12,False,25.37,Medium
P006230,SKU106230,Sportify Sunglasses Plus-491,Fashion,Sunglasses,Sportify,360.39,12.5,45.05,315.34,49,5.0,49,2019-07-20,Supplier_142,24,43x27x13 cm,3648,Red,Leather,7,India,True,2019-08-09,False,25.79,Medium
P006231,SKU106231,LumaTech Baby Diapers Max-521,Toys & Baby,Baby Diapers,LumaTech,10642.03,4.8,510.82,10131.21,60,3.96,5,2021-05-12,Supplier_281,6,42x19x16 cm,2554,Pink,Plastic,9,South Korea,False,2021-06-15,True,24.58,Medium
P006232,SKU106232,GreenHarvest Rice Max-839,Grocery,Rice,GreenHarvest,1681.28,46.4,780.11,901.17,61,4.24,14,2021-01-12,Supplier_435,36,42x11x14 cm,4808,Pink,Metal,12,Bangladesh,False,2021-02-25,False,37.87,Medium
P006233,SKU106233,GreenHarvest Dumbbells Go-409,Sports,Dumbbells,GreenHarvest,19453.47,0.0,0.0,19453.47,47,4.47,250,2024-03-30,Supplier_208,0,30x20x23 cm,1820,Grey,Metal,13,Japan,True,2024-05-14,True,25.38,Medium
P006234,SKU106234,KiddoFun Coffee Mini-933,Grocery,Coffee,KiddoFun,1443.61,16.8,242.53,1201.08,56,4.0,1,2024-04-12,Supplier_235,18,8x41x30 cm,1730,Yellow,Silicone,8,Japan,False,2024-04-18,False,39.71,Medium
P006235,SKU106235,Aurelia Dumbbells Max-752,Sports,Dumbbells,Aurelia,1578.54,28.4,448.31,1130.23,40,3.37,155,2018-04-08,Supplier_488,3,19x49x28 cm,966,Blue,Plastic,9,USA,True,2018-04-09,False,17.18,Medium
P006236,SKU106236,PureSkin Headphones X-179,Electronics,Headphones,PureSkin,1088.85,9.3,101.26,987.59,49,3.08,43,2022-11-08,Supplier_66,3,23x24x28 cm,2575,Black,Plastic,9,India,True,2022-12-07,False,26.7,Medium
P006237,SKU106237,KiddoFun Vacuum Pro-409,Home & Kitchen,Vacuum,KiddoFun,5208.65,4.5,234.39,4974.26,55,4.9,18,2019-09-08,Supplier_276,36,24x19x2 cm,2934,Yellow,Wood,4,India,True,2019-10-19,False,38.08,Medium
P006238,SKU106238,NorthPeak Camera Pro-159,Electronics,Camera,NorthPeak,7564.84,24.8,1876.08,5688.76,59,5.0,70,2018-04-29,Supplier_462,12,34x41x20 cm,1465,Brown,Glass,8,Japan,True,2018-06-05,True,28.56,Medium
P006239,SKU106239,PureSkin Sneakers Mini-359,Fashion,Sneakers,PureSkin,371.66,8.5,31.59,340.07,51,4.85,129,2019-12-07,Supplier_2,3,30x5x28 cm,4411,White,Silicone,7,Bangladesh,False,2020-01-20,False,13.81,Medium
P006240,SKU106240,Zenova Tablet Go-104,Electronics,Tablet,Zenova,826.54,8.7,71.91,754.63,56,3.78,20,2023-09-01,Supplier_145,0,22x34x20 cm,2499,Black,Ceramic,12,China,True,2023-10-04,False,34.31,Medium
P006241,SKU106241,GreenHarvest Facewash Pro-481,Beauty,Facewash,GreenHarvest,4614.05,20.7,955.11,3658.94,46,4.08,13,2023-09-06,Supplier_414,36,49x9x29 cm,1565,Black,Cotton,13,South Korea,True,2023-09-26,False,23.37,Medium
P006242,SKU106242,Zenova Breakfast Cereal Max-174,Grocery,Breakfast Cereal,Zenova,12439.13,23.7,2948.07,9491.06,47,3.48,0,2021-02-06,Supplier_446,0,32x37x19 cm,2835,Black,Wood,10,Bangladesh,False,2021-02-18,True,30.46,Medium
P006243,SKU106243,NorthPeak Laptop Go-447,Electronics,Laptop,NorthPeak,7466.55,0.0,0.0,7466.55,47,4.29,27,2018-12-29,Supplier_240,6,28x13x19 cm,3862,Green,Cotton,8,Japan,False,2019-01-28,True,5.92,Medium
P006244,SKU106244,UrbanWear Tablet X-277,Electronics,Tablet,UrbanWear,9502.44,16.5,1567.9,7934.54,51,4.25,44,2020-03-05,Supplier_255,3,50x29x18 cm,1270,Brown,Silicone,9,India,False,2020-03-06,True,18.96,Medium
P006245,SKU106245,KiddoFun Baby Diapers Pro-155,Toys & Baby,Baby Diapers,KiddoFun,7229.28,18.8,1359.1,5870.18,48,3.98,8,2021-11-06,Supplier_424,3,42x10x24 cm,4099,Pink,Ceramic,9,India,False,2021-11-20,True,27.4,Medium
P006246,SKU106246,KiddoFun Shampoo Mini-832,Beauty,Shampoo,KiddoFun,477.12,17.6,83.97,393.15,56,4.42,78,2022-06-19,Supplier_24,18,45x40x9 cm,1591,White,Metal,9,USA,True,2022-07-29,False,28.67,Medium
P006247,SKU106247,Sportify Facewash Max-105,Beauty,Facewash,Sportify,1325.05,0.0,0.0,1325.05,48,4.42,12,2025-04-26,Supplier_54,6,20x30x14 cm,4393,Grey,Silicone,12,India,True,2025-05-03,False,23.82,Medium
P006248,SKU106248,LumaTech Perfume Plus-533,Beauty,Perfume,LumaTech,11828.31,4.5,532.27,11296.04,57,4.02,12,2020-10-22,Supplier_394,3,19x9x27 cm,3277,Green,Cotton,9,China,False,2020-11-06,True,6.42,Medium
P006249,SKU106249,Zenova Jacket X-792,Fashion,Jacket,Zenova,1857.92,24.7,458.91,1399.01,49,4.79,69,2025-06-28,Supplier_401,18,33x25x22 cm,4689,Brown,Wood,17,India,False,2025-08-01,False,33.02,Medium
P006250,SKU106250,GreenHarvest Dumbbells X-270,Sports,Dumbbells,GreenHarvest,23029.86,33.2,7645.91,15383.95,46,3.85,0,2021-03-06,Supplier_122,0,25x35x23 cm,4846,Red,Wood,11,USA,True,2021-04-07,True,27.08,Medium
P006251,SKU106251,Zenova Cycling Helmet Mini-153,Sports,Cycling Helmet,Zenova,985.04,26.3,259.07,725.97,53,3.63,95,2022-06-04,Supplier_350,24,9x46x21 cm,2395,Black,Leather,7,Bangladesh,True,2022-07-11,False,8.36,Medium
P006252,SKU106252,LumaTech Jacket X-100,Fashion,Jacket,LumaTech,8433.15,35.5,2993.77,5439.38,48,3.68,9,2024-12-08,Supplier_99,12,23x31x26 cm,3027,Red,Glass,11,Germany,True,2025-01-11,True,35.26,Medium
P006253,SKU106253,Zenova Toy Car Plus-479,Toys & Baby,Toy Car,Zenova,18498.25,49.6,9175.13,9323.12,63,4.25,81,2018-03-10,Supplier_142,12,24x25x8 cm,1795,Green,Ceramic,12,Japan,True,2018-05-09,True,26.83,Medium
P006254,SKU106254,LumaTech Smartphone Go-992,Electronics,Smartphone,LumaTech,1191.38,4.2,50.04,1141.34,44,3.48,17,2025-10-01,Supplier_341,6,43x40x14 cm,2202,Yellow,Glass,17,India,True,2025-11-28,False,34.66,Medium
P006255,SKU106255,GreenHarvest Cooker Pro-408,Home & Kitchen,Cooker,GreenHarvest,1514.84,49.3,746.82,768.02,56,4.15,181,2023-10-07,Supplier_334,12,23x45x26 cm,1602,Red,Leather,14,Japan,True,2023-12-06,False,34.19,Medium
P006256,SKU106256,NorthPeak Facewash Plus-710,Beauty,Facewash,NorthPeak,2740.26,37.6,1030.34,1709.92,41,4.57,33,2024-12-30,Supplier_424,6,46x26x3 cm,839,Green,Plastic,15,Japan,True,2025-02-16,False,29.22,Medium
P006257,SKU106257,Aurelia Smartphone Mini-585,Electronics,Smartphone,Aurelia,1791.87,12.7,227.57,1564.3,59,4.27,91,2024-09-13,Supplier_387,6,34x49x30 cm,833,White,Cotton,15,India,True,2024-09-17,False,15.03,Medium
P006258,SKU106258,NorthPeak Smartwatch Go-291,Electronics,Smartwatch,NorthPeak,6735.24,9.1,612.91,6122.33,46,3.88,118,2025-10-01,Supplier_336,0,27x28x24 cm,3254,Green,Metal,12,India,True,2025-11-07,True,32.03,Medium
P006259,SKU106259,Aurelia Spices Max-862,Grocery,Spices,Aurelia,14309.13,40.0,5723.65,8585.48,53,3.19,26,2024-11-20,Supplier_35,12,7x24x20 cm,1206,Red,Metal,13,India,True,2024-12-16,True,16.5,Medium
P006260,SKU106260,Zenova Building Blocks Go-786,Toys & Baby,Building Blocks,Zenova,2957.86,24.8,733.55,2224.31,62,3.7,52,2025-02-15,Supplier_32,18,42x35x23 cm,2907,Red,Ceramic,9,Vietnam,False,2025-03-29,False,16.94,Medium
P006261,SKU106261,GreenHarvest Tennis Racket Pro-472,Sports,Tennis Racket,GreenHarvest,11909.66,9.6,1143.33,10766.33,43,4.79,45,2024-12-21,Supplier_68,18,23x22x15 cm,1096,Grey,Metal,11,USA,True,2025-02-13,True,28.35,Medium
P006262,SKU106262,Sportify Camera Max-905,Electronics,Camera,Sportify,6657.01,8.2,545.87,6111.14,41,4.61,57,2022-01-21,Supplier_155,24,25x5x19 cm,4714,Black,Silicone,12,India,True,2022-03-01,True,36.69,Medium
P006263,SKU106263,PureSkin Blender Max-655,Home & Kitchen,Blender,PureSkin,2896.55,4.3,124.55,2772.0,48,3.66,92,2021-05-26,Supplier_118,12,10x30x7 cm,2322,Green,Metal,10,Bangladesh,True,2021-07-19,False,20.62,Medium
P006264,SKU106264,NorthPeak Yoga Mat Max-414,Sports,Yoga Mat,NorthPeak,2297.1,19.9,457.12,1839.98,50,4.51,30,2018-05-16,Supplier_478,3,32x6x4 cm,1578,Pink,Cotton,14,South Korea,True,2018-06-23,False,24.66,Medium
P006265,SKU106265,Sportify Smartwatch X-268,Electronics,Smartwatch,Sportify,8687.59,44.8,3892.04,4795.55,46,3.92,72,2025-09-02,Supplier_475,36,21x5x5 cm,3349,Blue,Ceramic,3,Japan,False,2025-10-09,False,12.89,Medium
P006266,SKU106266,PureSkin Coffee Pro-687,Grocery,Coffee,PureSkin,1173.37,20.2,237.02,936.35,50,4.03,26,2024-07-30,Supplier_459,0,7x8x27 cm,3338,Red,Metal,7,Japan,False,2024-08-29,False,28.45,Medium
P006267,SKU106267,LumaTech Camera Pro-335,Electronics,Camera,LumaTech,1939.96,0.0,0.0,1939.96,46,3.36,0,2024-02-02,Supplier_410,12,40x13x27 cm,2950,Black,Leather,10,Vietnam,True,2024-03-22,False,15.78,Medium
P006268,SKU106268,KiddoFun Smartphone X-417,Electronics,Smartphone,KiddoFun,23485.08,18.0,4227.31,19257.77,44,3.88,12,2023-01-11,Supplier_14,12,23x7x1 cm,2090,Brown,Metal,10,Japan,True,2023-02-04,True,36.05,Medium
