Loan_ID,Customer_ID,Bank_Branch,Loan_Type,Applicant_Age,Annual_Income,Loan_Amount,Loan_Term_Years,Credit_Score,Employment_Type,Loan_Status
705810,320554,Delhi NCR,Personal Loan,60,4617983,1925594,15,482,Business Owner,Approved
705811,172670,Bengaluru Urban,Home Loan,46,3786355,2292219,20,700,Salaried,Approved
705812,687054,Chennai South,Personal Loan,31,656366,509750,10,830,Salaried,Approved
705813,398777,Mumbai Central,Personal Loan,25,2477972,2464566,15,562,Business Owner,Approved
705814,313582,Delhi NCR,Business Loan,23,3298268,2319852,5,863,Self-Employed,Approved
705815,671968,Delhi NCR,Car Loan,33,4173615,735314,20,715,Business Owner,Approved
705816,186901,Delhi NCR,Home Loan,29,3484043,1750783,25,389,Self-Employed,Approved
705817,129038,Mumbai Central,Car Loan,44,314086,545378,20,460,Salaried,Approved
705818,588344,Delhi NCR,Home Loan,42,4470390,1035683,25,806,Self-Employed,Rejected
705819,741713,Hyderabad West,Home Loan,56,1270395,2064111,30,532,Business Owner,Approved
705820,308741,Delhi NCR,Education Loan,51,4180939,211631,25,823,Self-Employed,Approved
705821,384407,Chennai South,Home Loan,38,2393952,2788865,15,472,Business Owner,Approved
705822,743877,Mumbai Central,Education Loan,55,2376083,920591,25,783,Business Owner,Approved
705823,659849,Hyderabad West,Education Loan,24,1331981,1213263,20,754,Business Owner,Rejected
705824,464374,Delhi NCR,Education Loan,37,1535010,537346,10,749,Business Owner,Approved
705825,863402,Delhi NCR,Business Loan,55,1300503,728860,30,859,Business Owner,Rejected
705826,451196,Mumbai Central,Education Loan,48,2602843,624866,20,575,Self-Employed,Approved
705827,404711,Chennai South,Business Loan,54,517840,2634752,15,402,Self-Employed,Approved
705828,450166,Delhi NCR,Home Loan,55,817557,1969256,20,472,Business Owner,Approved
705829,845931,Hyderabad West,Education Loan,56,4993043,1830086,5,513,Business Owner,Rejected
705830,618533,Mumbai Central,Business Loan,52,251712,2228722,15,392,Self-Employed,Approved
705831,106278,Chennai South,Home Loan,37,3646694,1989677,15,420,Self-Employed,Approved
705832,344959,Chennai South,Home Loan,25,1499113,2877539,10,528,Business Owner,Approved
705833,352795,Chennai South,Business Loan,33,2306950,2676380,20,772,Business Owner,Rejected
705834,593159,Delhi NCR,Personal Loan,49,3580410,2500364,20,455,Self-Employed,Rejected
705835,229570,Mumbai Central,Home Loan,22,1165751,1675515,5,718,Salaried,Approved
705836,854575,Bengaluru Urban,Education Loan,57,2974694,822917,30,866,Business Owner,Approved
705837,597380,Hyderabad West,Personal Loan,39,1617536,1155334,30,401,Self-Employed,Approved
705838,237544,Chennai South,Car Loan,59,1254487,125670,10,795,Business Owner,Approved
705839,298649,Mumbai Central,Business Loan,30,3191484,1273457,15,628,Self-Employed,Approved
705840,642091,Bengaluru Urban,Car Loan,42,3626311,2665954,5,674,Business Owner,Rejected
705841,661124,Bengaluru Urban,Business Loan,44,262786,2097984,15,739,Self-Employed,Approved
705842,882861,Hyderabad West,Car Loan,56,3464393,956262,20,566,Salaried,Approved
705843,895351,Delhi NCR,Home Loan,64,820858,1460164,25,385,Business Owner,Approved
705844,829520,Bengaluru Urban,Business Loan,55,2867838,1707887,30,789,Self-Employed,Approved
705845,290277,Chennai South,Personal Loan,55,1553764,1518766,10,807,Salaried,Approved
705846,456305,Delhi NCR,Car Loan,44,4636883,2241280,5,589,Business Owner,Rejected
705847,592051,Hyderabad West,Car Loan,59,558725,146263,10,866,Salaried,Rejected
705848,658620,Delhi NCR,Business Loan,49,2322733,2214554,30,430,Salaried,Approved
705849,230807,Hyderabad West,Car Loan,23,4072787,1833622,20,457,Self-Employed,Approved
705850,483984,Mumbai Central,Education Loan,39,4023971,619703,15,566,Business Owner,Approved
705851,966657,Delhi NCR,Business Loan,64,2204453,1747502,5,808,Self-Employed,Approved
705852,219691,Chennai South,Personal Loan,49,3969601,307258,30,695,Business Owner,Approved
705853,870433,Mumbai Central,Home Loan,41,706772,784577,25,568,Business Owner,Approved
705854,674091,Mumbai Central,Home Loan,63,3903597,2699042,10,586,Business Owner,Rejected
705855,951657,Chennai South,Personal Loan,53,1974692,247968,5,415,Salaried,Rejected
705856,227929,Delhi NCR,Personal Loan,51,3830022,2321548,10,795,Salaried,Approved
705857,592698,Delhi NCR,Business Loan,53,1235618,239549,10,477,Self-Employed,Approved
705858,760834,Chennai South,Home Loan,56,4754314,991860,15,556,Salaried,Approved
705859,161094,Hyderabad West,Home Loan,57,946695,2971428,25,679,Salaried,Approved
705860,292592,Delhi NCR,Business Loan,27,2426046,495938,10,402,Salaried,Approved
705861,233784,Bengaluru Urban,Car Loan,56,4716750,2516446,20,362,Self-Employed,Approved
705862,723827,Mumbai Central,Business Loan,49,1663532,2547431,15,450,Business Owner,Approved
705863,370167,Hyderabad West,Home Loan,37,4777188,1432898,10,812,Self-Employed,Rejected
705864,331979,Mumbai Central,Education Loan,44,4679024,858326,5,723,Business Owner,Approved
705865,647878,Mumbai Central,Business Loan,61,4302503,888182,5,885,Business Owner,Approved
705866,131512,Delhi NCR,Car Loan,47,2924066,279411,20,454,Self-Employed,Rejected
705867,731942,Mumbai Central,Business Loan,50,1684515,2955847,5,508,Self-Employed,Approved
705868,748720,Mumbai Central,Business Loan,23,316350,1070269,5,452,Self-Employed,Approved
705869,683283,Hyderabad West,Personal Loan,26,3538614,977977,20,855,Salaried,Approved
705870,279163,Hyderabad West,Car Loan,36,3966127,173074,5,359,Salaried,Approved
705871,380101,Chennai South,Personal Loan,53,1987947,1251146,10,558,Salaried,Approved
705872,639923,Delhi NCR,Car Loan,23,1951105,864896,30,744,Business Owner,Approved
705873,993665,Mumbai Central,Personal Loan,35,425451,1025726,30,582,Self-Employed,Approved
705874,902122,Chennai South,Home Loan,34,2230584,1373690,15,793,Business Owner,Approved
705875,831842,Chennai South,Home Loan,23,838936,1163368,10,540,Business Owner,Approved
705876,242990,Mumbai Central,Home Loan,53,4570963,1576091,30,814,Business Owner,Approved
705877,726766,Delhi NCR,Business Loan,42,2070982,406170,15,315,Business Owner,Approved
705878,345066,Delhi NCR,Personal Loan,59,2597235,646151,20,517,Business Owner,Approved
705879,281346,Delhi NCR,Business Loan,46,1065695,1221848,10,773,Self-Employed,Rejected
705880,515829,Chennai South,Home Loan,29,2891351,319633,20,545,Business Owner,Approved
705881,521265,Hyderabad West,Business Loan,37,3556153,1282034,10,398,Business Owner,Approved
705882,362572,Hyderabad West,Business Loan,44,209178,380265,25,666,Self-Employed,Approved
705883,116358,Hyderabad West,Education Loan,22,1529519,1184623,30,602,Self-Employed,Approved
705884,483805,Hyderabad West,Home Loan,49,1926933,95615,30,492,Salaried,Rejected
705885,559900,Hyderabad West,Business Loan,22,3458510,1235326,5,666,Salaried,Rejected
705886,692941,Chennai South,Education Loan,58,2918502,1873186,15,895,Business Owner,Approved
705887,408263,Mumbai Central,Personal Loan,45,2200742,72809,30,648,Business Owner,Rejected
705888,962096,Delhi NCR,Home Loan,51,2834311,200331,30,599,Business Owner,Approved
705889,226837,Delhi NCR,Car Loan,24,553067,2338577,15,551,Salaried,Rejected
705890,466638,Mumbai Central,Personal Loan,49,1080063,2140255,20,505,Self-Employed,Approved
705891,820064,Hyderabad West,Education Loan,53,4711757,1178008,10,399,Salaried,Approved
705892,692895,Delhi NCR,Home Loan,52,1671782,2024247,20,779,Salaried,Approved
705893,108408,Mumbai Central,Education Loan,38,1572904,1096563,20,587,Business Owner,Approved
705894,952921,Hyderabad West,Business Loan,46,942952,365003,30,665,Business Owner,Approved
705895,762926,Mumbai Central,Car Loan,54,3782187,103827,15,576,Business Owner,Rejected
705896,896498,Hyderabad West,Business Loan,40,988524,2305569,30,826,Salaried,Approved
705897,369032,Mumbai Central,Personal Loan,34,2105431,2564771,5,417,Business Owner,Rejected
705898,640270,Bengaluru Urban,Education Loan,36,2671630,652378,20,888,Self-Employed,Rejected
705899,283895,Delhi NCR,Home Loan,43,1382998,2965344,30,434,Salaried,Rejected
705900,637706,Chennai South,Education Loan,24,3468937,471076,10,653,Salaried,Approved
705901,968913,Mumbai Central,Education Loan,64,3638422,658873,5,451,Salaried,Rejected
705902,652927,Delhi NCR,Car Loan,24,518898,550612,30,501,Salaried,Rejected
705903,828374,Mumbai Central,Personal Loan,22,4118919,794645,15,486,Self-Employed,Approved
705904,296554,Mumbai Central,Personal Loan,31,4895817,391340,5,678,Salaried,Rejected
705905,647007,Delhi NCR,Home Loan,49,1650211,2935222,20,307,Salaried,Approved
705906,261750,Mumbai Central,Home Loan,40,1783524,521216,10,715,Business Owner,Rejected
705907,364999,Mumbai Central,Home Loan,64,270432,1999380,10,301,Business Owner,Approved
705908,420810,Mumbai Central,Home Loan,38,2395193,418074,30,385,Salaried,Approved
705909,402675,Hyderabad West,Business Loan,25,864142,2823394,15,653,Business Owner,Approved
705910,219929,Chennai South,Home Loan,55,2999261,128774,5,525,Salaried,Approved
705911,217478,Bengaluru Urban,Business Loan,48,4636940,2202581,15,547,Business Owner,Approved
705912,247813,Hyderabad West,Car Loan,24,4662085,1099160,20,566,Business Owner,Rejected
705913,120497,Bengaluru Urban,Business Loan,55,690583,1427624,5,875,Business Owner,Approved
705914,909127,Hyderabad West,Business Loan,27,2529913,2806410,20,659,Salaried,Rejected
705915,466291,Chennai South,Car Loan,26,2589652,2708930,20,829,Salaried,Approved
705916,590637,Hyderabad West,Business Loan,30,2870713,2622000,10,706,Business Owner,Rejected
705917,455604,Hyderabad West,Business Loan,39,1439499,617492,20,349,Self-Employed,Rejected
705918,947124,Delhi NCR,Personal Loan,46,3788130,782550,30,418,Self-Employed,Approved
705919,344618,Mumbai Central,Business Loan,21,3974675,506734,30,814,Salaried,Rejected
705920,686284,Mumbai Central,Personal Loan,38,567830,1691381,15,768,Salaried,Approved
705921,994370,Hyderabad West,Personal Loan,29,4619755,1049851,10,451,Business Owner,Approved
705922,294157,Mumbai Central,Business Loan,42,605001,1436749,20,384,Self-Employed,Approved
705923,612419,Delhi NCR,Business Loan,27,3084502,2458841,25,635,Business Owner,Approved
705924,358987,Mumbai Central,Education Loan,34,1527282,648272,10,879,Business Owner,Approved
705925,315041,Mumbai Central,Personal Loan,46,3685548,186609,25,497,Self-Employed,Approved
705926,875250,Delhi NCR,Car Loan,42,4223024,1285013,25,542,Salaried,Approved
705927,454721,Delhi NCR,Home Loan,25,1580948,1186028,20,822,Salaried,Rejected
705928,866015,Delhi NCR,Personal Loan,54,3188127,2661412,30,596,Self-Employed,Rejected
705929,639701,Chennai South,Education Loan,21,2172202,1799645,10,385,Salaried,Approved
705930,138472,Delhi NCR,Personal Loan,40,4922397,752537,25,428,Salaried,Approved
705931,938866,Bengaluru Urban,Personal Loan,29,3067019,1390256,30,687,Business Owner,Rejected
705932,458910,Mumbai Central,Car Loan,36,1997800,220193,30,333,Self-Employed,Approved
705933,395806,Bengaluru Urban,Business Loan,29,3289368,2805374,25,861,Self-Employed,Approved
705934,188184,Chennai South,Home Loan,62,2362070,683943,20,875,Salaried,Approved
705935,316272,Mumbai Central,Business Loan,31,2237582,954748,20,745,Business Owner,Approved
705936,689932,Hyderabad West,Education Loan,30,2964472,1798356,10,334,Salaried,Approved
705937,362545,Hyderabad West,Home Loan,36,2659018,755662,15,413,Business Owner,Rejected
705938,818628,Hyderabad West,Business Loan,63,365418,680631,5,356,Business Owner,Rejected
705939,216498,Bengaluru Urban,Business Loan,24,4309127,2308127,30,333,Self-Employed,Rejected
705940,567428,Hyderabad West,Home Loan,35,635694,1053015,30,373,Self-Employed,Approved
705941,353018,Bengaluru Urban,Home Loan,48,4019027,2167480,30,429,Self-Employed,Approved
705942,666326,Chennai South,Home Loan,24,2760818,113815,30,796,Self-Employed,Rejected
705943,595339,Mumbai Central,Car Loan,64,1572609,2266685,20,556,Self-Employed,Rejected
705944,681973,Delhi NCR,Education Loan,28,907742,2348222,5,888,Business Owner,Approved
705945,250674,Hyderabad West,Business Loan,61,2483720,2139565,15,528,Business Owner,Approved
705946,246759,Delhi NCR,Home Loan,64,506014,1536211,5,684,Business Owner,Approved
705947,211561,Delhi NCR,Car Loan,54,2546134,863390,30,458,Self-Employed,Rejected
705948,415759,Chennai South,Business Loan,62,1051488,271449,20,341,Self-Employed,Approved
705949,596444,Delhi NCR,Business Loan,57,1584046,2787204,15,514,Business Owner,Approved
705950,404361,Chennai South,Home Loan,30,3728819,422365,25,723,Salaried,Approved
705951,686009,Bengaluru Urban,Education Loan,62,3408725,1872147,15,404,Business Owner,Rejected
705952,970387,Delhi NCR,Education Loan,40,4422288,881118,10,664,Business Owner,Approved
705953,830617,Chennai South,Personal Loan,58,3798104,2552735,10,631,Self-Employed,Approved
705954,190665,Delhi NCR,Education Loan,54,1095641,629519,20,376,Business Owner,Approved
705955,253416,Hyderabad West,Business Loan,59,2688049,948989,10,433,Salaried,Rejected
705956,578404,Delhi NCR,Car Loan,27,705435,2241360,15,539,Self-Employed,Approved
705957,698854,Mumbai Central,Personal Loan,52,3642876,2895685,30,830,Salaried,Approved
705958,567581,Chennai South,Home Loan,39,912248,2417857,30,686,Salaried,Approved
705959,822020,Delhi NCR,Education Loan,45,3942733,743150,5,882,Business Owner,Rejected
705960,383950,Delhi NCR,Personal Loan,61,4939913,2605936,15,825,Salaried,Approved
705961,643894,Bengaluru Urban,Home Loan,31,1454385,2902184,15,331,Salaried,Approved
705962,867471,Delhi NCR,Business Loan,31,614844,2985078,15,556,Salaried,Approved
705963,770073,Chennai South,Education Loan,61,624023,668147,20,350,Business Owner,Approved
705964,386000,Delhi NCR,Education Loan,57,808682,1374759,20,734,Self-Employed,Approved
705965,338053,Chennai South,Personal Loan,40,3588135,1315333,10,486,Self-Employed,Approved
705966,589843,Bengaluru Urban,Home Loan,21,719314,2409020,10,486,Salaried,Approved
705967,505147,Delhi NCR,Personal Loan,26,2315621,995529,10,830,Self-Employed,Approved
705968,676802,Bengaluru Urban,Car Loan,29,2979020,1253038,25,343,Self-Employed,Rejected
705969,797951,Chennai South,Personal Loan,61,1652119,944600,15,795,Salaried,Approved
705970,886931,Hyderabad West,Car Loan,35,4238762,2134370,25,415,Salaried,Approved
705971,230889,Delhi NCR,Business Loan,28,4247910,2935223,30,506,Salaried,Approved
705972,707245,Bengaluru Urban,Business Loan,35,2591516,1290126,20,324,Business Owner,Approved
705973,994080,Chennai South,Education Loan,53,1308277,1295336,10,376,Salaried,Rejected
705974,190094,Mumbai Central,Education Loan,36,4606027,184039,10,770,Salaried,Rejected
705975,785047,Delhi NCR,Car Loan,24,4689995,2137957,10,526,Self-Employed,Approved
705976,807316,Chennai South,Car Loan,59,4597848,439613,5,449,Salaried,Approved
705977,694865,Delhi NCR,Education Loan,43,730003,2302040,10,346,Business Owner,Approved
705978,776042,Mumbai Central,Education Loan,30,1009105,930500,10,866,Business Owner,Rejected
705979,767971,Bengaluru Urban,Home Loan,33,3736683,1830500,20,418,Self-Employed,Approved
705980,176987,Chennai South,Personal Loan,59,529042,213802,15,717,Business Owner,Rejected
705981,238053,Bengaluru Urban,Education Loan,30,1175876,2644407,20,862,Business Owner,Approved
705982,212795,Hyderabad West,Business Loan,36,1214296,237800,20,390,Salaried,Rejected
705983,829296,Mumbai Central,Personal Loan,44,3491499,191806,20,747,Business Owner,Rejected
705984,421278,Hyderabad West,Education Loan,55,1509965,1290030,25,520,Self-Employed,Approved
705985,431860,Mumbai Central,Education Loan,32,1852465,2074594,5,899,Salaried,Approved
705986,382110,Delhi NCR,Personal Loan,38,3679515,2928232,20,405,Salaried,Rejected
705987,970569,Hyderabad West,Home Loan,25,1117048,2648292,30,487,Business Owner,Rejected
705988,860261,Delhi NCR,Education Loan,27,4175231,2510331,5,875,Salaried,Rejected
705989,917940,Delhi NCR,Personal Loan,41,4939845,1323293,20,869,Salaried,Approved
705990,181493,Chennai South,Education Loan,39,3738258,1968830,10,365,Self-Employed,Approved
705991,494569,Hyderabad West,Car Loan,49,1624085,1302030,20,839,Salaried,Approved
705992,116872,Chennai South,Personal Loan,60,1182082,667184,15,767,Salaried,Approved
705993,569955,Delhi NCR,Personal Loan,46,4510346,1569762,10,564,Business Owner,Approved
705994,125680,Chennai South,Education Loan,53,771144,959936,25,793,Self-Employed,Rejected
705995,601502,Chennai South,Car Loan,24,2715527,748765,10,891,Business Owner,Approved
705996,688307,Delhi NCR,Home Loan,48,1266973,1392413,15,687,Business Owner,Approved
705997,223086,Hyderabad West,Personal Loan,44,3583078,2783800,10,356,Salaried,Rejected
705998,118201,Chennai South,Home Loan,50,3195953,559078,30,572,Self-Employed,Approved
705999,865284,Mumbai Central,Personal Loan,63,1900768,789477,20,602,Self-Employed,Approved
706000,255254,Mumbai Central,Business Loan,49,4029193,2683866,10,766,Business Owner,Approved
706001,907765,Bengaluru Urban,Home Loan,24,523260,497226,10,308,Salaried,Approved
706002,630598,Mumbai Central,Personal Loan,54,4188570,1516387,5,417,Salaried,Approved
706003,559846,Chennai South,Car Loan,39,4980213,2646640,30,737,Self-Employed,Approved
706004,383192,Hyderabad West,Personal Loan,58,4556201,2672458,25,649,Self-Employed,Approved
706005,118216,Hyderabad West,Education Loan,35,1419584,2903578,5,495,Self-Employed,Approved
706006,200111,Mumbai Central,Education Loan,43,4868571,362872,25,600,Self-Employed,Approved
706007,262025,Mumbai Central,Education Loan,63,4077690,2212447,25,892,Business Owner,Approved
706008,578486,Hyderabad West,Home Loan,30,2577562,2423063,20,562,Self-Employed,Approved
