Flight_ID,Airline,Source_City,Destination_City,Flight_Distance_km,Scheduled_Departure,Departure_Delay_Min,Arrival_Delay_Min,Ticket_Price,Flight_Status
504128,Vistara,Bengaluru,Bengaluru,2087,2023-11-19 23:00:00,128,162,10007,On Time
504129,Akasa Air,Kolkata,Hyderabad,1250,2023-11-20 00:00:00,94,177,8679,On Time
504130,Akasa Air,Delhi,Delhi,395,2023-11-20 01:00:00,113,193,7187,Delayed
504131,Akasa Air,Hyderabad,Bengaluru,947,2023-11-20 02:00:00,102,146,14067,Delayed
504132,Vistara,Chennai,Chennai,2294,2023-11-20 03:00:00,114,34,9191,Delayed
504133,Vistara,Mumbai,Kolkata,608,2023-11-20 04:00:00,126,116,16362,On Time
504134,Air India,Mumbai,Mumbai,1496,2023-11-20 05:00:00,169,187,3930,Cancelled
504135,Air India,Bengaluru,Mumbai,583,2023-11-20 06:00:00,169,63,5826,On Time
504136,Vistara,Delhi,Mumbai,897,2023-11-20 07:00:00,-4,120,7175,On Time
504137,Vistara,Mumbai,Bengaluru,2168,2023-11-20 08:00:00,95,55,6773,On Time
504138,Akasa Air,Chennai,Bengaluru,2102,2023-11-20 09:00:00,90,196,10711,On Time
504139,IndiGo,Chennai,Hyderabad,2441,2023-11-20 10:00:00,104,18,13024,On Time
504140,Akasa Air,Kolkata,Chennai,2351,2023-11-20 11:00:00,123,197,16539,Delayed
504141,Air India,Kolkata,Chennai,1176,2023-11-20 12:00:00,163,24,9876,Cancelled
504142,IndiGo,Chennai,Delhi,1500,2023-11-20 13:00:00,106,42,16900,Delayed
504143,Akasa Air,Hyderabad,Kolkata,1221,2023-11-20 14:00:00,93,179,7215,Delayed
504144,Vistara,Delhi,Mumbai,322,2023-11-20 15:00:00,126,182,6396,Delayed
504145,Air India,Chennai,Chennai,2308,2023-11-20 16:00:00,98,26,6802,On Time
504146,Akasa Air,Bengaluru,Hyderabad,1060,2023-11-20 17:00:00,47,90,2574,On Time
504147,IndiGo,Chennai,Hyderabad,2408,2023-11-20 18:00:00,50,89,11451,On Time
504148,SpiceJet,Hyderabad,Bengaluru,768,2023-11-20 19:00:00,128,143,13745,On Time
504149,SpiceJet,Hyderabad,Hyderabad,960,2023-11-20 20:00:00,140,66,5217,Delayed
504150,Air India,Hyderabad,Delhi,485,2023-11-20 21:00:00,78,74,3120,On Time
504151,IndiGo,Kolkata,Hyderabad,1008,2023-11-20 22:00:00,157,163,12868,On Time
504152,Vistara,Delhi,Hyderabad,2167,2023-11-20 23:00:00,51,110,15221,On Time
504153,Akasa Air,Chennai,Bengaluru,327,2023-11-21 00:00:00,32,176,5810,On Time
504154,IndiGo,Delhi,Mumbai,882,2023-11-21 01:00:00,129,103,17819,On Time
504155,Air India,Delhi,Chennai,1586,2023-11-21 02:00:00,111,67,14868,On Time
504156,Vistara,Mumbai,Chennai,1383,2023-11-21 03:00:00,161,98,8162,Delayed
504157,SpiceJet,Hyderabad,Kolkata,590,2023-11-21 04:00:00,26,76,7479,Delayed
504158,Vistara,Kolkata,Mumbai,2441,2023-11-21 05:00:00,50,21,14061,Delayed
504159,Vistara,Bengaluru,Bengaluru,687,2023-11-21 06:00:00,158,72,14963,On Time
504160,IndiGo,Mumbai,Delhi,2214,2023-11-21 07:00:00,93,178,7290,Delayed
504161,IndiGo,Mumbai,Hyderabad,2242,2023-11-21 08:00:00,83,64,13365,On Time
504162,SpiceJet,Chennai,Chennai,563,2023-11-21 09:00:00,9,59,14761,On Time
504163,Akasa Air,Bengaluru,Hyderabad,821,2023-11-21 10:00:00,-6,194,13440,On Time
504164,Vistara,Hyderabad,Kolkata,2325,2023-11-21 11:00:00,143,129,16610,Delayed
504165,SpiceJet,Chennai,Kolkata,1427,2023-11-21 12:00:00,41,90,17512,On Time
504166,IndiGo,Mumbai,Hyderabad,2313,2023-11-21 13:00:00,43,102,8454,Delayed
504167,Akasa Air,Mumbai,Mumbai,2071,2023-11-21 14:00:00,15,163,4749,Delayed
504168,Vistara,Delhi,Kolkata,1676,2023-11-21 15:00:00,92,176,16245,On Time
504169,Akasa Air,Kolkata,Hyderabad,734,2023-11-21 16:00:00,163,49,3223,Delayed
504170,Air India,Hyderabad,Bengaluru,405,2023-11-21 17:00:00,147,6,8743,On Time
504171,Air India,Delhi,Mumbai,1428,2023-11-21 18:00:00,105,140,10116,Cancelled
504172,Vistara,Kolkata,Chennai,2160,2023-11-21 19:00:00,141,186,5067,On Time
504173,Air India,Mumbai,Kolkata,1918,2023-11-21 20:00:00,104,42,11487,On Time
504174,IndiGo,Bengaluru,Delhi,2207,2023-11-21 21:00:00,166,147,16733,On Time
504175,SpiceJet,Kolkata,Bengaluru,510,2023-11-21 22:00:00,108,170,7599,On Time
504176,Vistara,Hyderabad,Chennai,539,2023-11-21 23:00:00,-7,45,14778,On Time
504177,IndiGo,Bengaluru,Hyderabad,1401,2023-11-22 00:00:00,76,17,6153,Delayed
504178,IndiGo,Hyderabad,Bengaluru,1797,2023-11-22 01:00:00,25,36,12660,On Time
504179,Air India,Mumbai,Hyderabad,940,2023-11-22 02:00:00,147,49,17206,On Time
504180,Air India,Bengaluru,Kolkata,2283,2023-11-22 03:00:00,28,7,13075,On Time
504181,Air India,Hyderabad,Hyderabad,1516,2023-11-22 04:00:00,65,74,7986,On Time
504182,SpiceJet,Hyderabad,Mumbai,1338,2023-11-22 05:00:00,161,55,6480,On Time
504183,Vistara,Kolkata,Mumbai,2496,2023-11-22 06:00:00,130,169,4136,On Time
504184,Vistara,Chennai,Bengaluru,1367,2023-11-22 07:00:00,40,3,12273,On Time
504185,SpiceJet,Mumbai,Kolkata,2103,2023-11-22 08:00:00,118,129,8866,On Time
504186,Air India,Bengaluru,Mumbai,805,2023-11-22 09:00:00,147,83,17037,On Time
504187,IndiGo,Mumbai,Kolkata,1487,2023-11-22 10:00:00,156,188,15912,On Time
504188,Akasa Air,Delhi,Kolkata,1871,2023-11-22 11:00:00,141,63,8703,On Time
504189,SpiceJet,Hyderabad,Chennai,1530,2023-11-22 12:00:00,170,181,6262,On Time
504190,Air India,Kolkata,Chennai,520,2023-11-22 13:00:00,11,153,3520,On Time
504191,SpiceJet,Bengaluru,Hyderabad,2066,2023-11-22 14:00:00,109,80,9082,On Time
504192,Air India,Bengaluru,Mumbai,2115,2023-11-22 15:00:00,51,43,7425,Delayed
504193,SpiceJet,Kolkata,Kolkata,1105,2023-11-22 16:00:00,172,199,15678,Delayed
504194,SpiceJet,Bengaluru,Kolkata,2254,2023-11-22 17:00:00,72,-2,6997,Delayed
504195,Air India,Hyderabad,Mumbai,1070,2023-11-22 18:00:00,124,177,17894,On Time
504196,Vistara,Chennai,Chennai,842,2023-11-22 19:00:00,152,61,8585,Delayed
504197,Vistara,Delhi,Chennai,1483,2023-11-22 20:00:00,102,27,17754,Delayed
504198,Akasa Air,Bengaluru,Hyderabad,1209,2023-11-22 21:00:00,164,168,5054,Delayed
504199,Vistara,Kolkata,Chennai,1686,2023-11-22 22:00:00,47,133,2621,On Time
504200,SpiceJet,Chennai,Hyderabad,643,2023-11-22 23:00:00,169,113,6561,On Time
504201,IndiGo,Hyderabad,Hyderabad,1368,2023-11-23 00:00:00,17,52,10015,Delayed
504202,Vistara,Kolkata,Kolkata,370,2023-11-23 01:00:00,167,19,6147,On Time
504203,IndiGo,Bengaluru,Mumbai,897,2023-11-23 02:00:00,128,29,14631,On Time
504204,Akasa Air,Bengaluru,Mumbai,507,2023-11-23 03:00:00,91,13,7325,On Time
504205,Vistara,Hyderabad,Delhi,1244,2023-11-23 04:00:00,73,83,12293,On Time
504206,IndiGo,Hyderabad,Delhi,2476,2023-11-23 05:00:00,19,195,9687,On Time
504207,SpiceJet,Bengaluru,Kolkata,1375,2023-11-23 06:00:00,78,169,9175,On Time
504208,Akasa Air,Mumbai,Chennai,1739,2023-11-23 07:00:00,72,86,3852,Cancelled
504209,Vistara,Chennai,Delhi,1111,2023-11-23 08:00:00,138,82,17321,Delayed
504210,IndiGo,Delhi,Chennai,2235,2023-11-23 09:00:00,103,87,7261,On Time
504211,Vistara,Bengaluru,Kolkata,1057,2023-11-23 10:00:00,87,-7,5042,On Time
504212,Vistara,Chennai,Mumbai,569,2023-11-23 11:00:00,38,25,7005,On Time
504213,IndiGo,Chennai,Hyderabad,2430,2023-11-23 12:00:00,156,2,3077,On Time
504214,Air India,Kolkata,Kolkata,713,2023-11-23 13:00:00,38,196,8137,Delayed
504215,Akasa Air,Hyderabad,Chennai,1658,2023-11-23 14:00:00,-3,142,6308,On Time
504216,Air India,Hyderabad,Kolkata,2333,2023-11-23 15:00:00,106,44,11185,Delayed
504217,SpiceJet,Hyderabad,Bengaluru,427,2023-11-23 16:00:00,28,98,5573,Delayed
504218,Vistara,Hyderabad,Delhi,2273,2023-11-23 17:00:00,36,99,7613,Delayed
504219,Vistara,Hyderabad,Mumbai,2362,2023-11-23 18:00:00,170,50,6766,On Time
504220,Air India,Hyderabad,Mumbai,2001,2023-11-23 19:00:00,78,133,8236,Delayed
504221,IndiGo,Delhi,Bengaluru,386,2023-11-23 20:00:00,153,73,7298,On Time
504222,Akasa Air,Mumbai,Delhi,2217,2023-11-23 21:00:00,50,15,14641,Delayed
504223,SpiceJet,Chennai,Hyderabad,1752,2023-11-23 22:00:00,120,97,15603,On Time
504224,SpiceJet,Bengaluru,Chennai,2466,2023-11-23 23:00:00,63,-13,6100,On Time
504225,SpiceJet,Bengaluru,Chennai,2334,2023-11-24 00:00:00,129,-4,17446,Delayed
504226,Akasa Air,Hyderabad,Kolkata,1137,2023-11-24 01:00:00,95,-4,5804,Delayed
504227,SpiceJet,Chennai,Hyderabad,873,2023-11-24 02:00:00,122,146,13171,Delayed
504228,Air India,Delhi,Mumbai,1497,2023-11-24 03:00:00,53,191,13740,Delayed
504229,Air India,Kolkata,Hyderabad,620,2023-11-24 04:00:00,11,143,10490,On Time
504230,Akasa Air,Bengaluru,Delhi,2367,2023-11-24 05:00:00,49,136,10450,On Time
504231,SpiceJet,Kolkata,Mumbai,583,2023-11-24 06:00:00,-3,21,14622,On Time
504232,Air India,Chennai,Bengaluru,769,2023-11-24 07:00:00,171,75,5668,Delayed
504233,Vistara,Delhi,Hyderabad,1887,2023-11-24 08:00:00,165,73,14577,On Time
504234,Vistara,Mumbai,Mumbai,2346,2023-11-24 09:00:00,2,94,15408,On Time
504235,IndiGo,Bengaluru,Chennai,1975,2023-11-24 10:00:00,26,110,6970,On Time
504236,Akasa Air,Mumbai,Chennai,1337,2023-11-24 11:00:00,82,196,17982,Delayed
504237,Akasa Air,Hyderabad,Delhi,1579,2023-11-24 12:00:00,6,53,3337,On Time
504238,SpiceJet,Delhi,Kolkata,1436,2023-11-24 13:00:00,101,151,13164,On Time
504239,Akasa Air,Hyderabad,Bengaluru,1603,2023-11-24 14:00:00,136,66,13226,Delayed
504240,Air India,Bengaluru,Hyderabad,1167,2023-11-24 15:00:00,50,171,7243,On Time
504241,Air India,Mumbai,Bengaluru,1160,2023-11-24 16:00:00,108,8,11163,On Time
504242,Air India,Delhi,Mumbai,1404,2023-11-24 17:00:00,35,84,12735,On Time
504243,IndiGo,Delhi,Delhi,2166,2023-11-24 18:00:00,131,10,9864,Delayed
504244,Air India,Mumbai,Chennai,1859,2023-11-24 19:00:00,161,80,16289,On Time
504245,Vistara,Bengaluru,Bengaluru,689,2023-11-24 20:00:00,44,95,17879,Delayed
504246,IndiGo,Kolkata,Kolkata,1229,2023-11-24 21:00:00,157,73,6577,On Time
504247,Vistara,Kolkata,Mumbai,309,2023-11-24 22:00:00,159,125,14093,On Time
504248,IndiGo,Mumbai,Mumbai,1679,2023-11-24 23:00:00,49,129,8776,On Time
504249,IndiGo,Bengaluru,Bengaluru,795,2023-11-25 00:00:00,32,184,3181,Delayed
504250,Vistara,Hyderabad,Delhi,1753,2023-11-25 01:00:00,134,148,9642,Delayed
504251,SpiceJet,Mumbai,Kolkata,2323,2023-11-25 02:00:00,-7,-13,12358,Delayed
504252,Air India,Delhi,Kolkata,1422,2023-11-25 03:00:00,123,132,8370,On Time
504253,Air India,Chennai,Kolkata,1509,2023-11-25 04:00:00,5,160,15606,Delayed
504254,Vistara,Kolkata,Delhi,830,2023-11-25 05:00:00,12,-12,7666,On Time
504255,Vistara,Kolkata,Delhi,965,2023-11-25 06:00:00,112,99,12829,On Time
504256,IndiGo,Chennai,Delhi,1319,2023-11-25 07:00:00,168,139,13519,On Time
504257,Air India,Mumbai,Bengaluru,867,2023-11-25 08:00:00,114,189,2657,On Time
504258,SpiceJet,Hyderabad,Mumbai,1513,2023-11-25 09:00:00,121,96,9592,Delayed
504259,SpiceJet,Mumbai,Mumbai,2211,2023-11-25 10:00:00,68,44,6764,On Time
504260,SpiceJet,Kolkata,Delhi,1072,2023-11-25 11:00:00,1,33,6693,On Time
504261,SpiceJet,Hyderabad,Kolkata,2288,2023-11-25 12:00:00,145,88,7719,On Time
504262,Akasa Air,Mumbai,Chennai,2185,2023-11-25 13:00:00,98,54,2807,On Time
504263,Air India,Bengaluru,Bengaluru,1829,2023-11-25 14:00:00,163,29,13161,Delayed
504264,Vistara,Kolkata,Mumbai,1925,2023-11-25 15:00:00,15,92,2650,On Time
504265,IndiGo,Kolkata,Chennai,1657,2023-11-25 16:00:00,170,153,5169,On Time
504266,SpiceJet,Delhi,Delhi,361,2023-11-25 17:00:00,119,145,3894,On Time
504267,SpiceJet,Hyderabad,Bengaluru,652,2023-11-25 18:00:00,127,89,2620,On Time
504268,Akasa Air,Delhi,Mumbai,1780,2023-11-25 19:00:00,33,111,5048,On Time
504269,Air India,Hyderabad,Kolkata,2409,2023-11-25 20:00:00,45,121,9400,On Time
504270,SpiceJet,Bengaluru,Bengaluru,752,2023-11-25 21:00:00,16,188,11007,On Time
504271,SpiceJet,Mumbai,Mumbai,342,2023-11-25 22:00:00,98,49,9412,Delayed
504272,IndiGo,Hyderabad,Chennai,575,2023-11-25 23:00:00,167,49,14271,On Time
504273,IndiGo,Kolkata,Chennai,1097,2023-11-26 00:00:00,87,138,9481,Delayed
504274,Vistara,Delhi,Mumbai,1335,2023-11-26 01:00:00,100,169,14000,On Time
504275,IndiGo,Bengaluru,Delhi,2188,2023-11-26 02:00:00,143,86,7862,On Time
504276,IndiGo,Bengaluru,Delhi,996,2023-11-26 03:00:00,149,26,15125,On Time
504277,Akasa Air,Delhi,Chennai,1790,2023-11-26 04:00:00,8,5,15975,On Time
504278,Vistara,Mumbai,Bengaluru,597,2023-11-26 05:00:00,85,163,5596,Delayed
504279,Air India,Mumbai,Bengaluru,2001,2023-11-26 06:00:00,67,53,9541,On Time
504280,Akasa Air,Kolkata,Kolkata,555,2023-11-26 07:00:00,141,103,13594,Delayed
504281,Vistara,Hyderabad,Kolkata,1594,2023-11-26 08:00:00,-3,14,2712,Delayed
504282,Akasa Air,Kolkata,Chennai,633,2023-11-26 09:00:00,166,100,5949,On Time
504283,Vistara,Delhi,Hyderabad,1955,2023-11-26 10:00:00,67,145,16885,On Time
504284,IndiGo,Chennai,Hyderabad,2213,2023-11-26 11:00:00,124,17,12928,On Time
504285,Akasa Air,Delhi,Delhi,1215,2023-11-26 12:00:00,127,144,9070,On Time
504286,Vistara,Kolkata,Mumbai,1953,2023-11-26 13:00:00,55,98,17747,Delayed
504287,Vistara,Hyderabad,Mumbai,1800,2023-11-26 14:00:00,22,-12,10526,On Time
504288,Air India,Mumbai,Kolkata,2052,2023-11-26 15:00:00,64,-9,7098,On Time
504289,Vistara,Delhi,Chennai,471,2023-11-26 16:00:00,38,154,14162,Cancelled
504290,IndiGo,Hyderabad,Bengaluru,1931,2023-11-26 17:00:00,161,198,7976,On Time
504291,Vistara,Chennai,Mumbai,912,2023-11-26 18:00:00,162,175,7987,On Time
504292,IndiGo,Delhi,Mumbai,933,2023-11-26 19:00:00,96,34,5617,On Time
504293,Air India,Hyderabad,Mumbai,2098,2023-11-26 20:00:00,114,70,17717,Cancelled
504294,IndiGo,Bengaluru,Delhi,2007,2023-11-26 21:00:00,137,61,11050,On Time
504295,SpiceJet,Chennai,Chennai,1006,2023-11-26 22:00:00,65,104,4609,Delayed
504296,IndiGo,Chennai,Chennai,1197,2023-11-26 23:00:00,167,146,4386,On Time
504297,IndiGo,Kolkata,Bengaluru,737,2023-11-27 00:00:00,161,36,14210,On Time
504298,SpiceJet,Bengaluru,Mumbai,1720,2023-11-27 01:00:00,14,-6,16268,On Time
504299,Vistara,Bengaluru,Hyderabad,959,2023-11-27 02:00:00,52,110,12993,Delayed
504300,Akasa Air,Hyderabad,Hyderabad,605,2023-11-27 03:00:00,149,38,16898,On Time
504301,Vistara,Chennai,Mumbai,527,2023-11-27 04:00:00,170,194,12096,On Time
504302,Air India,Hyderabad,Bengaluru,2092,2023-11-27 05:00:00,34,125,9806,On Time
504303,IndiGo,Kolkata,Mumbai,1235,2023-11-27 06:00:00,64,186,10849,On Time
504304,Air India,Bengaluru,Mumbai,441,2023-11-27 07:00:00,135,1,13328,On Time
504305,IndiGo,Hyderabad,Hyderabad,2222,2023-11-27 08:00:00,59,139,6152,Delayed
504306,SpiceJet,Hyderabad,Chennai,607,2023-11-27 09:00:00,143,17,4234,On Time
504307,IndiGo,Delhi,Bengaluru,1269,2023-11-27 10:00:00,90,80,10152,Delayed
504308,Akasa Air,Delhi,Bengaluru,596,2023-11-27 11:00:00,115,198,11644,Delayed
504309,Air India,Bengaluru,Bengaluru,710,2023-11-27 12:00:00,122,42,9212,On Time
504310,Vistara,Kolkata,Hyderabad,2119,2023-11-27 13:00:00,110,180,13786,On Time
504311,Air India,Bengaluru,Mumbai,613,2023-11-27 14:00:00,56,35,11838,On Time
504312,IndiGo,Bengaluru,Chennai,2115,2023-11-27 15:00:00,1,44,3652,On Time
504313,Akasa Air,Mumbai,Delhi,416,2023-11-27 16:00:00,160,47,15048,On Time
504314,SpiceJet,Bengaluru,Bengaluru,482,2023-11-27 17:00:00,103,21,17366,Cancelled
504315,SpiceJet,Kolkata,Mumbai,2405,2023-11-27 18:00:00,65,3,2736,On Time
504316,IndiGo,Delhi,Delhi,1982,2023-11-27 19:00:00,172,185,17736,On Time
504317,Air India,Bengaluru,Chennai,2491,2023-11-27 20:00:00,77,69,14278,On Time
504318,Air India,Bengaluru,Delhi,1814,2023-11-27 21:00:00,124,12,6350,On Time
504319,IndiGo,Bengaluru,Chennai,1866,2023-11-27 22:00:00,46,9,4385,Cancelled
504320,Air India,Hyderabad,Bengaluru,2138,2023-11-27 23:00:00,100,191,7306,Delayed
504321,Vistara,Chennai,Mumbai,1806,2023-11-28 00:00:00,106,23,13677,On Time
504322,IndiGo,Bengaluru,Delhi,414,2023-11-28 01:00:00,44,33,5921,On Time
504323,IndiGo,Chennai,Bengaluru,1004,2023-11-28 02:00:00,70,72,11732,On Time
504324,Air India,Mumbai,Hyderabad,1564,2023-11-28 03:00:00,104,-10,12660,On Time
504325,Akasa Air,Bengaluru,Hyderabad,424,2023-11-28 04:00:00,77,43,11666,On Time
504326,Air India,Chennai,Delhi,2266,2023-11-28 05:00:00,68,27,14822,On Time
504327,SpiceJet,Hyderabad,Bengaluru,2246,2023-11-28 06:00:00,102,160,3009,On Time
504328,Vistara,Bengaluru,Kolkata,2170,2023-11-28 07:00:00,60,37,8200,On Time
504329,SpiceJet,Kolkata,Chennai,893,2023-11-28 08:00:00,174,80,11058,Delayed
504330,Akasa Air,Hyderabad,Delhi,1818,2023-11-28 09:00:00,104,153,10072,On Time
504331,Air India,Chennai,Bengaluru,2340,2023-11-28 10:00:00,32,10,15935,On Time
504332,Vistara,Chennai,Kolkata,2250,2023-11-28 11:00:00,54,119,2593,On Time
504333,Air India,Hyderabad,Kolkata,720,2023-11-28 12:00:00,21,169,13694,On Time
504334,SpiceJet,Bengaluru,Hyderabad,2139,2023-11-28 13:00:00,151,117,9876,Cancelled
504335,SpiceJet,Chennai,Chennai,1703,2023-11-28 14:00:00,178,33,14969,Delayed
504336,Vistara,Kolkata,Hyderabad,785,2023-11-28 15:00:00,140,154,16838,On Time
504337,Air India,Mumbai,Chennai,1112,2023-11-28 16:00:00,144,32,6077,On Time
504338,Air India,Mumbai,Kolkata,1693,2023-11-28 17:00:00,163,150,5885,On Time
504339,Vistara,Chennai,Kolkata,518,2023-11-28 18:00:00,83,74,4242,Delayed
504340,IndiGo,Chennai,Chennai,691,2023-11-28 19:00:00,0,101,14836,On Time
504341,SpiceJet,Bengaluru,Bengaluru,779,2023-11-28 20:00:00,136,36,10695,Delayed
504342,IndiGo,Kolkata,Bengaluru,1895,2023-11-28 21:00:00,139,49,15100,On Time
504343,SpiceJet,Kolkata,Delhi,2080,2023-11-28 22:00:00,129,97,4432,On Time
504344,Akasa Air,Mumbai,Delhi,1133,2023-11-28 23:00:00,91,50,6441,On Time
504345,SpiceJet,Mumbai,Hyderabad,2347,2023-11-29 00:00:00,64,108,4361,Delayed
504346,Vistara,Mumbai,Kolkata,2337,2023-11-29 01:00:00,160,20,6287,On Time
504347,Akasa Air,Mumbai,Mumbai,2197,2023-11-29 02:00:00,63,158,15428,Cancelled
504348,Vistara,Kolkata,Kolkata,2276,2023-11-29 03:00:00,-2,148,5403,On Time
504349,Air India,Chennai,Chennai,1716,2023-11-29 04:00:00,161,33,12430,On Time
504350,Air India,Delhi,Kolkata,2253,2023-11-29 05:00:00,6,19,7549,On Time
504351,Akasa Air,Delhi,Hyderabad,2175,2023-11-29 06:00:00,97,191,16228,On Time
504352,SpiceJet,Kolkata,Kolkata,1835,2023-11-29 07:00:00,161,165,16536,Delayed
504353,SpiceJet,Hyderabad,Hyderabad,1098,2023-11-29 08:00:00,66,160,14392,On Time
504354,Akasa Air,Kolkata,Bengaluru,1849,2023-11-29 09:00:00,14,-15,16774,Delayed
504355,Air India,Mumbai,Delhi,2480,2023-11-29 10:00:00,14,79,12790,On Time
504356,Akasa Air,Kolkata,Mumbai,2188,2023-11-29 11:00:00,85,46,4156,On Time
504357,Vistara,Delhi,Mumbai,554,2023-11-29 12:00:00,97,157,9064,Delayed
504358,IndiGo,Delhi,Bengaluru,1178,2023-11-29 13:00:00,83,-11,10739,On Time
504359,IndiGo,Bengaluru,Bengaluru,1653,2023-11-29 14:00:00,176,155,7126,On Time
504360,Vistara,Bengaluru,Bengaluru,2246,2023-11-29 15:00:00,71,-2,9255,On Time
504361,SpiceJet,Hyderabad,Kolkata,957,2023-11-29 16:00:00,127,181,7371,On Time
504362,Air India,Chennai,Delhi,2350,2023-11-29 17:00:00,105,99,4120,On Time
504363,SpiceJet,Mumbai,Mumbai,2013,2023-11-29 18:00:00,49,78,13666,On Time
504364,IndiGo,Delhi,Bengaluru,2189,2023-11-29 19:00:00,103,119,13358,On Time
504365,Vistara,Delhi,Mumbai,918,2023-11-29 20:00:00,14,94,14647,On Time
504366,Akasa Air,Bengaluru,Chennai,1954,2023-11-29 21:00:00,133,103,7209,On Time
504367,SpiceJet,Hyderabad,Kolkata,1233,2023-11-29 22:00:00,10,84,14821,On Time
504368,Akasa Air,Hyderabad,Delhi,869,2023-11-29 23:00:00,42,96,11263,Cancelled
504369,Air India,Hyderabad,Bengaluru,1493,2023-11-30 00:00:00,111,7,8507,Cancelled
504370,SpiceJet,Bengaluru,Bengaluru,2145,2023-11-30 01:00:00,86,-12,6991,On Time
504371,Vistara,Kolkata,Bengaluru,379,2023-11-30 02:00:00,135,82,11527,On Time
504372,IndiGo,Hyderabad,Delhi,843,2023-11-30 03:00:00,108,155,15130,On Time
504373,IndiGo,Delhi,Mumbai,1946,2023-11-30 04:00:00,179,24,15457,Delayed
504374,Vistara,Hyderabad,Mumbai,2077,2023-11-30 05:00:00,149,140,17701,Delayed
504375,IndiGo,Bengaluru,Hyderabad,2001,2023-11-30 06:00:00,136,63,17589,On Time
504376,IndiGo,Hyderabad,Mumbai,1185,2023-11-30 07:00:00,3,175,7776,On Time
504377,Air India,Chennai,Mumbai,813,2023-11-30 08:00:00,38,64,12531,On Time
504378,Akasa Air,Hyderabad,Bengaluru,2216,2023-11-30 09:00:00,175,114,7268,Delayed
504379,Akasa Air,Kolkata,Bengaluru,988,2023-11-30 10:00:00,4,173,17511,On Time
504380,Air India,Bengaluru,Chennai,1532,2023-11-30 11:00:00,42,149,4614,On Time
504381,SpiceJet,Chennai,Mumbai,992,2023-11-30 12:00:00,69,124,16864,On Time
504382,Vistara,Bengaluru,Hyderabad,1005,2023-11-30 13:00:00,63,13,13249,On Time
504383,Akasa Air,Bengaluru,Chennai,398,2023-11-30 14:00:00,120,-8,2817,Cancelled
504384,Vistara,Mumbai,Bengaluru,2230,2023-11-30 15:00:00,17,31,5395,On Time
504385,Vistara,Delhi,Kolkata,2225,2023-11-30 16:00:00,33,47,8970,Delayed
504386,Air India,Mumbai,Delhi,2399,2023-11-30 17:00:00,42,154,6273,Delayed
504387,Air India,Mumbai,Mumbai,832,2023-11-30 18:00:00,19,142,8168,On Time
504388,SpiceJet,Mumbai,Bengaluru,1845,2023-11-30 19:00:00,53,84,5773,Delayed
504389,Akasa Air,Kolkata,Chennai,1721,2023-11-30 20:00:00,2,125,2844,On Time
504390,IndiGo,Mumbai,Bengaluru,1772,2023-11-30 21:00:00,87,129,11753,Cancelled
504391,Vistara,Mumbai,Bengaluru,1693,2023-11-30 22:00:00,156,109,4802,On Time
504392,Air India,Delhi,Kolkata,1832,2023-11-30 23:00:00,65,45,10990,Delayed
504393,Akasa Air,Chennai,Mumbai,2172,2023-12-01 00:00:00,42,172,16393,On Time
504394,Air India,Hyderabad,Mumbai,1194,2023-12-01 01:00:00,60,57,7715,On Time
504395,Air India,Delhi,Kolkata,410,2023-12-01 02:00:00,66,70,10989,On Time
504396,Air India,Chennai,Kolkata,1271,2023-12-01 03:00:00,29,158,10788,On Time
504397,IndiGo,Kolkata,Hyderabad,1802,2023-12-01 04:00:00,8,186,13528,On Time
504398,IndiGo,Delhi,Delhi,674,2023-12-01 05:00:00,20,146,17349,On Time
504399,Vistara,Delhi,Chennai,2036,2023-12-01 06:00:00,123,159,17654,Delayed
504400,Vistara,Mumbai,Kolkata,1024,2023-12-01 07:00:00,20,94,12972,Cancelled
504401,Air India,Chennai,Chennai,1181,2023-12-01 08:00:00,112,-9,13295,On Time
504402,SpiceJet,Bengaluru,Bengaluru,1956,2023-12-01 09:00:00,14,193,13262,Delayed
504403,Vistara,Delhi,Bengaluru,1178,2023-12-01 10:00:00,43,11,7299,On Time
504404,Vistara,Delhi,Bengaluru,1972,2023-12-01 11:00:00,148,60,10083,Delayed
504405,Akasa Air,Kolkata,Kolkata,1958,2023-12-01 12:00:00,29,125,3996,On Time
504406,Vistara,Chennai,Mumbai,2019,2023-12-01 13:00:00,168,137,10104,On Time
504407,Air India,Kolkata,Delhi,1097,2023-12-01 14:00:00,101,14,10167,On Time
504408,Air India,Kolkata,Chennai,1834,2023-12-01 15:00:00,92,9,3542,On Time
504409,Akasa Air,Delhi,Bengaluru,2437,2023-12-01 16:00:00,9,22,17411,On Time
504410,Air India,Kolkata,Bengaluru,658,2023-12-01 17:00:00,72,185,5092,On Time
504411,SpiceJet,Hyderabad,Bengaluru,2309,2023-12-01 18:00:00,61,114,12908,On Time
504412,SpiceJet,Mumbai,Kolkata,1281,2023-12-01 19:00:00,-5,82,4083,On Time
504413,Akasa Air,Mumbai,Bengaluru,714,2023-12-01 20:00:00,173,108,11754,On Time
504414,IndiGo,Kolkata,Bengaluru,390,2023-12-01 21:00:00,130,179,9596,On Time
504415,SpiceJet,Chennai,Hyderabad,1203,2023-12-01 22:00:00,161,72,2675,Delayed
504416,SpiceJet,Kolkata,Delhi,1281,2023-12-01 23:00:00,76,16,3297,On Time
504417,Akasa Air,Mumbai,Mumbai,1727,2023-12-02 00:00:00,122,32,3584,Cancelled
