"Date","Company","Open","High","Low","Close","Volume","Market_Sentiment","News_Impact"
"2020-05-22","Amazon",960.34,960.59,956.91,958.99,3426629,"Positive","Medium"
"2020-05-23","Microsoft",959.47,961.33,959.44,960.81,4427286,"Neutral","Medium"
"2020-05-24","Google",959.81,961.13,957.41,958.09,3486587,"Neutral","High"
"2020-05-25","Apple",955.07,958.56,953.07,957.65,4120882,"Neutral","Medium"
"2020-05-26","Apple",958.73,961.71,953.04,955.72,3601463,"Negative","High"
"2020-05-27","Tesla",954.4,956.91,951.42,956.6,2359114,"Neutral","Medium"
"2020-05-28","Microsoft",952.18,953.94,950.61,951.42,2245865,"Neutral","Medium"
"2020-05-29","Microsoft",952.34,953.98,950.09,951.08,934811,"Negative","Medium"
"2020-05-30","Tesla",952.16,954.93,947.7,949.3,2628824,"Positive","Medium"
"2020-05-31","Microsoft",954.4,955.46,951.47,954.96,4021948,"Negative","Medium"
"2020-06-01","Microsoft",955,956.79,951.7,953.34,2663556,"Positive","High"
"2020-06-02","Apple",955.9,955.91,951.94,953.37,3717129,"Negative","Low"
"2020-06-03","Apple",956.55,957.21,953.55,955.95,2223919,"Negative","Medium"
"2020-06-04","Amazon",958.29,958.59,955.23,958.21,4231961,"Negative","High"
"2020-06-05","Microsoft",955.34,960.42,954.21,958.96,1654271,"Positive","Low"
"2020-06-06","Apple",954.92,956.19,953.06,956.18,4594345,"Positive","Low"
"2020-06-07","Amazon",957.51,958.15,953.73,955.03,4900234,"Positive","Low"
"2020-06-08","Apple",957.29,960.16,953.83,956.66,3896723,"Negative","Medium"
"2020-06-09","Google",958.11,960.72,957.94,958.94,4490488,"Negative","Low"
"2020-06-10","Google",956.34,958.54,953.82,957.5,3733257,"Neutral","Medium"
"2020-06-11","Google",959.71,963.1,957.86,961.07,4794604,"Negative","Low"
"2020-06-12","Apple",959.95,962.76,957.98,958.55,1744894,"Negative","Medium"
"2020-06-13","Tesla",960.48,962.69,955.61,957.89,2419157,"Positive","Medium"
"2020-06-14","Apple",960.49,961.08,956.92,959.35,1732197,"Negative","Low"
"2020-06-15","Amazon",958.48,959.67,954.73,956.8,2242794,"Negative","Medium"
"2020-06-16","Google",961.86,963.42,961.86,962.97,3567777,"Neutral","Low"
"2020-06-17","Google",957.98,959.1,955.03,957.71,2453287,"Negative","Medium"
"2020-06-18","Apple",960.68,963.57,958.13,958.2,3423258,"Positive","High"
"2020-06-19","Amazon",960.2,962.68,958.65,960.25,4182791,"Positive","High"
"2020-06-20","Microsoft",960.98,963.84,958.49,961.1,2479396,"Positive","High"
"2020-06-21","Amazon",960.47,963.21,956.76,959.02,4006865,"Neutral","Low"
"2020-06-22","Tesla",961.21,962.39,956.89,959.8,1475478,"Positive","Medium"
"2020-06-23","Amazon",959.6,960.45,956.64,959.73,3264688,"Neutral","Low"
"2020-06-24","Apple",957.72,957.9,956.61,956.78,4816915,"Negative","High"
"2020-06-25","Microsoft",959.35,960.08,958.08,958.38,3724948,"Neutral","High"
"2020-06-26","Microsoft",959.43,961.66,958.39,961.27,2213724,"Negative","Medium"
"2020-06-27","Tesla",958.88,960.96,955.91,960.75,2000605,"Neutral","Low"
"2020-06-28","Tesla",960.85,963.24,960.55,960.61,2660443,"Positive","Medium"
"2020-06-29","Microsoft",960.46,961.48,958.76,959.17,1999507,"Neutral","Medium"
"2020-06-30","Amazon",963.09,964.08,962.8,963.77,2682738,"Negative","Medium"
"2020-07-01","Microsoft",964.1,965.97,960.68,963.32,837346,"Neutral","Medium"
"2020-07-02","Apple",966.55,969.46,965.82,966.54,2602172,"Positive","Medium"
"2020-07-03","Google",966.98,968.66,964.01,966.21,4802304,"Negative","High"
"2020-07-04","Google",966.19,967.27,962.7,963.41,2423912,"Neutral","Low"
"2020-07-05","Google",960.24,962.45,959.53,962.26,3473134,"Positive","Low"
"2020-07-06","Tesla",961.58,962.77,959.76,962.57,4507578,"Negative","Low"
"2020-07-07","Microsoft",961.97,962.06,958.44,959.06,3070611,"Neutral","Low"
"2020-07-08","Google",962.74,965.58,962.58,965.42,4087800,"Neutral","High"
"2020-07-09","Microsoft",961.65,963.74,961.28,961.54,616441,"Positive","Low"
"2020-07-10","Microsoft",959.58,961.38,957.48,959.8,2850208,"Positive","Low"
"2020-07-11","Tesla",963.87,965.51,960.37,960.55,973322,"Positive","Low"
"2020-07-12","Amazon",966.08,969.18,964.39,966.33,1545848,"Neutral","Low"
"2020-07-13","Apple",965.29,968.62,964.71,967.66,3636294,"Negative","Medium"
"2020-07-14","Apple",969.71,970.9,965.56,968.41,3669875,"Positive","Medium"
"2020-07-15","Google",964.52,968.58,961.9,966.68,3481937,"Neutral","Medium"
"2020-07-16","Tesla",965.88,968.01,965.07,966.58,4459000,"Negative","Medium"
"2020-07-17","Google",962.03,965.05,960.19,962.36,2819990,"Negative","Low"
"2020-07-18","Microsoft",966.46,968.75,964.75,967.43,1283841,"Positive","Low"
"2020-07-19","Google",965.78,968.29,961.29,963.07,2847577,"Positive","Medium"
"2020-07-20","Apple",965.8,968.36,964.61,965.45,2145364,"Positive","Medium"
"2020-07-21","Google",966.21,972.38,965.37,969.8,4466830,"Positive","Low"
"2020-07-22","Tesla",969.1,971.2,966.79,969.5,3130496,"Neutral","Medium"
"2020-07-23","Google",970.36,971.43,964.55,967.52,843250,"Neutral","Medium"
"2020-07-24","Apple",966.57,969.23,964.4,965.4,4381224,"Positive","High"
"2020-07-25","Apple",969.33,973.6,968.87,971.27,3989225,"Neutral","Medium"
"2020-07-26","Tesla",974.2,976.62,972.68,974.46,3466462,"Neutral","Medium"
"2020-07-27","Google",978.19,978.52,975.41,976.36,693158,"Negative","Low"
"2020-07-28","Amazon",975.05,978.29,974.26,976.37,2065486,"Neutral","Low"
"2020-07-29","Microsoft",976.16,979.91,975.82,977.64,2351685,"Positive","High"
"2020-07-30","Tesla",975.44,977.44,971.12,973.02,2658804,"Positive","Medium"
"2020-07-31","Amazon",971.89,973.62,969.12,972.76,851175,"Negative","Low"
"2020-08-01","Tesla",970.39,971.62,969.52,971.11,4557029,"Positive","Medium"
"2020-08-02","Amazon",970.94,971.27,970.81,970.84,627924,"Positive","High"
"2020-08-03","Google",970.4,972.04,970.26,971.83,1335995,"Neutral","Medium"
"2020-08-04","Google",970.84,972.07,967.46,970.39,2990993,"Neutral","Low"
"2020-08-05","Amazon",969.32,972.14,967.15,968.38,2882042,"Negative","Medium"
"2020-08-06","Apple",963.28,968.06,961.49,966.13,3953888,"Negative","Low"
"2020-08-07","Tesla",963.84,965.73,962.38,963.82,4779081,"Positive","Medium"
"2020-08-08","Amazon",959.25,961.98,957.18,960.55,893717,"Positive","Low"
"2020-08-09","Amazon",960.74,963.12,958.64,961.27,4931857,"Negative","Medium"
"2020-08-10","Apple",961.75,963.85,957.25,958.5,1462294,"Positive","Medium"
"2020-08-11","Apple",965.29,965.82,963.33,965.13,3306440,"Positive","Low"
"2020-08-12","Google",961.46,965.89,959.78,964.2,4466436,"Negative","Low"
"2020-08-13","Microsoft",963.62,965.13,960.87,963,4587959,"Neutral","Low"
"2020-08-14","Microsoft",962.57,964.35,961.39,962.74,1104399,"Neutral","High"
"2020-08-15","Apple",964.73,969.59,963.89,967.25,2236468,"Positive","Low"
"2020-08-16","Amazon",969.37,974.32,969.12,971.95,1257361,"Positive","High"
"2020-08-17","Google",973.1,976.69,971.25,975.17,3865183,"Neutral","Medium"
"2020-08-18","Apple",977.94,979.51,974.61,977.14,4905102,"Negative","Medium"
"2020-08-19","Google",981.46,982.45,977.85,978.85,1286675,"Negative","Medium"
"2020-08-20","Amazon",976.18,980.27,975.92,977.89,4871390,"Positive","Low"
"2020-08-21","Apple",977.73,979.88,976.39,978.18,2398738,"Positive","High"
"2020-08-22","Microsoft",977.84,979.96,974.9,976.15,4423366,"Negative","Low"
"2020-08-23","Amazon",978.34,980.51,977.02,978.6,3889127,"Neutral","Medium"
"2020-08-24","Google",981.34,983.6,979.93,981.96,753963,"Positive","Medium"
"2020-08-25","Tesla",986.6,987.83,984.66,985.83,1463668,"Positive","High"
"2020-08-26","Google",985.71,986.53,983.9,985.88,607117,"Positive","High"
"2020-08-27","Google",989.02,991.83,988.44,988.8,3281521,"Neutral","Medium"
"2020-08-28","Tesla",990.62,992.75,986.16,988.42,4610828,"Neutral","Low"
"2020-08-29","Apple",992.64,995.95,992.57,993.41,1693072,"Positive","Medium"
"2020-08-30","Apple",998.38,1000,997.28,998.99,4525600,"Neutral","Low"
"2020-08-31","Google",994.09,998.72,993.7,997.6,3343035,"Neutral","Medium"
"2020-09-01","Amazon",997.46,1000.71,996.58,998.19,516039,"Negative","Medium"
"2020-09-02","Microsoft",998.29,998.86,994.73,997.56,1149823,"Positive","Low"
"2020-09-03","Microsoft",995.76,996.45,992.68,994.63,4567944,"Positive","Medium"
"2020-09-04","Google",996.71,998.95,995.71,995.79,3621495,"Neutral","Medium"
"2020-09-05","Apple",991.73,994.22,989.84,990.14,3622929,"Negative","Medium"
"2020-09-06","Apple",992.79,995.18,991.09,993.59,2575679,"Neutral","Low"
"2020-09-07","Microsoft",992.13,992.66,988.8,991.29,4268076,"Negative","Medium"
"2020-09-08","Apple",987.49,989.99,986.85,989.89,4622520,"Positive","Medium"
"2020-09-09","Amazon",985.77,989.61,985.67,987.68,1331981,"Negative","Medium"
"2020-09-10","Microsoft",983.99,985.76,983.94,984.29,2142569,"Positive","Medium"
"2020-09-11","Apple",987.52,988.97,981.77,984.23,2202483,"Neutral","Medium"
"2020-09-12","Apple",985.66,988.14,982.25,982.48,4929076,"Positive","Low"
"2020-09-13","Apple",988.26,990.24,985.74,988.19,1674016,"Positive","High"
"2020-09-14","Tesla",983.89,985.04,981.63,982.15,4763117,"Neutral","Medium"
"2020-09-15","Microsoft",984.65,986.75,981.16,982.03,2361331,"Neutral","Low"
"2020-09-16","Apple",986.74,989.89,985.16,989.52,4046870,"Neutral","Medium"
"2020-09-17","Apple",984.47,987.78,981.68,986.6,4199394,"Positive","Low"
"2020-09-18","Tesla",983.3,985.28,981.66,984.56,1277155,"Positive","Medium"
"2020-09-19","Microsoft",981.98,983.22,978.7,980.08,2727324,"Neutral","Low"
"2020-09-20","Google",985.51,987.63,982.95,985.41,1126257,"Negative","Low"
"2020-09-21","Apple",984.99,986.28,983.61,984.57,1450570,"Negative","Medium"
"2020-09-22","Amazon",982.64,986.81,982.44,984.16,2630001,"Positive","Medium"
"2020-09-23","Amazon",984.04,984.18,981.27,982.51,4660237,"Negative","Low"
"2020-09-24","Apple",983.7,985.68,982.5,983.61,2322342,"Neutral","Medium"
"2020-09-25","Amazon",982.44,984.1,981.04,982.09,751035,"Positive","Low"
"2020-09-26","Google",985.43,987.77,984.19,985.41,3756954,"Negative","Medium"
"2020-09-27","Apple",989.58,989.62,986.29,987.13,4308914,"Positive","Low"
"2020-09-28","Tesla",986.61,990.78,985.32,988.37,4421986,"Neutral","High"
"2020-09-29","Apple",989.89,991.61,987.26,989.83,2915021,"Neutral","High"
"2020-09-30","Google",994.04,994.95,992.38,992.93,1004776,"Neutral","Medium"
"2020-10-01","Amazon",994.19,995.43,992.31,994.15,1357382,"Positive","High"
"2020-10-02","Microsoft",994.66,996.67,992.96,993.76,4459662,"Negative","Medium"
"2020-10-03","Amazon",997.52,999.04,994.73,997.77,3664523,"Negative","Medium"
"2020-10-04","Google",998.71,999.12,996,998.72,2938345,"Neutral","Medium"
"2020-10-05","Tesla",1000.12,1000.87,999.39,999.62,3304913,"Positive","Low"
"2020-10-06","Amazon",1000.48,1002.24,999.61,1000.48,2037882,"Negative","Medium"
"2020-10-07","Google",999.56,1001.12,998.47,999.5,877192,"Positive","Low"
"2020-10-08","Google",1003.26,1005.81,998.92,1001.28,3336851,"Neutral","Low"
"2020-10-09","Google",998.56,1001.34,997.31,998.67,1035066,"Neutral","Low"
"2020-10-10","Microsoft",1005.52,1006.83,1001.36,1003.45,4114932,"Negative","Low"
"2020-10-11","Google",1005.89,1007.28,1002.45,1005.34,2217007,"Positive","Low"
"2020-10-12","Tesla",1007.48,1010.33,1005.1,1006.75,3980723,"Negative","Low"
"2020-10-13","Apple",1009.93,1012.22,1007.51,1010.44,2214996,"Neutral","Medium"
"2020-10-14","Tesla",1005.5,1009.74,1005.1,1007.92,2262061,"Negative","Low"
"2020-10-15","Tesla",1006.57,1008.35,1005.66,1006.09,1824294,"Negative","Low"
"2020-10-16","Tesla",1001.14,1004.35,1000.51,1003,3795593,"Neutral","Low"
"2020-10-17","Tesla",1001.66,1003.89,998.74,1001.23,3353739,"Negative","High"
"2020-10-18","Tesla",1005.15,1006.08,1001.31,1004.12,2397508,"Positive","Medium"
"2020-10-19","Tesla",1003.61,1006.15,1001.38,1003.77,2956298,"Positive","Medium"
"2020-10-20","Amazon",1006.8,1008.09,1005.31,1007.36,2039869,"Positive","Medium"
"2020-10-21","Apple",1005.31,1006.19,1002.15,1003.06,3577165,"Neutral","Medium"
"2020-10-22","Microsoft",1006.17,1007.82,1004.29,1004.61,518948,"Neutral","Medium"
"2020-10-23","Tesla",1005.56,1005.89,1003.99,1005.63,3151221,"Negative","Medium"
"2020-10-24","Amazon",1002.14,1003.13,1001.54,1001.77,4737553,"Negative","Medium"
"2020-10-25","Google",1005.69,1008.62,1004.5,1005.78,3464663,"Neutral","Low"
"2020-10-26","Microsoft",1010.91,1011.65,1008.41,1010.81,4954871,"Negative","Medium"
"2020-10-27","Google",1005.62,1010.71,1004.5,1008.92,3397254,"Positive","Low"
"2020-10-28","Google",1006.7,1010.31,1006.39,1007.38,2847845,"Negative","Medium"
"2020-10-29","Google",1008.09,1010.82,1007.73,1010.11,765876,"Neutral","Low"
"2020-10-30","Amazon",1008.61,1010,1005.21,1005.22,2179792,"Neutral","Low"
"2020-10-31","Amazon",1012.43,1014.32,1010.69,1011.29,3036378,"Positive","Medium"
"2020-11-01","Microsoft",1013.06,1014.17,1010.87,1011.93,3221910,"Neutral","Low"
"2020-11-02","Google",1009.85,1011.23,1007.93,1010.33,4353031,"Positive","Medium"
"2020-11-03","Amazon",1009.59,1011.56,1006.98,1009.05,4447713,"Negative","Medium"
"2020-11-04","Tesla",1011.9,1011.99,1011.56,1011.75,4840171,"Positive","Low"
"2020-11-05","Google",1012.33,1015.91,1011.95,1013.45,1553582,"Positive","High"
"2020-11-06","Apple",1011.32,1014.51,1008.7,1013.85,2253200,"Positive","Low"
"2020-11-07","Apple",1012.15,1013.47,1011.58,1011.82,2454537,"Neutral","Low"
"2020-11-08","Amazon",1013.62,1016.94,1013.12,1014.68,2716414,"Neutral","Medium"
"2020-11-09","Apple",1013.79,1016.63,1010.2,1013.17,2703250,"Positive","Medium"
"2020-11-10","Tesla",1016.4,1018.94,1014.77,1017.16,2904905,"Negative","Low"
"2020-11-11","Amazon",1018.76,1021.53,1016.85,1017.84,1320300,"Positive","Medium"
"2020-11-12","Google",1020.54,1022.96,1015.67,1017.08,1861647,"Negative","Low"
"2020-11-13","Google",1014.96,1017.18,1013.6,1015.76,1886963,"Positive","Medium"
"2020-11-14","Microsoft",1014.96,1015.66,1014.24,1014.97,987474,"Positive","Low"
"2020-11-15","Apple",1017.68,1019.75,1015.47,1017.69,3707344,"Neutral","Low"
"2020-11-16","Apple",1021.12,1021.24,1019.45,1019.59,2146547,"Negative","Low"
"2020-11-17","Microsoft",1024.23,1025.68,1020.87,1023.15,1236223,"Negative","Low"
"2020-11-18","Apple",1025.4,1028.81,1023.16,1027.07,4098760,"Positive","High"
"2020-11-19","Apple",1031.63,1034.22,1027.44,1029.02,2847784,"Positive","Medium"
"2020-11-20","Microsoft",1033.02,1034.96,1030.73,1031.77,4285297,"Negative","Medium"
"2020-11-21","Amazon",1034.4,1037.28,1033.37,1034.12,1435379,"Neutral","Low"
"2020-11-22","Google",1035.22,1037.8,1032.46,1034.5,4617375,"Positive","High"
"2020-11-23","Apple",1035.94,1039.21,1034.23,1037.38,1457760,"Negative","Low"
"2020-11-24","Amazon",1036.29,1037.19,1034.92,1035.5,4562953,"Negative","High"
"2020-11-25","Microsoft",1041.12,1041.16,1038.78,1039.34,3175505,"Positive","Medium"
"2020-11-26","Amazon",1045.61,1047.49,1042.44,1044.47,4275946,"Negative","High"
"2020-11-27","Amazon",1040.37,1045.29,1039.77,1043.88,4800101,"Positive","Low"
"2020-11-28","Microsoft",1045.33,1047.75,1044.63,1046.45,1546340,"Positive","High"
"2020-11-29","Microsoft",1045.57,1050.27,1043.37,1047.37,4567682,"Neutral","Medium"
"2020-11-30","Amazon",1042.87,1046.47,1041.71,1043.97,4848319,"Positive","High"
"2020-12-01","Amazon",1045.07,1047.67,1045.03,1045.92,1214937,"Positive","High"
"2020-12-02","Microsoft",1040.68,1042,1037.77,1039.39,2755402,"Positive","Low"
"2020-12-03","Apple",1044.99,1046.38,1044.5,1045.81,4130635,"Positive","Medium"
"2020-12-04","Tesla",1045.31,1047.33,1045.14,1045.38,656704,"Positive","Low"
"2020-12-05","Google",1047.65,1048.81,1045.34,1048.45,3217881,"Positive","Low"
"2020-12-06","Microsoft",1044.51,1048.38,1042.62,1046.78,4019357,"Positive","Low"
"2020-12-07","Tesla",1048.36,1051.08,1045.17,1047.45,4831178,"Neutral","High"
"2020-12-08","Google",1045.08,1047.06,1042.6,1044.58,1632320,"Neutral","Low"
"2020-12-09","Amazon",1044,1044.27,1041.29,1044.04,4289519,"Negative","Low"
"2020-12-10","Google",1047.71,1048.32,1045.36,1047.37,2971864,"Neutral","Low"
"2020-12-11","Google",1048.49,1050.38,1046.08,1049.92,3673033,"Positive","Medium"
"2020-12-12","Microsoft",1049.86,1052.47,1049.27,1049.81,1184813,"Neutral","Medium"
"2020-12-13","Microsoft",1049.05,1053.4,1048.35,1051.45,1145962,"Positive","Medium"
"2020-12-14","Tesla",1049.61,1051.43,1045,1047.6,3684085,"Positive","Low"
"2020-12-15","Amazon",1045.12,1050.17,1044.97,1047.82,2380444,"Negative","Low"
"2020-12-16","Google",1045.41,1049.12,1045.13,1046.9,2149232,"Positive","Medium"
"2020-12-17","Apple",1046.36,1049.12,1045.43,1046,1077754,"Positive","Low"
"2020-12-18","Apple",1044.33,1044.89,1041.84,1042.57,1567883,"Positive","Low"
"2020-12-19","Microsoft",1045.61,1047.9,1042.99,1046.38,4680456,"Neutral","Medium"
"2020-12-20","Amazon",1050.92,1052.91,1045.57,1048.39,2877084,"Neutral","Low"
"2020-12-21","Google",1050.1,1053.06,1050.06,1050.44,3150754,"Neutral","Low"
"2020-12-22","Microsoft",1053.67,1056.11,1053.05,1054.24,1800120,"Positive","Medium"
"2020-12-23","Google",1056.96,1058.42,1054.33,1055.72,1671580,"Neutral","Low"
"2020-12-24","Tesla",1056.28,1061.52,1054.82,1059.54,1113627,"Positive","Low"
"2020-12-25","Google",1060.04,1063.01,1056.04,1058.06,1301633,"Neutral","Medium"
"2020-12-26","Google",1060.31,1063.97,1058.49,1061.77,1426098,"Neutral","Medium"
"2020-12-27","Microsoft",1061.23,1064.27,1060.55,1062.43,2028497,"Positive","Medium"
"2020-12-28","Apple",1060.67,1062.2,1058.57,1061.28,1032656,"Positive","Low"
"2020-12-29","Google",1065.9,1068.12,1065.76,1065.94,557029,"Neutral","High"
"2020-12-30","Apple",1064.57,1066.15,1063.99,1064.1,3338038,"Neutral","High"
"2020-12-31","Amazon",1065.01,1069.56,1064,1068.15,3589706,"Negative","Medium"
"2021-01-01","Tesla",1068.4,1070.2,1066.31,1069.96,702775,"Neutral","Medium"
"2021-01-02","Apple",1073.08,1074.92,1072.03,1072.12,1679060,"Positive","Medium"
"2021-01-03","Tesla",1073.94,1076.65,1072.34,1074.58,4193057,"Positive","Medium"
"2021-01-04","Apple",1078.34,1080.94,1076.71,1080.81,579655,"Negative","Medium"
"2021-01-05","Google",1079.58,1084.04,1077.71,1082.08,1280102,"Neutral","Medium"
"2021-01-06","Amazon",1083.31,1088.06,1081.63,1086.15,726372,"Positive","Medium"
"2021-01-07","Google",1080.31,1084.67,1080.18,1083.22,851914,"Positive","Low"
"2021-01-08","Google",1087.15,1087.69,1086.06,1087.39,4125277,"Neutral","Low"
"2021-01-09","Microsoft",1088.04,1089.03,1084.64,1087.04,2645704,"Positive","Low"
"2021-01-10","Google",1093.23,1095.27,1090.34,1092.95,3324842,"Negative","Medium"
"2021-01-11","Google",1091.98,1095.14,1090.31,1092.97,588651,"Neutral","Medium"
"2021-01-12","Microsoft",1093.34,1096.11,1090.49,1091.31,3105397,"Positive","High"
"2021-01-13","Microsoft",1094.04,1094.79,1091.53,1093.71,1208955,"Positive","Low"
"2021-01-14","Amazon",1092.44,1097.79,1090.68,1094.88,4654781,"Positive","Medium"
"2021-01-15","Tesla",1097.15,1098.3,1093.86,1096.16,1986351,"Neutral","High"
"2021-01-16","Google",1099.99,1100.48,1095.35,1097.92,4795038,"Negative","Medium"
"2021-01-17","Apple",1098.98,1101.81,1098.45,1100.29,4390971,"Neutral","Medium"
"2021-01-18","Amazon",1101.19,1103.99,1098.49,1100.89,4663689,"Neutral","Low"
"2021-01-19","Apple",1103.18,1106.14,1101.84,1105.54,2395536,"Negative","High"
"2021-01-20","Tesla",1107.06,1109.5,1104.76,1105.35,4598261,"Neutral","Low"
"2021-01-21","Amazon",1111.06,1112.2,1108,1110.1,1452950,"Negative","Medium"
"2021-01-22","Amazon",1110.7,1113.64,1107.54,1108.95,2934367,"Neutral","Low"
"2021-01-23","Google",1107.19,1109.7,1105.8,1107.66,3798340,"Positive","Medium"
"2021-01-24","Apple",1111.45,1111.53,1109.99,1111.51,2783583,"Positive","Low"
"2021-01-25","Apple",1107.63,1110.87,1106.21,1110.19,2183348,"Positive","Medium"
